year,abbr,D_votes,R_votes,T_votes,third_party_votes,third_party_results,total_votes,source_url
1928,KY,381070,558064,837,1470,"{""Norman Thomas"": 837, ""Verne Reynolds"": 340, ""William Foster"": 293}",940604,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,LA,164655,51160,0,18,"{""Other"": 18}",215833,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,ME-AL,81179,179923,1068,1069,"{""Norman Thomas"": 1068}",262171,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,MD,223626,301479,1701,3243,"{""Norman Thomas"": 1701, ""Verne Reynolds"": 906, ""William Foster"": 636}",528348,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,MA,792758,775566,6262,9499,"{""Norman Thomas"": 6262, ""Verne Reynolds"": 772, ""William Foster"": 2461}",1577823,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,MI,396762,965396,3516,9924,"{""Norman Thomas"": 3516, ""Verne Reynolds"": 799, ""William Foster"": 2881}",1372082,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,MN,396451,560977,6774,13548,"{""Norman Thomas"": 6774, ""Verne Reynolds"": 1921, ""William Foster"": 4853}",970976,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,MS,124539,27153,0,0,{},151692,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,MO,662562,834080,3739,4079,"{""Norman Thomas"": 3739, ""Verne Reynolds"": 340}",1500721,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,MT,78578,113300,1667,2230,"{""Norman Thomas"": 1667, ""William Foster"": 563}",194108,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,NE-AL,197959,345745,3434,3440,"{""Norman Thomas"": 3434}",547144,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,NV,14090,18327,0,0,{},32417,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,NH,80715,115404,465,638,"{""Norman Thomas"": 465, ""William Foster"": 173}",196757,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,NJ,616162,925285,4866,6748,"{""Norman Thomas"": 4866, ""Verne Reynolds"": 488, ""William Foster"": 1240}",1548195,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,NM,48211,69645,158,158,"{""William Foster"": 158}",118014,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,NY,2089863,2193344,107332,122419,"{""Norman Thomas"": 107332, ""Verne Reynolds"": 4211, ""William Foster"": 10876}",4405626,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,NC,286227,348923,0,0,{},635150,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,ND,106648,131441,936,1778,"{""Norman Thomas"": 936, ""William Foster"": 842}",239867,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,OH,864210,1627546,8683,16590,"{""Norman Thomas"": 8683, ""Verne Reynolds"": 1515, ""William Foster"": 2836}",2508346,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,OK,219174,394046,3924,5207,"{""Norman Thomas"": 3924}",618427,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,OR,109223,205341,2720,5378,"{""Norman Thomas"": 2720, ""Verne Reynolds"": 1564, ""William Foster"": 1094}",319942,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,PA,1067586,2055382,18647,27642,"{""Norman Thomas"": 18647, ""Verne Reynolds"": 380, ""William Foster"": 4726}",3150610,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,RI,118973,117522,416,699,"{""Verne Reynolds"": 416, ""William Foster"": 283}",237194,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,SC,62700,5858,47,47,"{""Norman Thomas"": 47}",68605,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,SD,102660,157603,443,1602,"{""Norman Thomas"": 443, ""William Foster"": 232}",261865,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,TN,167343,195388,631,742,"{""Norman Thomas"": 631, ""William Foster"": 111}",363473,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,TX,341032,367036,722,931,"{""Norman Thomas"": 722, ""William Foster"": 209}",708999,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,UT,80985,94618,954,1000,"{""Norman Thomas"": 954, ""William Foster"": 46}",176603,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,VT,44440,90404,0,347,"{""Other"": 347}",135191,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,VA,140146,164609,250,603,"{""Norman Thomas"": 250, ""Verne Reynolds"": 180, ""William Foster"": 173}",305358,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,WA,156772,335844,4068,8224,"{""Norman Thomas"": 2615, ""Verne Reynolds"": 4068, ""William Foster"": 1541}",500840,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,WV,263784,375551,1313,3417,"{""Norman Thomas"": 1313, ""William Foster"": 401}",642752,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,WI,450259,544205,18213,22367,"{""Norman Thomas"": 18213, ""Verne Reynolds"": 381, ""William Foster"": 1528}",1016831,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,WY,29299,52748,788,788,"{""Norman Thomas"": 788}",82835,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
1928,NATIONAL,15015464,21427123,267478,364425,"{""Norman Thomas"": 267478, ""Verne Reynolds"": 21590, ""William Foster"": 48551}",36807012,https://en.wikipedia.org/wiki/1928_United_States_presidential_election
