year,abbr,D_votes,R_votes,T_votes,third_party_votes,third_party_results,total_votes,source_url
2004,WA,1510201,1304894,23283,43989,"{""David Cobb"": 2974, ""Michael Badnarik"": 11955, ""Michael Peroutka"": 3922, ""Others"": 1855, ""Ralph Nader"": 23283}",2859084,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,WI,1489504,1478120,16390,29383,"{""David Cobb"": 2661, ""Michael Badnarik"": 6464, ""Others"": 3868, ""Ralph Nader"": 16390}",2997007,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,WV,326541,423778,4063,5568,"{""David Cobb"": 5, ""Michael Badnarik"": 1405, ""Michael Peroutka"": 82, ""Others"": 13, ""Ralph Nader"": 4063}",755887,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2004,WY,70776,167629,2741,5023,"{""Michael Badnarik"": 1171, ""Michael Peroutka"": 631, ""Others"": 480, ""Ralph Nader"": 2741}",243428,https://en.wikipedia.org/wiki/2004_United_States_presidential_election
2008,AK,123594,193841,3783,8762,"{""Bob Barr"": 1589, ""Chuck Baldwin"": 1660, ""Others"": 1730, ""Ralph Nader"": 3783}",326197,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,AL,813479,1266546,6788,19794,"{""Bob Barr"": 4991, ""Chuck Baldwin"": 4310, ""Others"": 3705, ""Ralph Nader"": 6788}",2099819,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,AR,422310,638017,12882,26290,"{""Bob Barr"": 4776, ""Chuck Baldwin"": 4023, ""Cynthia"": 3470, ""Others"": 1139, ""Ralph Nader"": 12882}",1086617,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,AZ,1034707,1230111,12555,28657,"{""Bob Barr"": 12555, ""Chuck Baldwin"": 1371, ""Cynthia"": 3406, ""Others"": 24, ""Ralph Nader"": 11301}",2293475,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,CA,8274473,5011781,108381,275646,"{""Bob Barr"": 67582, ""Chuck Baldwin"": 3145, ""Cynthia"": 38774, ""Others"": 57764, ""Ralph Nader"": 108381}",13561900,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,CO,1288633,1073629,13352,39200,"{""Bob Barr"": 10898, ""Chuck Baldwin"": 6233, ""Cynthia"": 2822, ""Others"": 5895, ""Ralph Nader"": 13352}",2401462,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,CT,997772,629428,19162,19597,"{""Chuck Baldwin"": 311, ""Cynthia"": 90, ""Others"": 34, ""Ralph Nader"": 19162}",1646797,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,DC,245800,17367,958,2686,"{""Cynthia"": 590, ""Others"": 1138, ""Ralph Nader"": 958}",265853,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,DE,255459,152374,2401,4579,"{""Bob Barr"": 1109, ""Chuck Baldwin"": 626, ""Cynthia"": 385, ""Others"": 58, ""Ralph Nader"": 2401}",412412,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,FL,4282074,4045624,28124,63046,"{""Bob Barr"": 17218, ""Chuck Baldwin"": 7915, ""Cynthia"": 2887, ""Others"": 6902, ""Ralph Nader"": 28124}",8390744,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,GA,1844123,2048759,28731,31604,"{""Bob Barr"": 28731, ""Chuck Baldwin"": 1402, ""Cynthia"": 250, ""Others"": 63, ""Ralph Nader"": 1158}",3924486,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,HI,325871,120566,3825,7131,"{""Bob Barr"": 1314, ""Chuck Baldwin"": 1013, ""Cynthia"": 979, ""Ralph Nader"": 3825}",453568,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,IA,828940,682379,8014,25804,"{""Bob Barr"": 4590, ""Chuck Baldwin"": 4445, ""Cynthia"": 1423, ""Others"": 7332, ""Ralph Nader"": 8014}",1537123,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,ID,236440,403012,7175,15670,"{""Bob Barr"": 3658, ""Chuck Baldwin"": 4747, ""Cynthia"": 39, ""Others"": 51, ""Ralph Nader"": 7175}",655122,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,IL,3419348,2031179,30948,71844,"{""Bob Barr"": 19642, ""Chuck Baldwin"": 8256, ""Cynthia"": 11838, ""Others"": 1160, ""Ralph Nader"": 30948}",5522371,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,IN,1374039,1345648,29257,31367,"{""Bob Barr"": 29257, ""Chuck Baldwin"": 1024, ""Cynthia"": 87, ""Others"": 90, ""Ralph Nader"": 909}",2751054,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,KS,514765,699655,10527,21452,"{""Bob Barr"": 6706, ""Chuck Baldwin"": 4148, ""Cynthia"": 35, ""Others"": 36, ""Ralph Nader"": 10527}",1235872,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,KY,751985,1048462,15378,26173,"{""Bob Barr"": 5989, ""Chuck Baldwin"": 4694, ""Others"": 112, ""Ralph Nader"": 15378}",1826620,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,LA,782989,1148275,9187,29497,"{""Chuck Baldwin"": 2581, ""Cynthia"": 9187, ""Others"": 10732, ""Ralph Nader"": 6997}",1960761,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,MA,1904097,1108854,28841,68034,"{""Bob Barr"": 13189, ""Chuck Baldwin"": 4971, ""Cynthia"": 6550, ""Others"": 14483, ""Ralph Nader"": 28841}",3080985,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,MD,1629467,959862,14713,42267,"{""Bob Barr"": 9842, ""Chuck Baldwin"": 3760, ""Cynthia"": 4747, ""Others"": 9205, ""Ralph Nader"": 14713}",2631596,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,ME-01,232145,144604,5263,6877,"{""Cynthia"": 1362, ""Others"": 252, ""Ralph Nader"": 5263}",383626,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,ME-02,189778,150669,5373,7090,"{""Cynthia"": 1538, ""Others"": 179, ""Ralph Nader"": 5373}",347537,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,ME-AL,421923,295273,10636,13967,"{""Bob Barr"": 251, ""Chuck Baldwin"": 177, ""Cynthia"": 2900, ""Others"": 3, ""Ralph Nader"": 10636}",731163,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,MI,2872579,2048639,33085,80548,"{""Bob Barr"": 23716, ""Chuck Baldwin"": 14685, ""Cynthia"": 8892, ""Others"": 170, ""Ralph Nader"": 33085}",5001766,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,MN,1573354,1275409,30152,61606,"{""Bob Barr"": 9174, ""Chuck Baldwin"": 6787, ""Cynthia"": 5174, ""Others"": 10319, ""Ralph Nader"": 30152}",2910369,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,MO,1441911,1445814,17813,37480,"{""Bob Barr"": 11386, ""Chuck Baldwin"": 8201, ""Cynthia"": 80, ""Ralph Nader"": 17813}",2925205,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,MS,554662,724597,4011,10606,"{""Bob Barr"": 2529, ""Chuck Baldwin"": 2551, ""Cynthia"": 1034, ""Others"": 481, ""Ralph Nader"": 4011}",1289865,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,MT,231667,242763,3686,15872,"{""Bob Barr"": 1355, ""Chuck Baldwin"": 143, ""Cynthia"": 23, ""Others"": 10665, ""Ralph Nader"": 3686}",490302,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,NATIONAL,69498516,59948323,739034,1866981,"{""Bob Barr"": 523715, ""Chuck Baldwin"": 199750, ""Cynthia"": 161797, ""Others"": 242685, ""Ralph Nader"": 739034}",131313820,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,NC,2142651,2128474,25722,39664,"{""Bob Barr"": 25722, ""Cynthia"": 158, ""Others"": 12336, ""Ralph Nader"": 1448}",4310789,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,ND,141278,168601,4189,6742,"{""Bob Barr"": 1354, ""Chuck Baldwin"": 1199, ""Ralph Nader"": 4189}",316621,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,NE-01,121411,148179,1963,4303,"{""Bob Barr"": 922, ""Chuck Baldwin"": 1024, ""Cynthia"": 394, ""Ralph Nader"": 1963}",273893,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,NE-02,138809,135439,1628,3561,"{""Bob Barr"": 1014, ""Chuck Baldwin"": 599, ""Cynthia"": 320, ""Ralph Nader"": 1628}",277809,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,NE-03,73099,169361,1815,4282,"{""Bob Barr"": 804, ""Chuck Baldwin"": 1349, ""Cynthia"": 314, ""Ralph Nader"": 1815}",246742,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,NE-AL,333319,452979,5406,14983,"{""Bob Barr"": 2740, ""Chuck Baldwin"": 2972, ""Cynthia"": 1028, ""Others"": 2837, ""Ralph Nader"": 5406}",801281,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,NH,384826,316534,3503,9610,"{""Bob Barr"": 2217, ""Chuck Baldwin"": 226, ""Cynthia"": 40, ""Others"": 3624, ""Ralph Nader"": 3503}",710970,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,NJ,2215422,1613207,21298,39608,"{""Bob Barr"": 8441, ""Chuck Baldwin"": 3956, ""Cynthia"": 3636, ""Others"": 2277, ""Ralph Nader"": 21298}",3868237,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,NM,472422,346832,5327,10904,"{""Bob Barr"": 2428, ""Chuck Baldwin"": 1597, ""Cynthia"": 1552, ""Ralph Nader"": 5327}",830158,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,NV,533736,412827,6150,21285,"{""Bob Barr"": 4263, ""Chuck Baldwin"": 3194, ""Cynthia"": 1411, ""Others"": 6267, ""Ralph Nader"": 6150}",967848,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,NY,4804945,2752771,41249,83215,"{""Bob Barr"": 19596, ""Chuck Baldwin"": 634, ""Cynthia"": 12801, ""Others"": 8935, ""Ralph Nader"": 41249}",7640931,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,OH,2940044,2677820,42337,90486,"{""Bob Barr"": 19917, ""Chuck Baldwin"": 12565, ""Cynthia"": 8518, ""Others"": 7149, ""Ralph Nader"": 42337}",5708350,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,OK,502496,960165,0,0,{},1462661,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,OR,1037291,738475,18614,52098,"{""Bob Barr"": 7635, ""Chuck Baldwin"": 7693, ""Cynthia"": 4543, ""Others"": 13613, ""Ralph Nader"": 18614}",1827864,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,PA,3276363,2655885,42977,81024,"{""Bob Barr"": 19912, ""Chuck Baldwin"": 1092, ""Others"": 17043, ""Ralph Nader"": 42977}",6013272,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,RI,296571,165391,4829,9804,"{""Bob Barr"": 1382, ""Chuck Baldwin"": 675, ""Cynthia"": 797, ""Others"": 2121, ""Ralph Nader"": 4829}",471766,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,SC,862449,1034896,7283,23624,"{""Bob Barr"": 7283, ""Chuck Baldwin"": 6827, ""Cynthia"": 4461, ""Ralph Nader"": 5053}",1920969,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,SD,170924,203054,4267,7997,"{""Bob Barr"": 1835, ""Chuck Baldwin"": 1895, ""Ralph Nader"": 4267}",381975,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,TN,1087437,1479178,11560,33134,"{""Bob Barr"": 8547, ""Chuck Baldwin"": 8191, ""Cynthia"": 2499, ""Others"": 2337, ""Ralph Nader"": 11560}",2599749,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,TX,3528633,4479328,56116,69834,"{""Bob Barr"": 56116, ""Chuck Baldwin"": 5708, ""Cynthia"": 909, ""Others"": 1350, ""Ralph Nader"": 5751}",8077795,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,UT,327670,596030,12012,28670,"{""Bob Barr"": 6966, ""Chuck Baldwin"": 12012, ""Cynthia"": 982, ""Others"": 294, ""Ralph Nader"": 8416}",952370,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,VA,1959532,1725005,11483,38723,"{""Bob Barr"": 11067, ""Chuck Baldwin"": 7474, ""Cynthia"": 2344, ""Others"": 6355, ""Ralph Nader"": 11483}",3723260,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,VT,219262,98974,3339,6810,"{""Bob Barr"": 1067, ""Chuck Baldwin"": 500, ""Cynthia"": 66, ""Others"": 1838, ""Ralph Nader"": 3339}",325046,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,WA,1750848,1229216,29489,56814,"{""Bob Barr"": 12728, ""Chuck Baldwin"": 9432, ""Cynthia"": 3819, ""Others"": 1346, ""Ralph Nader"": 29489}",3036878,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,WI,1677211,1262393,17605,43813,"{""Bob Barr"": 8858, ""Chuck Baldwin"": 5072, ""Cynthia"": 4216, ""Others"": 8062, ""Ralph Nader"": 17605}",2983417,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,WV,303857,397466,7219,12128,"{""Chuck Baldwin"": 2465, ""Cynthia"": 2355, ""Others"": 89, ""Ralph Nader"": 7219}",713451,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2008,WY,82868,164958,2525,6832,"{""Bob Barr"": 1594, ""Chuck Baldwin"": 1192, ""Others"": 1521, ""Ralph Nader"": 2525}",254658,https://en.wikipedia.org/wiki/2008_United_States_presidential_election
2012,AK,122640,164676,7392,13179,"{""Johnson/Gray"": 7392, ""Others"": 2870, ""Stein/Honkala"": 2917}",300495,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,AL,795696,1255925,12328,22717,"{""Johnson/Gray"": 12328, ""Others"": 6992, ""Stein/Honkala"": 3397}",2074338,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,AR,394409,647744,16276,27315,"{""Johnson/Gray"": 16276, ""Others"": 1734, ""Stein/Honkala"": 9305}",1069468,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,AZ,1025232,1233654,32100,40368,"{""Johnson/Gray"": 32100, ""Others"": 452, ""Stein/Honkala"": 7816}",2299254,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,CA,7854285,4839958,143221,344304,"{""Johnson/Gray"": 143221, ""Others"": 115445, ""Stein/Honkala"": 85638}",13038547,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,CO,1323102,1185243,35545,61173,"{""Johnson/Gray"": 35545, ""Others"": 18121, ""Stein/Honkala"": 7508}",2569518,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,CT,905083,634892,12580,18985,"{""Johnson/Gray"": 12580, ""Others"": 5542, ""Stein/Honkala"": 863}",1558960,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,DC,267070,21381,2458,5313,"{""Johnson/Gray"": 2083, ""Others"": 772, ""Stein/Honkala"": 2458}",293764,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,DE,242584,165484,3882,5853,"{""Johnson/Gray"": 3882, ""Others"": 31, ""Stein/Honkala"": 1940}",413921,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,FL,4237756,4163447,44726,72976,"{""Johnson/Gray"": 44726, ""Others"": 19303, ""Stein/Honkala"": 8947}",8474179,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,GA,1773827,2078688,45324,47535,"{""Johnson/Gray"": 45324, ""Others"": 695, ""Stein/Honkala"": 1516}",3900050,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,HI,306658,121015,3840,7024,"{""Johnson/Gray"": 3840, ""Stein/Honkala"": 3184}",434697,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,IA,822544,730617,12926,29019,"{""Johnson/Gray"": 12926, ""Others"": 12324, ""Stein/Honkala"": 3769}",1582180,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,ID,212787,420911,9453,18576,"{""Johnson/Gray"": 9453, ""Others"": 4721, ""Stein/Honkala"": 4402}",652274,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,IL,3019512,2135216,56229,87286,"{""Johnson/Gray"": 56229, ""Others"": 835, ""Stein/Honkala"": 30222}",5242014,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,IN,1152887,1420543,50111,51104,"{""Johnson/Gray"": 50111, ""Others"": 368, ""Stein/Honkala"": 625}",2624534,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,KS,440726,692634,20456,26611,"{""Johnson/Gray"": 20456, ""Others"": 5441, ""Stein/Honkala"": 714}",1159971,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,KY,679370,1087190,17063,30652,"{""Johnson/Gray"": 17063, ""Others"": 7252, ""Stein/Honkala"": 6337}",1797212,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,LA,809141,1152262,18157,32662,"{""Johnson/Gray"": 18157, ""Others"": 7527, ""Stein/Honkala"": 6978}",1994065,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,MA,1921290,1188314,30920,58163,"{""Johnson/Gray"": 30920, ""Others"": 6552, ""Stein/Honkala"": 20691}",3167767,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,MD,1677844,971869,30195,57614,"{""Johnson/Gray"": 30195, ""Others"": 10309, ""Stein/Honkala"": 17110}",2707327,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,ME-01,223035,142937,4501,8447,"{""Johnson/Gray"": 4501, ""Stein/Honkala"": 3946}",374419,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,ME-02,177998,149215,4843,9013,"{""Johnson/Gray"": 4843, ""Stein/Honkala"": 4170}",336226,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,ME-AL,401306,292276,9352,19598,"{""Johnson/Gray"": 9352, ""Others"": 2127, ""Stein/Honkala"": 8119}",713180,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,MI,2564569,2115256,21897,51136,"{""Johnson/Gray"": 7774, ""Others"": 21465, ""Stein/Honkala"": 21897}",4730961,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,MN,1546167,1320225,35098,70169,"{""Johnson/Gray"": 35098, ""Others"": 22048, ""Stein/Honkala"": 13023}",2936561,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,MO,1223796,1482440,43151,51087,"{""Johnson/Gray"": 43151, ""Others"": 7936}",2757323,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,MS,562949,710746,6676,11889,"{""Johnson/Gray"": 6676, ""Others"": 3625, ""Stein/Honkala"": 1588}",1285584,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,MT,201839,267928,14165,14281,"{""Johnson/Gray"": 14165, ""Others"": 116}",484048,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,NATIONAL,65915795,60933504,1275971,2236111,"{""Johnson/Gray"": 1275971, ""Others"": 490510, ""Stein/Honkala"": 469627}",129085410,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,NC,2178391,2270395,44515,56586,"{""Johnson/Gray"": 44515, ""Others"": 12071}",4505372,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,ND,124827,188163,5231,9637,"{""Johnson/Gray"": 5231, ""Others"": 3045, ""Stein/Honkala"": 1361}",322627,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,NE-01,108082,152021,3847,4609,"{""Johnson/Gray"": 3847, ""Others"": 762}",264712,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,NE-02,121889,140976,3393,3862,"{""Johnson/Gray"": 3393, ""Others"": 469}",266727,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,NE-03,72110,182067,3869,5046,"{""Johnson/Gray"": 3869, ""Others"": 1177}",259223,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,NE-AL,302081,475064,11109,17234,"{""Johnson/Gray"": 11109, ""Others"": 6125}",794379,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,NH,369561,329918,8212,11493,"{""Johnson/Gray"": 8212, ""Others"": 2957, ""Stein/Honkala"": 324}",710972,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,NJ,2125101,1477568,21045,37623,"{""Johnson/Gray"": 21045, ""Others"": 6690, ""Stein/Honkala"": 9888}",3640292,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,NM,415335,335788,27788,32635,"{""Johnson/Gray"": 27788, ""Others"": 2156, ""Stein/Honkala"": 2691}",783758,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,NV,531373,463567,10968,19978,"{""Johnson/Gray"": 10968, ""Others"": 9010}",1014918,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,NY,4485741,2490431,47256,104987,"{""Johnson/Gray"": 47256, ""Others"": 17749, ""Stein/Honkala"": 39982}",7081159,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,OH,2827709,2661437,49493,91701,"{""Johnson/Gray"": 49493, ""Others"": 23635, ""Stein/Honkala"": 18573}",5580847,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,OK,443547,891325,0,0,{},1334872,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,OR,970488,754175,24089,64607,"{""Johnson/Gray"": 24089, ""Others"": 21091, ""Stein/Honkala"": 19427}",1789270,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,PA,2990274,2680434,49991,82962,"{""Johnson/Gray"": 49991, ""Others"": 11630, ""Stein/Honkala"": 21341}",5753670,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,RI,279677,157204,4388,9168,"{""Johnson/Gray"": 4388, ""Others"": 2359, ""Stein/Honkala"": 2421}",446049,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,SC,865941,1071645,16321,26532,"{""Johnson/Gray"": 16321, ""Others"": 4765, ""Stein/Honkala"": 5446}",1964118,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,SD,145039,210610,5795,8166,"{""Johnson/Gray"": 5795, ""Others"": 2371}",363815,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,TN,960709,1462330,18623,35538,"{""Johnson/Gray"": 18623, ""Others"": 10400, ""Stein/Honkala"": 6515}",2458577,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,TX,3308124,4569843,88580,115884,"{""Johnson/Gray"": 88580, ""Others"": 2647, ""Stein/Honkala"": 24657}",7993851,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,UT,251813,740600,12572,25027,"{""Johnson/Gray"": 12572, ""Others"": 8638, ""Stein/Honkala"": 3817}",1017440,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,VA,1971820,1822522,31216,60147,"{""Johnson/Gray"": 31216, ""Others"": 20304, ""Stein/Honkala"": 8627}",3854489,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,VT,199239,92698,3487,7353,"{""Johnson/Gray"": 3487, ""Others"": 3272, ""Stein/Honkala"": 594}",299290,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,WA,1755396,1290670,42202,79450,"{""Johnson/Gray"": 42202, ""Others"": 16320, ""Stein/Honkala"": 20928}",3125516,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,WI,1620985,1407966,20439,39483,"{""Johnson/Gray"": 20439, ""Others"": 11379, ""Stein/Honkala"": 7665}",3068434,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,WV,238269,417655,6302,14514,"{""Johnson/Gray"": 6302, ""Others"": 3806, ""Stein/Honkala"": 4406}",670438,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2012,WY,69286,170962,5326,8813,"{""Johnson/Gray"": 5326, ""Others"": 3487}",249061,https://en.wikipedia.org/wiki/2012_United_States_presidential_election
2016,AK,116454,163387,18725,38767,"{""Johnson/Weld"": 18725, ""Others"": 14307, ""Stein/Baraka"": 5735}",318608,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,AL,729547,1318255,44467,75570,"{""Johnson/Weld"": 44467, ""Others"": 21712, ""Stein/Baraka"": 9391}",2123372,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,AR,380494,684872,29949,65310,"{""Johnson/Weld"": 29949, ""McMullin/Finn"": 13176, ""Others"": 12712, ""Stein/Baraka"": 9473}",1130676,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,AZ,1161167,1252401,106327,159597,"{""Johnson/Weld"": 106327, ""McMullin/Finn"": 17449, ""Others"": 1476, ""Stein/Baraka"": 34345}",2573165,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,CA,8753788,4483810,478500,943997,"{""Johnson/Weld"": 478500, ""McMullin/Finn"": 39596, ""Others"": 147244, ""Stein/Baraka"": 278657}",14181595,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,CO,1338870,1202484,144121,238893,"{""Johnson/Weld"": 144121, ""McMullin/Finn"": 28917, ""Others"": 27418, ""Stein/Baraka"": 38437}",2780247,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,CT,897572,673215,48676,74133,"{""Johnson/Weld"": 48676, ""McMullin/Finn"": 2108, ""Others"": 508, ""Stein/Baraka"": 22841}",1644920,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,DC,282830,12723,4906,15715,"{""Johnson/Weld"": 4906, ""Others"": 6551, ""Stein/Baraka"": 4258}",311268,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,DE,235603,185127,14757,23084,"{""Johnson/Weld"": 14757, ""McMullin/Finn"": 706, ""Others"": 1518, ""Stein/Baraka"": 6103}",443814,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,FL,4504975,4617886,207043,297178,"{""Johnson/Weld"": 207043, ""Others"": 25736, ""Stein/Baraka"": 64399}",9420039,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,GA,1877963,2089104,125306,147665,"{""Johnson/Weld"": 125306, ""McMullin/Finn"": 13017, ""Others"": 1668, ""Stein/Baraka"": 7674}",4114732,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,HI,266891,128847,15954,33199,"{""Johnson/Weld"": 15954, ""Others"": 4508, ""Stein/Baraka"": 12737}",428937,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,IA,653669,800983,59186,111379,"{""Johnson/Weld"": 59186, ""McMullin/Finn"": 12366, ""Others"": 28348, ""Stein/Baraka"": 11479}",1566031,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,ID,189765,409055,46476,91435,"{""Johnson/Weld"": 28331, ""McMullin/Finn"": 46476, ""Others"": 8132, ""Stein/Baraka"": 8496}",690255,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,IL,3090729,2146015,209596,299680,"{""Johnson/Weld"": 209596, ""McMullin/Finn"": 11655, ""Others"": 1627, ""Stein/Baraka"": 76802}",5536424,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
2016,IN,1033126,1557286,133993,144546,"{""Johnson/Weld"": 133993, ""Others"": 2712, ""Stein/Baraka"": 7841}",2734958,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
