year,state,abbr,class,race_type,round,caption,results,total_votes,winner,runner_up,color,source_url
2018,Massachusetts,MA,I,regular,General,"United States Senate election in Massachusetts, 2018","{""Elizabeth Warren"": {""party"": ""Democratic"", ""votes"": 1633371, ""pct"": 60.34}, ""Geoff Diehl"": {""party"": ""Republican"", ""votes"": 979210, ""pct"": 36.17}, ""Shiva Ayyadurai"": {""party"": ""Independent"", ""votes"": 91710, ""pct"": 3.39}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 2799, ""pct"": 0.1}}",2707090,Elizabeth Warren,Geoff Diehl,blue,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_Massachusetts
2018,Michigan,MI,I,regular,General,2018 United States Senate election in Michigan,"{""Debbie Stabenow"": {""party"": ""Democratic"", ""votes"": 2214478, ""pct"": 52.26}, ""John James"": {""party"": ""Republican"", ""votes"": 1938818, ""pct"": 45.76}, ""Marcia Squier"": {""party"": ""Green"", ""votes"": 40204, ""pct"": 0.95}, ""George Huffman III"": {""party"": ""Constitution"", ""votes"": 27251, ""pct"": 0.65}, ""John Howard Wilhelm"": {""party"": ""Natural Law"", ""votes"": 16502, ""pct"": 0.39}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 18, ""pct"": 0.01}}",4237271,Debbie Stabenow,John James,blue,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_Michigan
2018,Minnesota,MN,I,regular,General,"United States Senate election in Minnesota, 2018","{""Amy Klobuchar"": {""party"": ""Democratic (DFL)"", ""votes"": 1566174, ""pct"": 60.31}, ""Jim Newberger"": {""party"": ""Republican"", ""votes"": 940437, ""pct"": 36.21}, ""Dennis Schuller"": {""party"": ""Legal Marijuana Now"", ""votes"": 66236, ""pct"": 2.55}, ""Paula Overby"": {""party"": ""Green"", ""votes"": 23101, ""pct"": 0.89}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 931, ""pct"": 0.04}}",2596879,Amy Klobuchar,Jim Newberger,blue,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_Minnesota
2018,Mississippi,MS,I,regular,General,2018 United States Senate election in Mississippi,"{""Roger Wicker"": {""party"": ""Republican"", ""votes"": 547619, ""pct"": 58.49}, ""David Baria"": {""party"": ""Democratic"", ""votes"": 369567, ""pct"": 39.47}, ""Danny Bedwell"": {""party"": ""Libertarian"", ""votes"": 12981, ""pct"": 1.39}, ""Shawn O'Hara"": {""party"": ""Reform"", ""votes"": 6048, ""pct"": 0.65}}",936215,Roger Wicker,David Baria,red,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_Mississippi
2018,Missouri,MO,I,regular,General,"United States Senate election in Missouri, 2018","{""Josh Hawley"": {""party"": ""Republican"", ""votes"": 1254927, ""pct"": 51.38}, ""Claire McCaskill"": {""party"": ""Democratic"", ""votes"": 1112935, ""pct"": 45.57}, ""Craig O'Dear"": {""party"": ""Independent"", ""votes"": 34398, ""pct"": 1.41}, ""Japheth Campbell"": {""party"": ""Libertarian"", ""votes"": 27316, ""pct"": 1.12}, ""Jo Crain"": {""party"": ""Green"", ""votes"": 12706, ""pct"": 0.52}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 7, ""pct"": 0.0}}",2442289,Josh Hawley,Claire McCaskill,red,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_Missouri
2018,Montana,MT,I,regular,General,"United States Senate election in Montana, 2018","{""Jon Tester"": {""party"": ""Democratic"", ""votes"": 253876, ""pct"": 50.33}, ""Matt Rosendale"": {""party"": ""Republican"", ""votes"": 235963, ""pct"": 46.78}, ""Rick Breckenridge"": {""party"": ""Libertarian"", ""votes"": 14545, ""pct"": 2.88}}",504384,Jon Tester,Matt Rosendale,blue,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_Montana
2018,Nebraska,NE,I,regular,General,2018 United States Senate election in Nebraska,"{""Deb Fischer"": {""party"": ""Republican"", ""votes"": 403151, ""pct"": 57.69}, ""Jane Raybould"": {""party"": ""Democratic"", ""votes"": 269917, ""pct"": 38.62}, ""Majority"": {""party"": ""Majority"", ""votes"": 133234, ""pct"": 19.06}, ""Jim Schultz"": {""party"": ""Libertarian"", ""votes"": 25349, ""pct"": 3.63}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 466, ""pct"": 0.07}}",832117,Deb Fischer,Jane Raybould,red,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_Nebraska
2018,Nevada,NV,I,regular,General,"United States Senate election in Nevada, 2018","{""Jacky Rosen"": {""party"": ""Democratic"", ""votes"": 490071, ""pct"": 50.41}, ""Dean Heller"": {""party"": ""Republican"", ""votes"": 441202, ""pct"": 45.38}, ""None of These Candidates"": {""party"": ""None of These Candidates"", ""votes"": 15303, ""pct"": 1.57}, ""Barry Michaels"": {""party"": ""Independent"", ""votes"": 9269, ""pct"": 0.95}, ""Tim Hagan"": {""party"": ""Libertarian"", ""votes"": 9196, ""pct"": 0.95}, ""Kamau Bakari"": {""party"": ""Independent American"", ""votes"": 7091, ""pct"": 0.73}}",972132,Jacky Rosen,Dean Heller,blue,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_Nevada
2018,New Jersey,NJ,I,regular,General,"United States Senate election in New Jersey, 2018","{""Bob Menendez"": {""party"": ""Democratic"", ""votes"": 1711654, ""pct"": 54.01}, ""Bob Hugin"": {""party"": ""Republican"", ""votes"": 1357355, ""pct"": 42.83}, ""Madelyn Hoffman"": {""party"": ""Green"", ""votes"": 25150, ""pct"": 0.79}, ""Murray Sabrin"": {""party"": ""Libertarian"", ""votes"": 21212, ""pct"": 0.67}, ""Natalie Rivera"": {""party"": ""Independent"", ""votes"": 19897, ""pct"": 0.63}, ""Tricia Flanagan"": {""party"": ""Independent"", ""votes"": 16101, ""pct"": 0.51}, ""Kevin Kimple"": {""party"": ""Independent"", ""votes"": 9087, ""pct"": 0.29}, ""Hank Schroeder"": {""party"": ""Independent"", ""votes"": 8854, ""pct"": 0.28}}",3169310,Bob Menendez,Bob Hugin,blue,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_New_Jersey
2018,New Mexico,NM,I,regular,General,2018 United States Senate election in New Mexico,"{""Martin Heinrich"": {""party"": ""Democratic"", ""votes"": 376998, ""pct"": 54.09}, ""Mick Rich"": {""party"": ""Republican"", ""votes"": 212813, ""pct"": 30.53}, ""Gary Johnson"": {""party"": ""Libertarian"", ""votes"": 107201, ""pct"": 15.38}}",697012,Martin Heinrich,Mick Rich,blue,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_New_Mexico
2018,New York,NY,I,regular,General,"United States Senate election in New York, 2018","{""Kirsten Gillibrand"": {""party"": ""Democratic"", ""votes"": 4056931, ""pct"": 67.0}, ""Chele Chiavacci Farley"": {""party"": ""Republican"", ""votes"": 1998220, ""pct"": 33.0}}",6055151,Kirsten Gillibrand,Chele Chiavacci Farley,blue,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_New_York
2018,North Dakota,ND,I,regular,General,"United States Senate election in North Dakota, 2018","{""Kevin Cramer"": {""party"": ""Republican"", ""votes"": 179720, ""pct"": 55.11}, ""Heidi Heitkamp"": {""party"": ""Democratic–NPL"", ""votes"": 144376, ""pct"": 44.27}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 2042, ""pct"": 0.63}}",326138,Kevin Cramer,Heidi Heitkamp,red,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_North_Dakota
2018,Ohio,OH,I,regular,General,"United States Senate election in Ohio, 2018","{""Sherrod Brown"": {""party"": ""Democratic"", ""votes"": 2358508, ""pct"": 53.4}, ""Jim Renacci"": {""party"": ""Republican"", ""votes"": 2057559, ""pct"": 46.58}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 1017, ""pct"": 0.02}}",4417084,Sherrod Brown,Jim Renacci,blue,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_Ohio
2018,Pennsylvania,PA,I,regular,General,"United States Senate election in Pennsylvania, 2018","{""Bob Casey Jr."": {""party"": ""Democratic"", ""votes"": 2792437, ""pct"": 55.74}, ""Lou Barletta"": {""party"": ""Republican"", ""votes"": 2134848, ""pct"": 42.62}, ""Dale Kerns"": {""party"": ""Libertarian"", ""votes"": 50907, ""pct"": 1.02}, ""Neal Gale"": {""party"": ""Green"", ""votes"": 31208, ""pct"": 0.62}}",5009400,Bob Casey Jr.,Lou Barletta,blue,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_Pennsylvania
2018,Rhode Island,RI,I,regular,General,"United States Senate election in Rhode Island, 2018","{""Sheldon Whitehouse"": {""party"": ""Democratic"", ""votes"": 231477, ""pct"": 61.44}, ""Robert Flanders"": {""party"": ""Republican"", ""votes"": 144421, ""pct"": 38.33}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 840, ""pct"": 0.22}}",376738,Sheldon Whitehouse,Robert Flanders,blue,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_Rhode_Island
2018,Tennessee,TN,I,regular,General,2018 United States Senate election in Tennessee,"{""Marsha Blackburn"": {""party"": ""Republican"", ""votes"": 1227483, ""pct"": 54.71}, ""Phil Bredesen"": {""party"": ""Democratic"", ""votes"": 985450, ""pct"": 43.92}, ""Trudy Austin"": {""party"": ""Independent"", ""votes"": 9455, ""pct"": 0.42}, ""Dean Hill"": {""party"": ""Independent"", ""votes"": 8717, ""pct"": 0.39}, ""Kris L. Todd"": {""party"": ""Independent"", ""votes"": 5084, ""pct"": 0.23}, ""John Carico"": {""party"": ""Independent"", ""votes"": 3398, ""pct"": 0.15}, ""Breton Phillips"": {""party"": ""Independent"", ""votes"": 2226, ""pct"": 0.1}, ""Kevin Lee McCants"": {""party"": ""Independent"", ""votes"": 1927, ""pct"": 0.09}}",2243740,Marsha Blackburn,Phil Bredesen,red,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_Tennessee
2018,Texas,TX,I,regular,General,2018 United States Senate election in Texas,"{""Ted Cruz"": {""party"": ""Republican"", ""votes"": 4260553, ""pct"": 50.89}, ""Beto O'Rourke"": {""party"": ""Democratic"", ""votes"": 4045632, ""pct"": 48.33}, ""Neal Dikeman"": {""party"": ""Libertarian"", ""votes"": 65470, ""pct"": 0.78}}",8371655,Ted Cruz,Beto O'Rourke,red,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_Texas
2018,Utah,UT,I,regular,General,"United States Senate general election in Utah, 2018","{""Mitt Romney"": {""party"": ""Republican"", ""votes"": 665215, ""pct"": 62.59}, ""Jenny Wilson"": {""party"": ""Democratic"", ""votes"": 328541, ""pct"": 30.91}, ""Tim Aalders"": {""party"": ""Constitution"", ""votes"": 28774, ""pct"": 2.71}, ""Craig Bowden"": {""party"": ""Libertarian"", ""votes"": 27607, ""pct"": 2.6}, ""Reed McCandless"": {""party"": ""Independent American"", ""votes"": 12708, ""pct"": 1.2}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 52, ""pct"": 0.01}}",1062897,Mitt Romney,Jenny Wilson,red,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_Utah
2018,Vermont,VT,I,regular,General,"United States Senate election in Vermont, 2018","{""Bernie Sanders"": {""party"": ""Independent"", ""votes"": 183649, ""pct"": 67.44}, ""Lawrence Zupan"": {""party"": ""Republican"", ""votes"": 74815, ""pct"": 27.47}, ""Brad J. Peacock"": {""party"": ""Independent"", ""votes"": 3665, ""pct"": 1.35}, ""Russell Beste"": {""party"": ""Independent"", ""votes"": 2763, ""pct"": 1.02}, ""Edward S. Gilbert, Jr."": {""party"": ""Independent"", ""votes"": 2244, ""pct"": 0.82}, ""Folasade Adeluola"": {""party"": ""Independent"", ""votes"": 1979, ""pct"": 0.73}, ""Reid Kane"": {""party"": ""Liberty Union"", ""votes"": 1171, ""pct"": 0.43}, ""Jon Svitavsky"": {""party"": ""Independent"", ""votes"": 1130, ""pct"": 0.42}, ""Bruce Busa"": {""party"": ""Independent"", ""votes"": 914, ""pct"": 0.34}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 294, ""pct"": 0.11}}",272624,Bernie Sanders,Lawrence Zupan,yellow,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_Vermont
2018,Virginia,VA,I,regular,General,"United States Senate election in Virginia, 2018","{""Tim Kaine"": {""party"": ""Democratic"", ""votes"": 1910370, ""pct"": 57.0}, ""Corey Stewart"": {""party"": ""Republican"", ""votes"": 1374313, ""pct"": 41.01}, ""Matt Waters"": {""party"": ""Libertarian"", ""votes"": 61565, ""pct"": 1.84}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 5125, ""pct"": 0.15}}",3351373,Tim Kaine,Corey Stewart,blue,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_Virginia
2018,Washington,WA,I,regular,General,"United States Senate election in Washington, 2018","{""Maria Cantwell"": {""party"": ""Democratic"", ""votes"": 1803364, ""pct"": 58.43}, ""Susan Hutchison"": {""party"": ""Republican"", ""votes"": 1282804, ""pct"": 41.57}}",3086168,Maria Cantwell,Susan Hutchison,blue,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_Washington
2018,West Virginia,WV,I,regular,General,"United States Senate election in West Virginia, 2018","{""Joe Manchin"": {""party"": ""Democratic"", ""votes"": 290510, ""pct"": 49.57}, ""Patrick Morrisey"": {""party"": ""Republican"", ""votes"": 271113, ""pct"": 46.26}, ""Rusty Hollen"": {""party"": ""Libertarian"", ""votes"": 24411, ""pct"": 4.17}}",586034,Joe Manchin,Patrick Morrisey,blue,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_West_Virginia
2018,Wisconsin,WI,I,regular,General,"United States Senate election in Wisconsin, 2018","{""Tammy Baldwin"": {""party"": ""Democratic"", ""votes"": 1472914, ""pct"": 55.36}, ""Leah Vukmir"": {""party"": ""Republican"", ""votes"": 1184885, ""pct"": 44.53}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 2964, ""pct"": 0.11}}",2660763,Tammy Baldwin,Leah Vukmir,blue,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_Wisconsin
2018,Wyoming,WY,I,regular,General,"United States Senate election in Wyoming, 2018","{""John Barrasso"": {""party"": ""Republican"", ""votes"": 136210, ""pct"": 66.96}, ""Gary Trauner"": {""party"": ""Democratic"", ""votes"": 61227, ""pct"": 30.1}, ""Joseph Porambo"": {""party"": ""Libertarian"", ""votes"": 5658, ""pct"": 2.78}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 325, ""pct"": 0.16}}",203420,John Barrasso,Gary Trauner,red,https://en.wikipedia.org/wiki/2018_United_States_Senate_election_in_Wyoming
2020,Alabama,AL,II,regular,General,"United States Senate election in Alabama, 2020","{""Tommy Tuberville"": {""party"": ""Republican"", ""votes"": 1392076, ""pct"": 60.1}, ""Doug Jones"": {""party"": ""Democratic"", ""votes"": 920478, ""pct"": 39.74}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 3891, ""pct"": 0.17}}",2316445,Tommy Tuberville,Doug Jones,red,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Alabama
2020,Alaska,AK,II,regular,General,2020 United States Senate election in Alaska,"{""Dan Sullivan"": {""party"": ""Republican"", ""votes"": 191112, ""pct"": 53.9}, ""Al Gross"": {""party"": ""Independent"", ""votes"": 146068, ""pct"": 41.19}, ""John Howe"": {""party"": ""Independence"", ""votes"": 16806, ""pct"": 4.74}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 601, ""pct"": 0.17}}",354587,Dan Sullivan,Al Gross,red,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Alaska
2020,Arkansas,AR,II,regular,General,"United States Senate election in Arkansas, 2020","{""Tom Cotton"": {""party"": ""Republican"", ""votes"": 793871, ""pct"": 66.53}, ""Ricky Dale Harrington Jr."": {""party"": ""Libertarian"", ""votes"": 399390, ""pct"": 33.47}}",1193261,Tom Cotton,Ricky Dale Harrington Jr.,red,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Arkansas
2020,Colorado,CO,II,regular,General,"United States Senate election in Colorado, 2020","{""John Hickenlooper"": {""party"": ""Democratic"", ""votes"": 1731114, ""pct"": 53.5}, ""Cory Gardner"": {""party"": ""Republican"", ""votes"": 1429492, ""pct"": 44.18}, ""Raymon Doane"": {""party"": ""Libertarian"", ""votes"": 56262, ""pct"": 1.74}, ""Daniel Doyle"": {""party"": ""Approval Voting"", ""votes"": 9820, ""pct"": 0.3}, ""Stephen Evans"": {""party"": ""Unity"", ""votes"": 8971, ""pct"": 0.28}}",3235659,John Hickenlooper,Cory Gardner,blue,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Colorado
2020,Delaware,DE,II,regular,General,"United States Senate election in Delaware, 2020","{""Chris Coons"": {""party"": ""Democratic"", ""votes"": 291804, ""pct"": 59.44}, ""Lauren Witzke"": {""party"": ""Republican"", ""votes"": 186054, ""pct"": 37.9}, ""Mark Turley"": {""party"": ""Independent Party"", ""votes"": 7833, ""pct"": 1.59}, ""Nadine Frost"": {""party"": ""Libertarian"", ""votes"": 5244, ""pct"": 1.07}}",490935,Chris Coons,Lauren Witzke,blue,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Delaware
2020,Idaho,ID,II,regular,General,"United States Senate election in Idaho, 2020","{""Jim Risch"": {""party"": ""Republican"", ""votes"": 538446, ""pct"": 62.62}, ""Paulette Jordan"": {""party"": ""Democratic"", ""votes"": 285864, ""pct"": 33.25}, ""Natalie Fleming"": {""party"": ""Independent"", ""votes"": 25329, ""pct"": 2.95}, ""Ray Writz"": {""party"": ""Constitution"", ""votes"": 10188, ""pct"": 1.18}}",859827,Jim Risch,Paulette Jordan,red,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Idaho
2020,Illinois,IL,II,regular,General,"United States Senate election in Illinois, 2020","{""Dick Durbin"": {""party"": ""Democratic"", ""votes"": 3278930, ""pct"": 54.93}, ""Mark Curran"": {""party"": ""Republican"", ""votes"": 2319870, ""pct"": 38.87}, ""Willie Wilson"": {""party"": ""Willie Wilson Party"", ""votes"": 237699, ""pct"": 3.98}, ""Danny Malouf"": {""party"": ""Libertarian"", ""votes"": 75673, ""pct"": 1.27}, ""David Black"": {""party"": ""Green"", ""votes"": 56711, ""pct"": 0.95}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 18, ""pct"": 0.0}}",5968901,Dick Durbin,Mark Curran,blue,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Illinois
2020,Iowa,IA,II,regular,General,2020 United States Senate election in Iowa,"{""Joni Ernst"": {""party"": ""Republican"", ""votes"": 864997, ""pct"": 51.74}, ""Theresa Greenfield"": {""party"": ""Democratic"", ""votes"": 754859, ""pct"": 45.15}, ""Rick Stewart"": {""party"": ""Libertarian"", ""votes"": 36961, ""pct"": 2.21}, ""Suzanne Herzog"": {""party"": ""Independent"", ""votes"": 13800, ""pct"": 0.83}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 1211, ""pct"": 0.07}}",1671828,Joni Ernst,Theresa Greenfield,red,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Iowa
2020,Kansas,KS,II,regular,General,"United States Senate election in Kansas, 2020","{""Roger Marshall"": {""party"": ""Republican"", ""votes"": 727962, ""pct"": 53.22}, ""Barbara Bollier"": {""party"": ""Democratic"", ""votes"": 571530, ""pct"": 41.79}, ""Jason Buckley"": {""party"": ""Libertarian"", ""votes"": 68263, ""pct"": 4.99}}",1367755,Roger Marshall,Barbara Bollier,red,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Kansas
2020,Kentucky,KY,II,regular,General,2020 United States Senate election in Kentucky,"{""Mitch McConnell"": {""party"": ""Republican"", ""votes"": 1233315, ""pct"": 57.76}, ""Amy McGrath"": {""party"": ""Democratic"", ""votes"": 816257, ""pct"": 38.23}, ""Brad Barron"": {""party"": ""Libertarian"", ""votes"": 85386, ""pct"": 4.0}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 99, ""pct"": 0.01}}",2135057,Mitch McConnell,Amy McGrath,red,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Kentucky
2020,Maine,ME,II,regular,General,"United States Senate election in Maine, 2020","{""Susan Collins"": {""party"": ""Republican"", ""votes"": 417645, ""pct"": 50.98}, ""Sara Gideon"": {""party"": ""Democratic"", ""votes"": 347223, ""pct"": 42.39}, ""Lisa Savage"": {""party"": ""Independent"", ""votes"": 40579, ""pct"": 4.95}, ""Max Linn"": {""party"": ""Independent"", ""votes"": 13508, ""pct"": 1.65}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 228, ""pct"": 0.03}}",819183,Susan Collins,Sara Gideon,red,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Maine
2020,Massachusetts,MA,II,regular,General,"United States Senate election in Massachusetts, 2020","{""Ed Markey"": {""party"": ""Democratic"", ""votes"": 2357809, ""pct"": 66.15}, ""Kevin O'Connor"": {""party"": ""Republican"", ""votes"": 1177765, ""pct"": 33.05}, ""Shiva Ayyadurai"": {""party"": ""Independent"", ""votes"": 21134, ""pct"": 0.59}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 7428, ""pct"": 0.21}}",3564136,Ed Markey,Kevin O'Connor,blue,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Massachusetts
2020,Michigan,MI,II,regular,General,2020 United States Senate election in Michigan,"{""Gary Peters"": {""party"": ""Democratic"", ""votes"": 2734568, ""pct"": 49.9}, ""John James"": {""party"": ""Republican"", ""votes"": 2642233, ""pct"": 48.22}, ""Valerie Willis"": {""party"": ""Constitution"", ""votes"": 50597, ""pct"": 0.92}, ""Marcia Squier"": {""party"": ""Green"", ""votes"": 39217, ""pct"": 0.72}, ""Doug Dern"": {""party"": ""Natural Law"", ""votes"": 13093, ""pct"": 0.24}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 12, ""pct"": 0.0}}",5479720,Gary Peters,John James,blue,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Michigan
2020,Minnesota,MN,II,regular,General,2020 United States Senate election in Minnesota,"{""Tina Smith"": {""party"": ""Democratic (DFL)"", ""votes"": 1566522, ""pct"": 48.74}, ""Jason Lewis"": {""party"": ""Republican"", ""votes"": 1398145, ""pct"": 43.5}, ""Kevin O'Connor"": {""party"": ""Legal Marijuana Now"", ""votes"": 190154, ""pct"": 5.91}, ""Oliver Steinberg"": {""party"": ""Grassroots—LC"", ""votes"": 57174, ""pct"": 1.78}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 2261, ""pct"": 0.07}}",3214256,Tina Smith,Jason Lewis,blue,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Minnesota
2020,Mississippi,MS,II,regular,General,2020 United States Senate election in Mississippi,"{""Cindy Hyde-Smith"": {""party"": ""Republican"", ""votes"": 709511, ""pct"": 54.11}, ""Mike Espy"": {""party"": ""Democratic"", ""votes"": 578691, ""pct"": 44.13}, ""Jimmy Edwards"": {""party"": ""Libertarian"", ""votes"": 23152, ""pct"": 1.77}}",1311354,Cindy Hyde-Smith,Mike Espy,red,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Mississippi
2020,Montana,MT,II,regular,General,"United States Senate election in Montana, 2020","{""Steve Daines"": {""party"": ""Republican"", ""votes"": 333174, ""pct"": 55.01}, ""Steve Bullock"": {""party"": ""Democratic"", ""votes"": 272463, ""pct"": 44.99}}",605637,Steve Daines,Steve Bullock,red,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Montana
2020,Nebraska,NE,II,regular,General,"United States Senate election in Nebraska, 2020","{""Ben Sasse"": {""party"": ""Republican"", ""votes"": 583507, ""pct"": 62.74}, ""Majority"": {""party"": ""Majority"", ""votes"": 356316, ""pct"": 38.31}, ""Chris Janicek"": {""party"": ""Democratic"", ""votes"": 227191, ""pct"": 24.43}, ""Preston Love Jr."": {""party"": ""Democratic"", ""votes"": 58411, ""pct"": 6.28}, ""Gene Siadek"": {""party"": ""Libertarian"", ""votes"": 55115, ""pct"": 5.93}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 5788, ""pct"": 0.62}}",1286328,Ben Sasse,Majority,red,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Nebraska
2020,New Hampshire,NH,II,regular,General,"United States Senate election in New Hampshire, 2020","{""Jeanne Shaheen"": {""party"": ""Democratic"", ""votes"": 450778, ""pct"": 56.63}, ""Bryant \""Corky\"" Messner"": {""party"": ""Republican"", ""votes"": 326229, ""pct"": 40.99}, ""Justin O'Donnell"": {""party"": ""Libertarian"", ""votes"": 18421, ""pct"": 2.32}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 486, ""pct"": 0.06}}",795914,Jeanne Shaheen,"Bryant ""Corky"" Messner",blue,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_New_Hampshire
2020,New Jersey,NJ,II,regular,General,"United States Senate election in New Jersey, 2020","{""Cory Booker"": {""party"": ""Democratic"", ""votes"": 2541239, ""pct"": 57.23}, ""Rikin Mehta"": {""party"": ""Republican"", ""votes"": 1817091, ""pct"": 40.92}, ""Madelyn Hoffman"": {""party"": ""Green"", ""votes"": 38288, ""pct"": 0.86}, ""Veronica Fernandez"": {""party"": ""Independent"", ""votes"": 32290, ""pct"": 0.73}, ""Daniel Burke"": {""party"": ""Independent"", ""votes"": 11632, ""pct"": 0.26}}",4440540,Cory Booker,Rikin Mehta,blue,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_New_Jersey
2020,New Mexico,NM,II,regular,General,"United States Senate election in New Mexico, 2020","{""Ben Ray Luján"": {""party"": ""Democratic"", ""votes"": 474483, ""pct"": 51.73}, ""Mark Ronchetti"": {""party"": ""Republican"", ""votes"": 418483, ""pct"": 45.62}, ""Bob Walsh"": {""party"": ""Libertarian"", ""votes"": 24271, ""pct"": 2.65}}",917237,Ben Ray Luján,Mark Ronchetti,blue,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_New_Mexico
2020,North Carolina,NC,II,regular,General,2020 United States Senate election in North Carolina,"{""Thom Tillis"": {""party"": ""Republican"", ""votes"": 2665598, ""pct"": 48.69}, ""Cal Cunningham"": {""party"": ""Democratic"", ""votes"": 2569965, ""pct"": 46.94}, ""Shannon Bray"": {""party"": ""Libertarian"", ""votes"": 171571, ""pct"": 3.13}, ""Kevin E. Hayes"": {""party"": ""Constitution"", ""votes"": 67818, ""pct"": 1.24}}",5474952,Thom Tillis,Cal Cunningham,red,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_North_Carolina
2020,Oklahoma,OK,II,regular,General,"United States Senate election in Oklahoma, 2020","{""Jim Inhofe"": {""party"": ""Republican"", ""votes"": 979140, ""pct"": 62.91}, ""Abby Broyles"": {""party"": ""Democratic"", ""votes"": 509763, ""pct"": 32.75}, ""Robert Murphy"": {""party"": ""Libertarian"", ""votes"": 34435, ""pct"": 2.21}, ""Joan Farr"": {""party"": ""Independent"", ""votes"": 21652, ""pct"": 1.39}, ""A. D. Nesbit"": {""party"": ""Independent"", ""votes"": 11371, ""pct"": 0.73}}",1556361,Jim Inhofe,Abby Broyles,red,https://en.wikipedia.org/wiki/2020_United_States_Senate_election_in_Oklahoma
