year,state,abbr,class,race_type,round,caption,results,total_votes,winner,runner_up,color,source_url
2016,Louisiana,LA,III,regular,General,"United States Senate election in Louisiana, 2016","{""John Neely Kennedy"": {""party"": ""Republican"", ""votes"": 536191, ""pct"": 60.65}, ""John Kennedy"": {""party"": ""Republican"", ""votes"": 482591, ""pct"": 24.96}, ""Foster Campbell"": {""party"": ""Democratic"", ""votes"": 347816, ""pct"": 39.35}, ""Charles Boustany"": {""party"": ""Republican"", ""votes"": 298008, ""pct"": 15.41}, ""Caroline Fayard"": {""party"": ""Democratic"", ""votes"": 240917, ""pct"": 12.46}, ""John Fleming"": {""party"": ""Republican"", ""votes"": 204026, ""pct"": 10.55}, ""Rob Maness"": {""party"": ""Republican"", ""votes"": 90856, ""pct"": 4.7}, ""David Duke"": {""party"": ""Republican"", ""votes"": 58606, ""pct"": 3.03}, ""Derrick Edwards"": {""party"": ""Democratic"", ""votes"": 51774, ""pct"": 2.68}, ""Gary Landrieu"": {""party"": ""Democratic"", ""votes"": 45587, ""pct"": 2.36}, ""Donald \""Crawdaddy\"" Crawford"": {""party"": ""Republican"", ""votes"": 25523, ""pct"": 1.32}, ""Joseph Cao"": {""party"": ""Republican"", ""votes"": 21019, ""pct"": 1.09}, ""Beryl Billiot"": {""party"": ""Independent"", ""votes"": 19352, ""pct"": 1.0}, ""Thomas Clements"": {""party"": ""Libertarian"", ""votes"": 11370, ""pct"": 0.59}, ""Troy Hebert"": {""party"": ""Independent"", ""votes"": 9503, ""pct"": 0.49}, ""Josh Pellerin"": {""party"": ""Democratic"", ""votes"": 7395, ""pct"": 0.38}, ""Peter Williams"": {""party"": ""Democratic"", ""votes"": 6855, ""pct"": 0.35}, ""Vinny Mendoza"": {""party"": ""Democratic"", ""votes"": 4927, ""pct"": 0.25}, ""Kaitlin Marone"": {""party"": ""Independent"", ""votes"": 4108, ""pct"": 0.21}, ""Le Roy Gillam"": {""party"": ""Libertarian"", ""votes"": 4067, ""pct"": 0.21}, ""Charles Eugene Marsala"": {""party"": ""Republican"", ""votes"": 3684, ""pct"": 0.19}, ""Abhay Patel"": {""party"": ""Republican"", ""votes"": 1576, ""pct"": 0.08}, ""Arden Wells"": {""party"": ""Independent"", ""votes"": 1483, ""pct"": 0.08}, ""Bob Lang"": {""party"": ""Independent"", ""votes"": 1424, ""pct"": 0.07}, ""Gregory Taylor"": {""party"": ""Independent"", ""votes"": 1151, ""pct"": 0.06}}",2479809,John Neely Kennedy,John Kennedy,red,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_Louisiana
2016,Maryland,MD,III,regular,General,"United States Senate election in Maryland, 2016","{""Chris Van Hollen"": {""party"": ""Democratic"", ""votes"": 1659907, ""pct"": 60.89}, ""Kathy Szeliga"": {""party"": ""Republican"", ""votes"": 972557, ""pct"": 35.67}, ""Margaret Flowers"": {""party"": ""Green"", ""votes"": 89970, ""pct"": 3.3}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 3736, ""pct"": 0.14}}",2726170,Chris Van Hollen,Kathy Szeliga,blue,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_Maryland
2016,Missouri,MO,III,regular,General,2016 United States Senate election in Missouri,"{""Roy Blunt"": {""party"": ""Republican"", ""votes"": 1378458, ""pct"": 49.18}, ""Jason Kander"": {""party"": ""Democratic"", ""votes"": 1300200, ""pct"": 46.39}, ""Jonathan Dine"": {""party"": ""Libertarian"", ""votes"": 67738, ""pct"": 2.42}, ""Johnathan McFarland"": {""party"": ""Green"", ""votes"": 30743, ""pct"": 1.1}, ""Fred Ryman"": {""party"": ""Constitution"", ""votes"": 25407, ""pct"": 0.91}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 95, ""pct"": 0.03}}",2802641,Roy Blunt,Jason Kander,red,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_Missouri
2016,Nevada,NV,III,regular,General,"United States Senate election in Nevada, 2016","{""Catherine Cortez Masto"": {""party"": ""Democratic"", ""votes"": 521994, ""pct"": 47.1}, ""Joe Heck"": {""party"": ""Republican"", ""votes"": 495079, ""pct"": 44.67}, ""None of These Candidates"": {""party"": ""None of These Candidates"", ""votes"": 42257, ""pct"": 3.81}, ""Tom Jones"": {""party"": ""Independent American"", ""votes"": 17128, ""pct"": 1.55}, ""Thomas Sawyer"": {""party"": ""Independent"", ""votes"": 14208, ""pct"": 1.28}, ""Tony Gumina"": {""party"": ""Independent"", ""votes"": 10740, ""pct"": 0.97}, ""Jarrod Williams"": {""party"": ""Independent"", ""votes"": 6888, ""pct"": 0.62}}",1108294,Catherine Cortez Masto,Joe Heck,blue,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_Nevada
2016,New Hampshire,NH,III,regular,General,"United States Senate election in New Hampshire, 2016","{""Maggie Hassan"": {""party"": ""Democratic"", ""votes"": 354649, ""pct"": 47.98}, ""Kelly Ayotte"": {""party"": ""Republican"", ""votes"": 353632, ""pct"": 47.84}, ""Aaron Day"": {""party"": ""Independent"", ""votes"": 17742, ""pct"": 2.4}, ""Brian Chabot"": {""party"": ""Libertarian"", ""votes"": 12597, ""pct"": 1.7}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 520, ""pct"": 0.07}}",739140,Maggie Hassan,Kelly Ayotte,blue,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_New_Hampshire
2016,New York,NY,III,regular,General,"United States Senate election in New York, 2016","{""Chuck Schumer"": {""party"": ""Democratic"", ""votes"": 5221945, ""pct"": 70.64}, ""Wendy Long"": {""party"": ""Republican"", ""votes"": 2009355, ""pct"": 27.18}, ""Robin Laverne Wilson"": {""party"": ""Green"", ""votes"": 113413, ""pct"": 1.53}, ""Alex Merced"": {""party"": ""Libertarian"", ""votes"": 48120, ""pct"": 0.65}}",7392833,Chuck Schumer,Wendy Long,blue,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_New_York
2016,North Carolina,NC,III,regular,General,2016 United States Senate election in North Carolina,"{""Richard Burr"": {""party"": ""Republican"", ""votes"": 2395376, ""pct"": 51.06}, ""Deborah Ross"": {""party"": ""Democratic"", ""votes"": 2128165, ""pct"": 45.37}, ""Sean Haugh"": {""party"": ""Libertarian"", ""votes"": 167592, ""pct"": 3.57}}",4691133,Richard Burr,Deborah Ross,red,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_North_Carolina
2016,North Dakota,ND,III,regular,General,"United States Senate election in North Dakota, 2016","{""John Hoeven"": {""party"": ""Republican"", ""votes"": 268788, ""pct"": 78.48}, ""Eliot Glassheim"": {""party"": ""Democratic–NPL"", ""votes"": 58116, ""pct"": 16.97}, ""Robert Marquette"": {""party"": ""Libertarian"", ""votes"": 10556, ""pct"": 3.08}, ""James Germalic"": {""party"": ""Independent"", ""votes"": 4675, ""pct"": 1.36}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 366, ""pct"": 0.11}}",342501,John Hoeven,Eliot Glassheim,red,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_North_Dakota
2016,Ohio,OH,III,regular,General,"United States Senate election in Ohio, 2016","{""Rob Portman"": {""party"": ""Republican"", ""votes"": 3118567, ""pct"": 58.03}, ""Ted Strickland"": {""party"": ""Democratic"", ""votes"": 1996908, ""pct"": 37.16}, ""Tom Connors"": {""party"": ""Independent"", ""votes"": 93041, ""pct"": 1.73}, ""Joseph R. DeMare"": {""party"": ""Green"", ""votes"": 88246, ""pct"": 1.64}, ""Scott Rupert"": {""party"": ""Independent"", ""votes"": 77291, ""pct"": 1.44}, ""James Stahl"": {""party"": ""Independent"", ""votes"": 111, ""pct"": 0.0}}",5374164,Rob Portman,Ted Strickland,red,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_Ohio
2016,Oklahoma,OK,III,regular,General,"United States Senate election in Oklahoma, 2016","{""James Lankford"": {""party"": ""Republican"", ""votes"": 980892, ""pct"": 67.74}, ""Mike Workman"": {""party"": ""Democratic"", ""votes"": 355911, ""pct"": 24.58}, ""Robert T. Murphy"": {""party"": ""Libertarian"", ""votes"": 43421, ""pct"": 3.0}, ""Sean Braddy"": {""party"": ""Independent"", ""votes"": 40405, ""pct"": 2.79}, ""Mark T. Beard"": {""party"": ""Independent"", ""votes"": 27418, ""pct"": 1.89}}",1448047,James Lankford,Mike Workman,red,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_Oklahoma
2016,Oregon,OR,III,regular,General,"United States Senate election in Oregon, 2016","{""Ronald Wyden"": {""party"": ""Democratic"", ""votes"": 1105119, ""pct"": 56.6}, ""Mark Callahan"": {""party"": ""Republican"", ""votes"": 651106, ""pct"": 33.35}, ""Shanti Lewallen"": {""party"": ""Working Families"", ""votes"": 61915, ""pct"": 3.17}, ""Steven Reynolds"": {""party"": ""Independent Party"", ""votes"": 59516, ""pct"": 3.05}, ""Eric Navickas"": {""party"": ""Pacific Green"", ""votes"": 48823, ""pct"": 2.5}, ""Jim Lindsay"": {""party"": ""Libertarian"", ""votes"": 23941, ""pct"": 1.23}, ""Write-ins"": {""party"": ""n/a"", ""votes"": 2058, ""pct"": 0.1}}",1952478,Ronald Wyden,Mark Callahan,blue,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_Oregon
2016,Pennsylvania,PA,III,regular,General,"United States Senate election in Pennsylvania, 2016","{""Pat Toomey"": {""party"": ""Republican"", ""votes"": 2951702, ""pct"": 48.72}, ""Katie McGinty"": {""party"": ""Democratic"", ""votes"": 2865012, ""pct"": 47.29}, ""Edward T. Clifford III"": {""party"": ""Libertarian"", ""votes"": 235142, ""pct"": 3.88}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 6655, ""pct"": 0.11}}",6058511,Pat Toomey,Katie McGinty,red,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_Pennsylvania
2016,South Carolina,SC,III,regular,General,"United States Senate election in South Carolina, 2016","{""Tim Scott"": {""party"": ""Republican"", ""votes"": 1241609, ""pct"": 60.57}, ""Thomas Dixon"": {""party"": ""Democratic"", ""votes"": 757022, ""pct"": 36.93}, ""Bill Bledsoe"": {""party"": ""Libertarian"", ""votes"": 37482, ""pct"": 1.83}, ""Michael Scarborough"": {""party"": ""American"", ""votes"": 11923, ""pct"": 0.58}, ""Write-ins"": {""party"": ""n/a"", ""votes"": 1857, ""pct"": 0.09}}",2049893,Tim Scott,Thomas Dixon,red,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_South_Carolina
2016,South Dakota,SD,III,regular,General,"United States Senate election in South Dakota, 2016","{""John Thune"": {""party"": ""Republican"", ""votes"": 265516, ""pct"": 71.83}, ""Jay Williams"": {""party"": ""Democratic"", ""votes"": 104140, ""pct"": 28.17}}",369656,John Thune,Jay Williams,red,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_South_Dakota
2016,Utah,UT,III,regular,General,"United States Senate election in Utah, 2016","{""Mike Lee"": {""party"": ""Republican"", ""votes"": 760241, ""pct"": 68.15}, ""Misty Snow"": {""party"": ""Democratic"", ""votes"": 301860, ""pct"": 27.06}, ""Stoney Fonua"": {""party"": ""Independent American"", ""votes"": 27340, ""pct"": 2.45}, ""Bill Barron"": {""party"": ""Independent"", ""votes"": 26167, ""pct"": 2.34}}",1115608,Mike Lee,Misty Snow,red,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_Utah
2016,Vermont,VT,III,regular,General,"United States Senate election in Vermont, 2016","{""Patrick Leahy"": {""party"": ""Democratic"", ""votes"": 192243, ""pct"": 61.26}, ""Scott Milne"": {""party"": ""Republican"", ""votes"": 103637, ""pct"": 33.03}, ""Cris Ericson"": {""party"": ""Marijuana"", ""votes"": 9156, ""pct"": 2.92}, ""Jerry Trudell"": {""party"": ""Independent"", ""votes"": 5223, ""pct"": 1.66}, ""Peter Diamondstone"": {""party"": ""Liberty Union"", ""votes"": 3241, ""pct"": 1.03}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 309, ""pct"": 0.1}}",313809,Patrick Leahy,Scott Milne,blue,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_Vermont
2016,Washington,WA,III,regular,General,"United States Senate election in Washington, 2016","{""Patty Murray"": {""party"": ""Democratic"", ""votes"": 1913979, ""pct"": 59.01}, ""Chris Vance"": {""party"": ""Republican"", ""votes"": 1329338, ""pct"": 40.99}}",3243317,Patty Murray,Chris Vance,blue,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_Washington
2016,Wisconsin,WI,III,regular,General,2016 United States Senate election in Wisconsin,"{""Ron Johnson"": {""party"": ""Republican"", ""votes"": 1479471, ""pct"": 50.17}, ""Russ Feingold"": {""party"": ""Democratic"", ""votes"": 1380335, ""pct"": 46.81}, ""Phil Anderson"": {""party"": ""Libertarian"", ""votes"": 87531, ""pct"": 2.97}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 1404, ""pct"": 0.05}}",2948741,Ron Johnson,Russ Feingold,red,https://en.wikipedia.org/wiki/2016_United_States_Senate_election_in_Wisconsin
