year,state,abbr,class,race_type,round,caption,results,total_votes,winner,runner_up,color,source_url
2006,North Dakota,ND,I,regular,General,General election results,"{""Kent Conrad"": {""party"": ""Democratic–NPL"", ""votes"": 150146, ""pct"": 68.83}, ""Majority"": {""party"": ""Majority"", ""votes"": 85729, ""pct"": 39.3}, ""Dwight Grotberg"": {""party"": ""Republican"", ""votes"": 64417, ""pct"": 29.53}, ""Roland Riemers"": {""party"": ""Independent"", ""votes"": 2194, ""pct"": 1.01}, ""James Germalic"": {""party"": ""Independent"", ""votes"": 1395, ""pct"": 0.64}, ""Democratic–NPL hold"": {""party"": ""Democratic–NPL hold"", ""votes"": 0, ""pct"": 8.3}}",303881,Kent Conrad,Majority,deepskyblue,https://en.wikipedia.org/wiki/2006_United_States_Senate_election_in_North_Dakota
2006,Ohio,OH,I,regular,General,2006 United States Senate election in Ohio,"{""Sherrod Brown"": {""party"": ""Democratic"", ""votes"": 2257369, ""pct"": 56.16}, ""Mike DeWine"": {""party"": ""Republican"", ""votes"": 1761037, ""pct"": 43.82}, ""Richard Duncan"": {""party"": ""Independent"", ""votes"": 830, ""pct"": 0.02}}",4019236,Sherrod Brown,Mike DeWine,deepskyblue,https://en.wikipedia.org/wiki/2006_United_States_Senate_election_in_Ohio
2006,Pennsylvania,PA,I,regular,General,General election results,"{""Bob Casey Jr."": {""party"": ""Democratic"", ""votes"": 2392984, ""pct"": 58.64}, ""Rick Santorum"": {""party"": ""Republican"", ""votes"": 1684778, ""pct"": 41.28}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 3281, ""pct"": 0.08}}",4081043,Bob Casey Jr.,Rick Santorum,deepskyblue,https://en.wikipedia.org/wiki/2006_United_States_Senate_election_in_Pennsylvania
2006,Rhode Island,RI,I,regular,General,"United States Senate election in Rhode Island, 2006","{""Sheldon Whitehouse"": {""party"": ""Democratic"", ""votes"": 206043, ""pct"": 53.52}, ""Lincoln Chafee"": {""party"": ""Republican"", ""votes"": 178950, ""pct"": 46.48}}",384993,Sheldon Whitehouse,Lincoln Chafee,deepskyblue,https://en.wikipedia.org/wiki/2006_United_States_Senate_election_in_Rhode_Island
2006,Tennessee,TN,I,regular,General,"United States Senate election in Tennessee, 2006","{""Bob Corker"": {""party"": ""Republican"", ""votes"": 929911, ""pct"": 50.71}, ""Harold Ford, Jr."": {""party"": ""Democratic"", ""votes"": 879976, ""pct"": 47.99}, ""Majority"": {""party"": ""Majority"", ""votes"": 49935, ""pct"": 2.72}, ""Ed Choate"": {""party"": ""Independent"", ""votes"": 10831, ""pct"": 0.59}, ""David Gatchell"": {""party"": ""Independent"", ""votes"": 3746, ""pct"": 0.2}, ""Emory \""Bo\"" Heyward"": {""party"": ""Independent"", ""votes"": 3580, ""pct"": 0.2}, ""H. Gary Keplinger"": {""party"": ""Independent"", ""votes"": 3033, ""pct"": 0.17}, ""Chris Lugo"": {""party"": ""Green"", ""votes"": 2589, ""pct"": 0.14}, ""29"": {""party"": ""Write-in"", ""votes"": 29, ""pct"": 0.0}, ""Republican hold"": {""party"": ""Republican hold"", ""votes"": 0, ""pct"": -14.39}}",1883630,Bob Corker,"Harold Ford, Jr.",red,https://en.wikipedia.org/wiki/2006_United_States_Senate_election_in_Tennessee
2006,Texas,TX,I,regular,General,"United States Senate election in Texas, 2006","{""Kay Bailey Hutchison"": {""party"": ""Republican"", ""votes"": 2661789, ""pct"": 61.69}, ""Barbara Ann Radnofsky"": {""party"": ""Democratic"", ""votes"": 1555202, ""pct"": 36.04}, ""Majority"": {""party"": ""Majority"", ""votes"": 1106587, ""pct"": 25.7}, ""Scott Jameson"": {""party"": ""Libertarian"", ""votes"": 97672, ""pct"": 2.26}}",5421250,Kay Bailey Hutchison,Barbara Ann Radnofsky,red,https://en.wikipedia.org/wiki/2006_United_States_Senate_election_in_Texas
2006,Utah,UT,I,regular,General,General election results,"{""Orrin Hatch"": {""party"": ""Republican"", ""votes"": 356238, ""pct"": 62.36}, ""Majority"": {""party"": ""Majority"", ""votes"": 178779, ""pct"": 31.3}, ""Pete Ashdown"": {""party"": ""Democratic"", ""votes"": 177459, ""pct"": 31.06}, ""Scott Bradley"": {""party"": ""Constitution"", ""votes"": 21526, ""pct"": 3.77}, ""Roger Price"": {""party"": ""Personal Choice"", ""votes"": 9089, ""pct"": 1.59}, ""Dave Seely"": {""party"": ""Libertarian"", ""votes"": 4428, ""pct"": 0.78}, ""Julian Hatch"": {""party"": ""Green"", ""votes"": 2512, ""pct"": 0.44}}",750031,Orrin Hatch,Majority,red,https://en.wikipedia.org/wiki/2006_United_States_Senate_election_in_Utah
2006,Vermont,VT,I,regular,General,2006 United States Senate election in Vermont,"{""Bernie Sanders"": {""party"": ""Independent"", ""votes"": 171638, ""pct"": 65.41}, ""Richard Tarrant"": {""party"": ""Republican"", ""votes"": 84924, ""pct"": 32.36}, ""Cris Ericson"": {""party"": ""Independent"", ""votes"": 1735, ""pct"": 0.66}, ""Craig Hill"": {""party"": ""Green"", ""votes"": 1536, ""pct"": 0.59}, ""Peter D. Moss"": {""party"": ""Independent"", ""votes"": 1518, ""pct"": 0.58}, ""Peter Diamondstone"": {""party"": ""Liberty Union"", ""votes"": 801, ""pct"": 0.31}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 267, ""pct"": 0.1}}",262419,Bernie Sanders,Richard Tarrant,yellow,https://en.wikipedia.org/wiki/2006_United_States_Senate_election_in_Vermont
2006,Virginia,VA,I,regular,General,"United States Senate election in Virginia, 2006","{""Jim Webb"": {""party"": ""Democratic"", ""votes"": 1175606, ""pct"": 49.59}, ""George Allen"": {""party"": ""Republican"", ""votes"": 1166277, ""pct"": 49.2}, ""Gail Parker"": {""party"": ""Independent Greens"", ""votes"": 26102, ""pct"": 1.1}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 2460, ""pct"": 0.1}}",2370445,Jim Webb,George Allen,deepskyblue,https://en.wikipedia.org/wiki/2006_United_States_Senate_election_in_Virginia
2006,Washington,WA,I,regular,General,General election results,"{""Maria Cantwell"": {""party"": ""Democratic"", ""votes"": 1184659, ""pct"": 56.81}, ""Mike McGavick"": {""party"": ""Republican"", ""votes"": 832106, ""pct"": 39.91}, ""Majority"": {""party"": ""Majority"", ""votes"": 343084, ""pct"": 16.9}, ""Bruce Guthrie"": {""party"": ""Libertarian"", ""votes"": 29331, ""pct"": 1.41}, ""Aaron Dixon"": {""party"": ""Green"", ""votes"": 21254, ""pct"": 1.02}, ""Robin Adair"": {""party"": ""Independent"", ""votes"": 16384, ""pct"": 0.79}, ""Write-in"": {""party"": ""Write-in"", ""votes"": 1445, ""pct"": 0.07}, ""Democratic hold"": {""party"": ""Democratic hold"", ""votes"": 0, ""pct"": 8.39}}",2428263,Maria Cantwell,Mike McGavick,deepskyblue,https://en.wikipedia.org/wiki/2006_United_States_Senate_election_in_Washington
2006,West Virginia,WV,I,regular,General,2006 West Virginia United States Senate General Election,"{""Robert Byrd"": {""party"": ""Democratic"", ""votes"": 296276, ""pct"": 64.42}, ""John Raese"": {""party"": ""Republican"", ""votes"": 155043, ""pct"": 33.71}, ""Majority"": {""party"": ""Majority"", ""votes"": 141233, ""pct"": 30.71}, ""Jesse Johnson"": {""party"": ""Mountain"", ""votes"": 8565, ""pct"": 1.86}}",601117,Robert Byrd,John Raese,deepskyblue,https://en.wikipedia.org/wiki/2006_United_States_Senate_election_in_West_Virginia
2006,Wisconsin,WI,I,regular,General,"2006 United States Senate election, Wisconsin","{""Herb Kohl"": {""party"": ""Democratic"", ""votes"": 1439214, ""pct"": 67.31}, ""Majority"": {""party"": ""Majority"", ""votes"": 808915, ""pct"": 37.83}, ""Robert Lorge"": {""party"": ""Republican"", ""votes"": 630299, ""pct"": 29.48}, ""Rae Vogeler"": {""party"": ""Green"", ""votes"": 42434, ""pct"": 1.98}, ""Ben Glatzel"": {""party"": ""Independent"", ""votes"": 25096, ""pct"": 1.17}, ""Scattered"": {""party"": ""Other"", ""votes"": 1254, ""pct"": 0.06}}",2947212,Herb Kohl,Majority,deepskyblue,https://en.wikipedia.org/wiki/2006_United_States_Senate_election_in_Wisconsin
2006,Wyoming,WY,I,regular,General,General election results,"{""Craig L. Thomas"": {""party"": ""Republican"", ""votes"": 135174, ""pct"": 69.99}, ""Majority"": {""party"": ""Majority"", ""votes"": 77503, ""pct"": 40.13}, ""Dale Groutage"": {""party"": ""Democratic"", ""votes"": 57671, ""pct"": 29.86}, ""Write-ins"": {""party"": ""Write-ins"", ""votes"": 291, ""pct"": 0.15}}",270639,Craig L. Thomas,Majority,red,https://en.wikipedia.org/wiki/2006_United_States_Senate_election_in_Wyoming
