year,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24
1976,0.13841346480717873,0.48023896083442075,-2.1683367176620845,0.553038245476277,-0.35340286107415636,-0.5616269152463539,0.47012405218085457,0.15808117328215046,0.2042753247823779,0.5606762376288887,-1.0567334040419643,-0.2251109635626653,-0.11014414226860895,0.26381548979743474,0.15925931297188672,1.476961738424644,-0.3098003822828625,0.4832548822452386,0.38346496923862644,0.5550902042171041,-0.005374006807288813,-0.5192247426566551,0.3151447771956233,0.3043305690363583
1980,-2.7234846209524894,-3.238698420642747,-2.504962699177863,0.27999578841040074,-0.25280611246633483,-1.2640835407712152,-1.554182181191947,-0.4347431875644677,-0.5588671108717127,0.8584591301721926,-1.1735242061658089,0.307166802314616,-0.25116359067279254,0.6461577359414237,-0.1079572016172123,1.192315407426771,-0.26621384528008174,-0.2541457973213369,0.34796416857541046,0.009264290080824654,0.51971072067606,-0.22265570038512536,-0.5039234260612424,0.011040930430955375
1984,-4.4617230516696775,-5.716582168120608,-3.261199690739873,-0.6789736183598096,0.2115129317175356,-2.443952308353904,-0.3597456411502984,-0.5353557466256036,-0.28538132913693826,0.24412618406083245,2.03274539133654,-0.37746931687942803,-0.07716651141690445,0.5022023591935586,0.16492044007461232,0.35430906599302864,0.23148609583393936,0.012678589006482248,0.2423652771235856,-0.27350579679390463,0.3491909659668042,0.019227569843674384,0.12927923818950346,0.1111011436986343
1988,-0.8226362817411835,-3.1931839899263155,-2.690576108748234,0.06233046831292561,-0.00546994173009465,-0.7477702346662544,1.3919744508061722,0.5711217795620789,-0.4116021569988467,-0.3203133326162247,0.7367498601623713,0.35376347683804626,0.24959634036499861,-0.2606740894778501,-0.6769375010003452,0.6505277333848664,0.44356042182149297,-0.026165129860873135,-0.31531646341584985,-0.6366836371188385,0.6026271579405215,0.1467375801069004,0.25994754684087,0.09823567216771974
1992,2.7838708003496855,0.027029077638465047,-0.0970134822428596,4.35950309458004,-0.6765265065810045,0.5672298988145899,0.5384337787135333,0.8600323302223585,-0.011316713526061322,0.043195268207679834,0.40864798564268134,-0.7096665074299634,0.40657198120946497,-0.09713776170938701,-0.3441935710425488,0.3024644800253408,-0.16116170863634932,-0.021640298767281903,0.06661411798494278,-0.07538263053875174,-0.021296682017188474,-0.3500788188455083,-0.13025638330349099,0.06616383536939358
1996,4.2689833648671645,-0.25428172607316835,1.2111140233699238,4.104515154916772,-1.141006671210811,0.17414890391507212,0.3435261950298591,-0.3559429920344624,0.5697454457525621,-0.0589061402471581,-1.227302224868691,0.10329836886121076,-0.3804025168504805,0.004955578193507258,-0.2097779622713106,0.3432264513258384,-0.19758936140932773,0.2749488083386941,0.07967138172812212,-0.2693937261430718,-0.03435802876000851,0.4970859502805169,-0.0397388539630421,-0.07216149494718707
2000,2.151600580226707,-3.0582622594865976,0.6847351499322452,-0.8629029192517765,-3.039525674697037,-1.2706762267540936,-0.8826987811070587,-0.3653222531098282,0.0850004901106995,0.5097150268877155,-0.23338385654712313,0.37357675147470976,-0.5719828816602704,-0.1449716430481136,-0.22857400340655112,0.14587218386795833,-0.37997391828759636,0.23164864051382006,-0.4026654111782736,0.35126874047237955,-0.45512175846049696,0.14438231996453493,0.0863674972140278,-0.28300692420993695
2004,1.777534695512604,-3.753125594324722,1.1583640190376054,-2.0028111557287502,-4.115659670152521,-1.0780929933023744,-0.5616023981576878,-0.1505413414170908,0.4151172138415515,0.17710001972134692,-0.5786701876243711,-0.41671554796356786,0.15037765735483632,-0.006403811357161509,0.1056900921759346,-0.2674141588164261,0.18665286825222974,-0.11407922133978857,0.025326147580696044,-0.12183605415284807,0.21271577609932563,-0.14662561764059387,0.002545333538542861,0.11999734032623932
2008,5.14841435876027,-1.8222545840488138,3.195104804317315,1.7943088370898304,2.32443661717329,-0.34012781158744143,0.5580003051456356,0.04903866997185143,0.3879586894513716,0.23956010979409403,-0.4642060920467597,0.9588388450931264,0.09611397072393234,-0.23709982345875763,0.6654872758349829,0.03816606054334791,0.3732571710309783,-0.27561172537091777,-0.48498024141200924,0.35653212333074497,-0.09230593513187327,-0.18123083961728803,0.028158783108477182,-0.020162363062554974
2012,3.9658945218085973,-3.059311002759434,3.127561054359222,0.1678883603338797,0.07217579499515052,-0.11810123093354691,-0.20485761124032478,-0.10228026756907263,-0.22677837980571264,0.6845513761835108,-0.47776700019220597,0.9393383973629938,0.19703480208536459,-0.21865965628665568,0.45515153918179796,-0.931069115687464,0.19417198829985025,-0.11983292760199647,0.2012877256688755,0.300471362461286,0.4316166426814762,-0.01889981623337348,0.1550542522361742,0.013235359665387721
2016,2.488033304015011,-3.532288544024794,2.7482693148111035,-3.3846675558472454,0.813700534581243,-0.26766761061377137,-1.110798269314387,0.0887437857485891,-0.0882135316330042,0.2673909909692837,0.9506179144775837,0.1421609420906451,0.21668647347250436,-0.42946190199054773,-0.1919087052384943,-1.5475811014799827,-0.06337743802544066,0.24507620580142128,-0.003420681229172461,-0.02053834565364965,-0.1598232302649542,-0.14605186058482972,0.075439342210802,0.3704933272122357
2020,3.5994899382391408,-2.989875758951556,3.16988201790724,-2.48124786071324,2.9961076605680472,0.21311432809062755,-1.0643301588297296,0.4281472463456891,0.24473433454373422,0.5558431362747137,0.2850317848319735,-0.3050040704056512,0.10351441070864659,-0.24733445597363585,-0.3663295916228041,-1.2053019981351953,-0.1776295704511351,0.24108338548032565,-0.00034472194573339463,0.012361502725150412,-0.06897110572216666,0.09227670553456628,0.019490604268121398,-0.0906576852833369
2024,2.213176636442599,-3.8312902193158016,2.6523366439439804,-2.2987598438567804,3.2198147025206145,-0.09866172066820117,-1.1438110729888264,0.6601691125360482,0.40613503420905944,0.4835433068278886,0.19974355129013377,-0.6110597558478241,0.40182704569129485,-0.06423902033464582,-0.41140630242635434,-1.2104881016545428,-0.17337858316219207,-0.10309504195219728,0.04824624199369195,-0.22113934677664582,-0.1882786781070184,0.2191973072880753,-0.2494337808208007,-0.19805955377991533
