year,stop,stop_key,effective_pv,unit,winner,result_color_name,color_css
1960,-0.040533764580,-0.040534,-0.040543764580,NC,R,RED,red
1960,0.110632045759,0.110632,0.110642045759,ND,D,BLUE,blue
1960,0.243055247199,0.243055,0.243065247199,NE-AL,D,BLUE,blue
1960,0.069995021866,0.069995,0.070005021866,NH,D,BLUE,blue
1960,-0.006326989995,-0.006327,-0.006336989995,NJ,R,RED,red
1960,-0.005734515421,-0.005735,-0.005744515421,NM,R,RED,red
1960,-0.021601917900,-0.021602,-0.021611917900,NV,R,RED,red
1960,-0.050982138959,-0.050982,-0.050992138959,NY,R,RED,red
1960,0.067322061011,0.067322,0.067332061011,OH,D,BLUE,blue
1960,0.182038865564,0.182039,0.182048865564,OK,D,BLUE,blue
1960,0.054005073481,0.054005,0.054015073481,OR,D,BLUE,blue
1960,-0.021595650784,-0.021596,-0.021605650784,PA,R,RED,red
1960,-0.270914386940,-0.270914,-0.270924386940,RI,R,RED,red
1960,-0.023112067177,-0.023112,-0.023122067177,SC,R,RED,red
1960,0.165910394966,0.165910,0.165920394966,SD,D,BLUE,blue
1960,0.073063921840,0.073064,0.073073921840,TN,D,BLUE,blue
1960,-0.018376129427,-0.018376,-0.018386129427,TX,R,RED,red
1960,0.098015274648,0.098015,0.098025274648,UT,D,BLUE,blue
1960,0.056333630980,0.056334,0.056343630980,VA,D,BLUE,blue
1960,0.174626889813,0.174627,0.174636889813,VT,D,BLUE,blue
1960,0.025781933727,0.025782,0.025791933727,WA,D,BLUE,blue
1960,0.038867000360,0.038867,0.038877000360,WI,D,BLUE,blue
1960,-0.053018328642,-0.053018,-0.053028328642,WV,R,RED,red
1960,0.101936066403,0.101936,0.101946066403,WY,D,BLUE,blue
1964,-0.092324493058,-0.092324,-0.092334493058,AK,R,RED,red
1964,0.099263883666,0.099264,0.099253883666,AR,R,RED,red
1964,0.235780215734,0.235780,0.235790215734,AZ,D,BLUE,blue
1964,0.042659283125,0.042659,0.042649283125,CA,R,RED,red
1964,-0.004874474959,-0.004874,-0.004884474959,CO,R,RED,red
1964,-0.131363815915,-0.131364,-0.131373815915,CT,R,RED,red
