year,state,district,R_votes,D_votes,other_votes,total_votes,T_votes
2016,AL,1,192637,103364,0.0,7477.0,-288524.0
2016,AL,2,185505,94299,0.0,5860.0,-273944.0
2016,AL,3,188477,93300,0.0,6999.0,-274778.0
2016,AL,4,233661,50722,0.0,6343.0,-278040.0
2016,AL,5,200571,97159,0.0,12207.0,-285523.0
2016,AL,6,233493,86116,0.0,10240.0,-309369.0
2016,AL,7,83915,204586,0.0,4730.0,-283771.0
2016,AK,AL,163387,116454,18725.0,20042.0,-259799.0
2016,AZ,1,135928,132874,11732.0,11273.0,-257529.0
2016,AZ,2,141196,156676,12989.0,11313.0,-286559.0
2016,AZ,3,67952,130466,7197.0,6324.0,-192094.0
2016,AZ,4,202043,82192,10965.0,7896.0,-276339.0
2016,AZ,5,191432,121280,15845.0,12868.0,-299844.0
2016,AZ,6,177332,143571,13891.0,9189.0,-311714.0
2016,AZ,7,37232,117958,6228.0,5763.0,-149427.0
2016,AZ,8,190163,120992,12712.0,8883.0,-302272.0
2016,AZ,9,109123,155158,14768.0,11176.0,-253105.0
2016,AR,1,169438,78688,0.0,12591.0,-235535.0
2016,AR,2,160782,127883,0.0,18309.0,-270356.0
2016,AR,3,180921,89081,0.0,22161.0,-247841.0
2016,AR,4,173731,84842,0.0,12208.0,-246365.0
2016,CA,1,176358,114727,14110.0,8773.0,-282312.0
2016,CA,2,80545,238157,12239.0,14030.0,-304672.0
2016,CA,3,105860,138882,11300.0,6044.0,-238698.0
2016,CA,4,190924,138790,17650.0,6024.0,-323690.0
2016,CA,5,74088,210950,11171.0,8843.0,-276195.0
2016,CA,6,59549,168687,9354.0,6320.0,-221916.0
2016,CA,7,124249,159066,14747.0,6056.0,-277259.0
2016,CA,8,127464,92234,8209.0,4928.0,-214770.0
2016,CA,9,90484,134719,8518.0,4470.0,-220733.0
2016,CA,10,109145,116335,9370.0,4830.0,-220650.0
2016,CA,11,70869,223559,10993.0,7147.0,-287281.0
2016,CA,12,31158,309221,7949.0,10446.0,-329933.0
2016,CA,13,22743,291926,5612.0,13913.0,-300756.0
2016,CA,14,54229,229008,8126.0,6380.0,-276857.0
2016,CA,15,68808,198964,10604.0,6160.0,-261612.0
2016,CA,16,61813,98504,5546.0,4101.0,-156216.0
2016,CA,17,50926,183801,8310.0,5658.0,-229069.0
2016,CA,18,67808,246015,13890.0,7425.0,-306398.0
2016,CA,19,55371,187828,8616.0,5809.0,-237390.0
2016,CA,20,59573,180486,8425.0,8054.0,-232005.0
2016,CA,21,52972,73773,4029.0,2770.0,-123975.0
2016,CA,22,125089,102292,8628.0,4128.0,-223253.0
2016,CA,23,142351,88314,9850.0,4349.0,-226316.0
2016,CA,24,113887,176979,13426.0,7868.0,-282998.0
2016,CA,25,119249,137491,9969.0,6509.0,-250231.0
2016,CA,26,105259,169083,11301.0,6589.0,-267753.0
2016,CA,27,74984,174544,7862.0,7076.0,-242452.0
2016,CA,28,64607,208645,7050.0,8952.0,-264300.0
2016,CA,29,32963,152517,4328.0,6388.0,-179092.0
2016,CA,30,77701,209149,8278.0,7677.0,-279173.0
2016,CA,31,83701,131960,7728.0,5436.0,-210225.0
2016,CA,32,60921,146459,5996.0,6670.0,-200710.0
