year,state,district,R_votes,D_votes,other_votes,total_votes,T_votes
1996,CA,49,91478,110920,24598,226996,24598
1996,CA,50,42730,78881,10529,132140,10529
1996,CA,51,130459,97128,24881,252468,24881
1996,CA,52,94035,81401,22188,197624,22188
1996,CO,1,66427,133032,18043,217502,18043
1996,CO,2,102107,127702,28679,258488,28679
1996,CO,3,122826,116628,32282,271736,32282
1996,CO,4,122840,102355,25327,250522,25327
1996,CO,5,158790,88057,22511,269358,22511
1996,CO,6,118856,103376,18432,240664,18432
1996,CT,1,68483,136775,26066,231324,26066
1996,CT,2,73863,123595,36781,234239,36781
1996,CT,3,71009,129756,28447,229212,28447
1996,CT,4,88181,113411,20180,221772,20180
1996,CT,5,92570,110596,28959,232125,28959
1996,CT,6,89003,121607,33327,243937,33327
1996,DE,AL,99062,140355,31667,271084,31667
1996,DC,AL,17339,158220,10167,185726,10167
1996,FL,1,146794,77070,24322,248186,24322
1996,FL,2,99487,114601,25455,239543,25455
1996,FL,3,66057,110701,12633,189391,12633
1996,FL,4,145760,94843,19071,259674,19071
1996,FL,5,100603,135496,34973,271072,34973
1996,FL,6,124489,96135,27762,248386,27762
1996,FL,7,108636,100603,22863,232102,22863
1996,FL,8,95300,88306,17231,200837,17231
1996,FL,9,119658,118996,27335,265989,27335
1996,FL,10,89928,120716,23579,234223,23579
1996,FL,11,75004,98028,14849,187881,14849
1996,FL,12,96140,89296,20770,206206,20770
1996,FL,13,133005,122884,29634,285523,29634
1996,FL,14,140921,105027,29735,275683,29735
1996,FL,15,125430,111263,34594,271287,34594
1996,FL,16,116630,131252,29321,277203,29321
1996,FL,17,16802,115732,3944,136478,3944
1996,FL,18,86005,71673,7788,165466,7788
1996,FL,19,81020,189336,20094,290450,20094
1996,FL,20,78699,148289,23296,250284,23296
1996,FL,21,82384,72844,7901,163129,7901
1996,FL,22,86668,124715,17418,228801,17418
1996,FL,23,27531,107884,9193,144608,9193
1996,GA,1,87895,81804,11491,181190,11491
1996,GA,2,72934,82429,11494,166857,11494
1996,GA,3,104286,87911,13550,205747,13550
1996,GA,4,69912,141078,8014,219004,8014
1996,GA,5,41346,134597,4980,180923,4980
1996,GA,6,186084,100714,15416,302214,15416
1996,GA,7,99320,77741,16603,193664,16603
1996,GA,8,85224,90662,14643,190529,14643
1996,GA,9,115306,73861,20809,209976,20809
1996,GA,10,90213,94968,11669,196850,11669
1996,GA,11,128320,88083,17668,234071,17668
1996,HI,1,58906,99351,16262,174519,16262
1996,HI,2,55037,105661,24907,185605,24907
1996,ID,1,134783,91297,37272,263352,37272
1996,ID,2,121812,74146,32401,228359,32401
1996,IL,1,22914,179767,6378,209059,6378
1996,IL,2,22204,170819,6395,199418,6395
1996,IL,3,78853,114089,19441,212383,19441
1996,IL,4,14661,82225,5160,102046,5160
1996,IL,5,56532,120132,12915,189579,12915
1996,IL,6,105797,93358,18796,217951,18796
1996,IL,7,25757,152606,5037,183400,5037
1996,IL,8,105742,86907,19482,212131,19482
1996,IL,9,52263,139166,9732,201161,9732
1996,IL,10,97434,112105,13418,222957,13418
1996,IL,11,83648,112110,23162,218920,23162
1996,IL,12,72652,120389,19777,212818,19777
1996,IL,13,126594,104713,21701,253008,21701
1996,IL,14,103773,89939,22148,215860,22148
1996,IL,15,98926,100016,19478,218420,19478
1996,IL,16,111641,99397,24153,235191,24153
1996,IL,17,89447,119918,23176,232541,23176
1996,IL,18,118572,112678,20975,252225,20975
1996,IL,19,97977,113635,28653,240265,28653
1996,IL,20,101634,117775,26431,245840,26431
1996,IN,1,62595,116355,19530,198480,19530
1996,IN,2,97406,89038,26483,212927,26483
1996,IN,3,91427,86715,20374,198516,20374
1996,IN,4,110538,75185,19641,205364,19641
1996,IN,5,105906,78270,27469,211645,27469
1996,IN,6,168497,75285,22404,266186,22404
1996,IN,7,111500,75150,25773,212423,25773
1996,IN,8,96956,100171,23905,221032,23905
1996,IN,9,99915,101434,26154,227503,26154
1996,IN,10,61892,89851,12547,164290,12547
1996,IA,1,92207,135839,23436,251482,23436
1996,IA,2,91155,129148,23653,243956,23653
1996,IA,3,95308,123246,25984,244538,25984
1996,IA,4,107359,127250,23083,257692,23083
1996,IA,5,106615,104775,25017,236407,25017
1996,KS,1,167237,75840,27070,270147,27070
1996,KS,2,125087,100110,30235,255432,30235
1996,KS,3,144924,121152,21571,287647,21571
1996,KS,4,145997,90557,24326,260880,24326
1996,KY,1,96356,105150,22727,224233,22727
1996,KY,2,113923,95530,22021,231474,22021
1996,KY,3,101977,134975,17230,254182,17230
1996,KY,4,115187,95070,20733,230990,20733
1996,KY,5,87692,95633,18260,201585,18260
1996,KY,6,108148,110256,19425,237829,19425
1996,LA,1,152655,100655,18991,272301,18991
1996,LA,2,40739,169930,7148,217817,7148
1996,LA,3,120605,153925,25529,300059,25529
1996,LA,4,92741,122729,20290,235760,20290
1996,LA,5,113846,132407,26987,273240,26987
1996,LA,6,121851,142156,21821,285828,21821
1996,LA,7,70149,106034,22640,198823,22640
1996,ME,1,100851,165053,51217,317121,51217
1996,ME,2,85527,147735,55514,288776,55514
1996,MD,1,107122,97338,20779,225239,20779
1996,MD,2,119178,95112,22412,236702,22412
1996,MD,3,72017,123532,13872,209421,13872
1996,MD,4,30071,152396,5591,188058,5591
1996,MD,5,95737,117345,14546,227628,14546
1996,MD,6,130321,96185,21205,247711,21205
1996,MD,7,23757,127850,5207,156814,5207
1996,MD,8,103327,156450,12200,271977,12200
1996,MA,1,63998,151531,33834,249363,33834
1996,MA,2,66344,147670,28205,242219,28205
1996,MA,3,76082,154495,28604,259181,28604
1996,MA,4,69548,169078,26328,264954,26328
1996,MA,5,76896,143463,28273,248632,28273
1996,MA,6,86306,166037,30423,282766,30423
1996,MA,7,71875,169231,23620,264726,23620
1996,MA,8,31241,140733,13059,185033,13059
1996,MA,9,73214,157617,22106,252937,22106
1996,MA,10,101612,169927,32164,303703,32164
1996,MI,1,107577,125135,31184,263896,31184
1996,MI,2,133022,108242,23512,264776,23512
1996,MI,3,135759,99698,17583,253040,17583
1996,MI,4,98215,112625,28350,239190,28350
1996,MI,5,90107,155995,27477,273579,27477
1996,MI,6,99975,103454,19967,223396,19967
1996,MI,7,99518,105185,24501,229204,24501
1996,MI,8,111811,135653,25949,273413,25949
1996,MI,9,89538,95473,21567,206578,21567
1996,MI,10,96592,120921,27083,244596,27083
1996,MI,11,131571,134344,19322,285237,19322
1996,MI,12,95071,128820,20612,244503,20612
1996,MI,13,76165,135250,20944,232359,20944
1996,MI,14,20915,160009,4772,185696,4772
1996,MI,15,17275,146357,3723,167355,3723
1996,MI,16,78461,122522,24125,225108,24125
1996,MN,1,97050,127730,35408,260188,35408
1996,MN,2,105205,120652,38117,263974,38117
1996,MN,3,125019,141109,36553,302681,36553
1996,MN,4,77704,152555,31254,261513,31254
1996,MN,5,62507,159018,33135,254660,33135
1996,MN,6,107560,154333,42312,304205,42312
1996,MN,7,103336,115996,37656,256988,37656
1996,MN,8,88095,148886,44552,281533,44552
1996,MS,1,90604,78894,17559,187057,17559
1996,MS,2,58177,104639,5714,168530,5714
1996,MS,3,107292,66027,9733,183052,9733
1996,MS,4,86880,83425,9648,179953,9648
1996,MS,5,96880,61035,13431,171346,13431
1996,MO,1,38505,145586,9721,193812,9721
1996,MO,2,138401,115698,22791,276890,22791
1996,MO,3,93190,115141,29247,237578,29247
1996,MO,4,111172,99975,29011,240158,29011
1996,MO,5,71453,127691,17489,216633,17489
1996,MO,6,105084,115342,29302,249728,29302
1996,MO,7,129249,93537,27580,250366,27580
1996,MO,8,96457,101339,25089,222885,25089
1996,MO,9,106503,111626,30593,248722,30593
1996,MT,AL,179652,167922,59687,407261,59687
1996,NE,1,114563,87712,28055,230330,28055
1996,NE,2,116889,84667,21100,222656,21100
1996,NE,3,132015,64382,28028,224425,28028
1996,NV,1,65990,91307,21760,179057,21760
1996,NV,2,133254,112667,39356,285277,39356
1996,NH,1,101295,121602,27032,249929,27032
1996,NH,2,95237,124612,27822,247671,27822
1996,NJ,1,61294,132715,30174,224183,30174
1996,NJ,2,84043,117526,32053,233622,32053
1996,NJ,3,101100,134326,33126,268552,33126
1996,NJ,4,92845,127489,31589,251923,31589
1996,NJ,5,127286,115060,28732,271078,28732
1996,NJ,6,74937,122851,28160,225948,28160
1996,NJ,7,101538,129773,24479,255790,24479
1996,NJ,8,73731,123856,16959,214546,16959
1996,NJ,9,71741,138242,17012,226995,17012
1996,NJ,10,21911,138128,5774,165813,5774
1996,NJ,11,135972,116225,26616,278813,26616
1996,NJ,12,120913,139252,29875,290040,29875
1996,NJ,13,35266,115576,11175,162017,11175
1996,NM,1,82613,93178,16732,192523,16732
1996,NM,2,77634,80572,15298,173504,15298
1996,NM,3,72504,99745,17807,190056,17807
1996,NY,1,83956,118187,29919,232062,29919
1996,NY,2,68710,108598,23536,200844,23536
1996,NY,3,97034,136034,22829,255897,22829
1996,NY,4,83750,131825,14493,230068,14493
1996,NY,5,71194,132588,17394,221176,17394
1996,NY,6,15946,128071,4380,148397,4380
1996,NY,7,37230,99813,10085,147128,10085
1996,NY,8,30141,147864,14128,192133,14128
1996,NY,9,47498,113939,11776,173213,11776
1996,NY,10,9059,134057,5948,149064,5948
1996,NY,11,7832,116390,4554,128776,4554
1996,NY,12,10249,80852,4338,95439,4338
1996,NY,13,72233,92619,15043,179895,15043
1996,NY,14,46970,144885,14325,206180,14325
1996,NY,15,7658,135845,6069,149572,6069
1996,NY,16,4825,117624,1862,124311,1862
1996,NY,17,16238,126787,3844,146869,3844
1996,NY,18,73399,121501,13930,208830,13930
1996,NY,19,98597,116697,25892,241186,25892
1996,NY,20,89214,130550,22545,242309,22545
1996,NY,21,79880,151701,32464,264045,32464
1996,NY,22,105106,117831,39534,262471,39534
1996,NY,23,88120,102854,32858,223832,32858
1996,NY,24,72301,102007,30047,204355,30047
1996,NY,25,90774,121304,27554,239632,27554
1996,NY,26,82044,120755,32366,235165,32366
1996,NY,27,111371,111804,36378,259553,36378
1996,NY,28,88279,136424,23822,248525,23822
1996,NY,29,82737,120777,31944,235458,31944
1996,NY,30,69341,137557,33236,240134,33236
1996,NY,31,91208,98244,33846,223298,33846
1996,NC,1,53582,105563,8229,167374,8229
1996,NC,2,111155,90623,12500,214278,12500
1996,NC,3,100123,75200,12393,187716,12393
1996,NC,4,130642,141051,14401,286094,14401
1996,NC,5,107237,87100,15376,209713,15376
1996,NC,6,133262,75904,18412,227578,18412
1996,NC,7,79082,71377,11917,162376,11917
1996,NC,8,91672,80296,14607,186575,14607
1996,NC,9,129088,89400,13880,232368,13880
1996,NC,10,136253,70751,17874,224878,17874
1996,NC,11,106513,97073,20681,224267,20681
1996,NC,12,47329,123511,7789,178629,7789
1996,ND,AL,125050,106905,34456,266411,34456
1996,OH,1,96103,110166,12842,219111,12842
1996,OH,2,153627,90571,19894,264092,19894
1996,OH,3,95003,115168,18194,228365,18194
1996,OH,4,118298,88758,28248,235304,28248
1996,OH,5,108255,102862,32365,243482,32365
1996,OH,6,101991,106479,28942,237412,28942
1996,OH,7,115393,100509,25373,241275,25373
1996,OH,8,125577,89331,26111,241019,26111
1996,OH,9,76613,125971,22960,225544,22960
1996,OH,10,83055,117878,26952,227885,26952
1996,OH,11,28938,155895,9553,194386,9553
1996,OH,12,114405,118228,16426,249059,16426
1996,OH,13,98349,116720,35527,250596,35527
1996,OH,14,76083,121635,30312,228030,30312
1996,OH,15,114183,105947,17324,237454,17324
1996,OH,16,98786,100293,33255,232334,33255
1996,OH,17,67705,142121,31494,241320,31494
1996,OH,18,86305,112851,36143,235299,36143
1996,OH,19,102099,126926,31362,260387,31362
1996,OK,1,115997,79518,19087,214602,19087
1996,OK,2,81558,97284,25928,204770,25928
1996,OK,3,77287,92007,24580,193874,24580
1996,OK,4,92011,75291,20376,187678,20376
1996,OK,5,128792,68222,20668,217682,20668
1996,OK,6,86670,75783,20149,182602,20149
1996,OR,1,112152,145540,35614,293306,35614
1996,OR,2,130408,103116,40455,273979,40455
1996,OR,3,72124,147056,36437,255617,36437
1996,OR,4,108780,122392,41913,273085,41913
1996,OR,5,114691,131527,35545,281763,35545
1996,PA,1,21845,148850,7519,178214,7519
1996,PA,2,20675,173723,5981,200379,5981
1996,PA,3,51781,114680,21748,188209,21748
1996,PA,4,96511,107017,23375,226903,23375
1996,PA,5,91619,80003,25687,197309,25687
1996,PA,6,89695,83779,25139,198613,25139
1996,PA,7,112429,116654,27985,257068,27985
1996,PA,8,99458,107500,30341,237299,30341
1996,PA,9,102847,70206,21239,194292,21239
1996,PA,10,91629,95712,24303,211644,24303
1996,PA,11,76969,97393,25597,199959,25597
1996,PA,12,81122,93532,25755,200409,25755
1996,PA,13,106461,125364,24101,255926,24101
1996,PA,14,70466,126704,19107,216277,19107
1996,PA,15,85736,96380,25255,207371,25255
1996,PA,16,114164,80476,18010,212650,18010
1996,PA,17,116473,81205,17997,215675,17997
1996,PA,18,89580,119943,19689,229212,19689
1996,PA,19,112221,81319,18972,212512,18972
1996,PA,20,85040,109299,23652,217991,23652
1996,PA,21,87448,106080,22510,216038,22510
1996,RI,1,48964,114858,24591,188413,24591
1996,RI,2,55719,118192,27806,201717,27806
1996,SC,1,107221,74150,11491,192862,11491
1996,SC,2,117261,90871,10827,218959,10827
1996,SC,3,100390,71755,13220,185365,13220
1996,SC,4,111699,74208,11496,197403,11496
1996,SC,5,83273,82203,11827,177303,11827
1996,SC,6,53614,113096,5525,172235,5525
1996,SD,AL,150543,139333,33950,323826,33950
1996,TN,1,107668,73681,14532,195881,14532
1996,TN,2,117248,95810,12522,225580,12522
1996,TN,3,93799,92780,13284,199863,13284
1996,TN,4,90135,92106,14816,197057,14816
1996,TN,5,82053,116987,9727,208767,9727
1996,TN,6,112827,107821,15375,236023,15375
1996,TN,7,122177,92802,10965,225944,10965
1996,TN,8,85856,98925,10835,195616,10835
1996,TN,9,51767,138234,3862,193863,3862
1996,TX,1,94433,91721,17237,203391,17237
1996,TX,2,89817,90379,19136,199332,19136
1996,TX,3,133044,72217,17778,223039,17778
1996,TX,4,117895,73873,18693,210461,18693
1996,TX,5,77002,78249,13355,168606,13355
1996,TX,6,144773,78617,17483,240873,17483
1996,TX,7,145637,61834,10338,217809,10338
1996,TX,8,155593,62641,14892,233126,14892
1996,TX,9,89942,97268,14144,201354,14144
1996,TX,10,93219,126855,13453,233527,13453
1996,TX,11,88429,74063,14671,177163,14671
1996,TX,12,79299,80709,14187,174195,14187
1996,TX,13,92815,69149,14030,175994,14030
1996,TX,14,100319,84317,15696,200332,15696
1996,TX,15,49595,86707,7093,143395,7093
1996,TX,16,40983,80475,5902,127360,5902
1996,TX,17,98804,76057,19182,194043,19182
1996,TX,18,37280,116059,5515,158854,5515
1996,TX,19,133397,51996,12323,197716,12323
1996,TX,20,48488,82892,7285,138665,7285
1996,TX,21,174072,81940,18474,274486,18474
1996,TX,22,119341,79683,12213,211237,12213
1996,TX,23,73282,83965,9372,166619,9372
1996,TX,24,59125,80626,10681,150432,10681
1996,TX,25,70344,81482,8331,160157,8331
1996,TX,26,153691,73675,17802,245168,17802
1996,TX,27,57533,87511,8094,153138,8094
1996,TX,28,47338,93147,8211,148696,8211
1996,TX,29,35809,65794,6331,107934,6331
1996,TX,30,34820,95715,6527,137062,6527
1996,UT,1,129273,64104,27441,220818,27441
1996,UT,2,111166,96037,28762,235965,28762
1996,UT,3,121472,61492,25881,208845,25881
1996,VT,AL,80352,137894,40203,258449,40203
1996,VA,1,125080,95853,19940,240873,19940
1996,VA,2,77943,71683,12877,162503,12877
1996,VA,3,36099,117357,9430,162886,9430
1996,VA,4,103368,101686,18108,223162,18108
1996,VA,5,104325,93040,20758,218123,20758
1996,VA,6,108757,87883,19587,216227,19587
1996,VA,7,155466,93025,18814,267305,18814
1996,VA,8,95839,130177,11663,237679,11663
1996,VA,9,85531,91469,23706,200706,23706
1996,VA,10,140684,99510,19388,259582,19388
1996,VA,11,105258,109377,12961,227596,12961
1996,WA,1,103002,140182,31879,275063,31879
1996,WA,2,103901,123729,38232,265862,38232
1996,WA,3,97985,124864,34302,257151,34302
1996,WA,4,101963,84157,25384,211504,25384
1996,WA,5,102384,104052,32076,238512,32076
1996,WA,6,87961,122342,32798,243101,32798
1996,WA,7,53437,182671,36938,273046,36938
1996,WA,8,112463,130472,32587,275522,32587
1996,WA,9,77616,110854,27272,215742,27272
1996,WV,1,83306,107835,30037,221178,30037
1996,WV,2,88930,108503,24426,221859,24426
1996,WV,3,61710,111474,20238,193422,20238
1996,WI,1,88599,117308,30310,236217,30310
1996,WI,2,88072,146819,34425,269316,34425
1996,WI,3,82678,120717,38599,241994,38599
1996,WI,4,94003,115466,26405,235874,26405
1996,WI,5,58560,126179,15785,200524,15785
1996,WI,6,99650,108004,32739,240393,32739
1996,WI,7,86374,119984,39585,245943,39585
1996,WI,8,105131,116073,32429,253633,32429
1996,WI,9,141961,101420,28914,272295,28914
1996,WY,AL,105388,77934,28249,211571,28249
