year,state,district,R_votes,D_votes,other_votes,total_votes,T_votes
2000,TN,9,44613,137243,2269.0,184125.0,2269.0
2000,TX,1,137335,77186,2551.0,217072.0,2551.0
2000,TX,2,133772,81553,3402.0,218727.0,3402.0
2000,TX,3,185390,80293,7011.0,272694.0,7011.0
2000,TX,4,174983,68192,3852.0,247027.0,3852.0
2000,TX,5,106758,77805,4987.0,189550.0,4987.0
2000,TX,6,206470,84493,6819.0,297782.0,6819.0
2000,TX,7,185186,69151,7492.0,261829.0,7492.0
2000,TX,8,220983,63869,5627.0,290479.0,5627.0
2000,TX,9,120872,99116,4825.0,224813.0,4825.0
2000,TX,10,132690,122919,33728.0,289337.0,33728.0
2000,TX,11,127348,64554,3419.0,195321.0,3419.0
2000,TX,12,110472,75366,4254.0,190092.0,4254.0
2000,TX,13,120503,54473,3526.0,178502.0,3526.0
2000,TX,14,147328,80100,7572.0,235000.0,7572.0
2000,TX,15,72316,87126,2186.0,161628.0,2186.0
2000,TX,16,54051,79542,3446.0,137039.0,3446.0
2000,TX,17,147621,59187,3399.0,210207.0,3399.0
2000,TX,18,45818,123707,5871.0,175396.0,5871.0
2000,TX,19,162657,39870,3415.0,205942.0,3415.0
2000,TX,20,63632,81714,4707.0,150053.0,4707.0
2000,TX,21,247819,82045,11216.0,341080.0,11216.0
2000,TX,22,163375,93648,6304.0,263327.0,6304.0
2000,TX,23,116458,85085,4544.0,206087.0,4544.0
2000,TX,24,80412,86072,2731.0,169215.0,2731.0
2000,TX,25,85064,88661,5420.0,179145.0,5420.0
2000,TX,26,213622,81206,8473.0,303301.0,8473.0
2000,TX,27,80089,81034,3189.0,164312.0,3189.0
2000,TX,28,69309,93121,2919.0,165349.0,2919.0
2000,TX,29,45190,70412,1994.0,117596.0,1994.0
2000,TX,30,41673,101911,2009.0,145593.0,2009.0
2000,UT,1,193635,59858,14187.0,267680.0,14187.0
2000,UT,2,148244,88077,24425.0,260746.0,24425.0
2000,UT,3,173217,55118,13645.0,241980.0,13645.0
2000,VT,AL,119775,149022,25511.0,294308.0,25511.0
2000,VA,1,161116,109084,7405.0,277605.0,7405.0
2000,VA,2,99979,84344,4511.0,188834.0,4511.0
2000,VA,3,57002,117113,4658.0,178773.0,4658.0
2000,VA,4,116861,116388,3837.0,237086.0,3837.0
2000,VA,5,134391,96097,8328.0,238816.0,8328.0
2000,VA,6,135417,89524,6915.0,231856.0,6915.0
2000,VA,7,194807,109312,8533.0,312652.0,8533.0
2000,VA,8,109034,149591,11615.0,270240.0,11615.0
2000,VA,9,116851,90916,6548.0,214315.0,6548.0
2000,VA,10,191443,128515,10004.0,329962.0,10004.0
2000,VA,11,120589,126406,9506.0,256501.0,9506.0
2000,WA,1,123804,159462,14058.0,297324.0,14058.0
2000,WA,2,140437,146456,17578.0,304471.0,17578.0
2000,WA,3,139179,136691,16500.0,292370.0,16500.0
2000,WA,4,147675,80316,8940.0,236931.0,8940.0
2000,WA,5,142185,103116,12051.0,257352.0,12051.0
2000,WA,6,113753,133491,14122.0,261366.0,14122.0
2000,WA,7,58480,210797,22119.0,291396.0,22119.0
2000,WA,8,145410,152597,12537.0,310544.0,12537.0
2000,WA,9,97941,124726,10318.0,232985.0,10318.0
2000,WV,1,121267,96340,7323.0,224930.0,7323.0
2000,WV,2,124756,101675,5198.0,231629.0,5198.0
2000,WV,3,90450,97482,3783.0,191715.0,3783.0
2000,WI,1,131456,136146,10405.0,278007.0,10405.0
2000,WI,2,118311,188419,18001.0,324731.0,18001.0
2000,WI,3,131692,140163,15494.0,287349.0,15494.0
2000,WI,4,139680,126687,10652.0,277019.0,10652.0
2000,WI,5,72972,153447,8857.0,235276.0,8857.0
2000,WI,6,150127,122374,12134.0,284635.0,12134.0
2000,WI,7,130173,134035,15802.0,280010.0,15802.0
2000,WI,8,152700,129152,12524.0,294376.0,12524.0
2000,WI,9,210165,112561,11174.0,333900.0,11174.0
2000,WY,AL,147947,60481,9923.0,218351.0,9923.0
