year,state,district,R_votes,D_votes,other_votes,total_votes,T_votes
2020,CA,26,128914,216840,7543.0,353297.0,7543.0
2020,CA,27,104088,226666,6706.0,337460.0,6706.0
2020,CA,28,97112,252705,6659.0,356476.0,6659.0
2020,CA,29,59671,186796,5636.0,252103.0,5636.0
2020,CA,30,110935,258910,7016.0,376861.0,7016.0
2020,CA,31,115221,174178,6839.0,296238.0,6839.0
2020,CA,32,93155,184978,5776.0,283909.0,5776.0
2020,CA,33,120287,285906,8069.0,414262.0,8069.0
2020,CA,34,40552,193874,5518.0,239944.0,5518.0
2020,CA,35,83352,166339,5654.0,255345.0,5654.0
2020,CA,36,131304,173573,5433.0,310310.0,5433.0
2020,CA,37,45202,275573,6023.0,326798.0,6023.0
2020,CA,38,101867,207000,6806.0,315673.0,6806.0
2020,CA,39,154439,190090,6803.0,351332.0,6803.0
2020,CA,40,41875,156662,4681.0,203218.0,4681.0
2020,CA,41,96428,164574,5805.0,266807.0,5805.0
2020,CA,42,198259,170481,7209.0,375949.0,7209.0
2020,CA,43,61138,224694,6251.0,292083.0,6251.0
2020,CA,44,46174,188767,5781.0,240722.0,5781.0
2020,CA,45,181306,228624,8634.0,418564.0,8634.0
2020,CA,46,78247,150186,5074.0,233507.0,5074.0
2020,CA,47,115161,203636,7289.0,326086.0,7289.0
2020,CA,48,193832,199791,8136.0,401759.0,8136.0
2020,CA,49,167049,217061,8956.0,393066.0,8956.0
2020,CA,50,195430,166841,8617.0,370888.0,8617.0
2020,CA,51,76703,166289,5696.0,248688.0,5696.0
2020,CA,52,139172,257923,9925.0,407020.0,9925.0
2020,CA,53,119398,258866,8474.0,386738.0,8474.0
2020,CO,1,104864,358355,11142.0,474361.0,11142.0
2020,CO,2,178533,338297,11307.0,528137.0,11307.0
2020,CO,3,224996,200886,10339.0,436221.0,10339.0
2020,CO,4,276309,198971,13323.0,488603.0,13323.0
2020,CO,5,244530,186346,15860.0,446736.0,15860.0
2020,CO,6,175729,260642,11706.0,448077.0,11706.0
2020,CO,7,163104,263442,12765.0,439311.0,12765.0
2020,CT,1,127803,229220,5486.0,362509.0,5486.0
2020,CT,2,164461,205779,7703.0,377943.0,7703.0
2020,CT,3,137580,212317,4576.0,354473.0,4576.0
2020,CT,4,127566,237245,5128.0,369939.0,5128.0
2020,CT,5,157881,196119,5416.0,359416.0,5416.0
2020,DE,AL,200603,296268,7139.0,504010.0,7139.0
2020,DC,AL,18586,317323,8447.0,344356.0,8447.0
2020,FL,1,292048,143657,7503.0,443208.0,7503.0
2020,FL,2,263189,125993,4023.0,393205.0,4023.0
2020,FL,3,223087,170433,4935.0,398455.0,4935.0
2020,FL,4,306018,198489,7610.0,512117.0,7610.0
2020,FL,5,123621,215161,4688.0,343470.0,4688.0
2020,FL,6,263617,184593,4296.0,452506.0,4296.0
2020,FL,7,183414,226505,5555.0,415474.0,5555.0
2020,FL,8,272109,189808,5199.0,467116.0,5199.0
2020,FL,9,201924,232318,4912.0,439154.0,4912.0
2020,FL,10,141377,236868,4674.0,382919.0,4674.0
2020,FL,11,318054,164285,3816.0,486155.0,3816.0
2020,FL,12,266291,188631,5230.0,460152.0,5230.0
2020,FL,13,194721,211530,5642.0,411893.0,5642.0
2020,FL,14,158027,217177,5491.0,380695.0,5491.0
2020,FL,15,213736,179792,5616.0,399144.0,5616.0
2020,FL,16,262840,223366,5090.0,491296.0,5090.0
2020,FL,17,271177,155036,3576.0,429789.0,3576.0
2020,FL,18,244704,206388,3445.0,454537.0,3445.0
2020,FL,19,276165,182108,3541.0,461814.0,3541.0
2020,FL,20,72815,254658,2519.0,329992.0,2519.0
2020,FL,21,168216,237825,3228.0,409269.0,3228.0
2020,FL,22,171057,229644,3122.0,403823.0,3122.0
2020,FL,23,157621,224942,3015.0,385578.0,3015.0
2020,FL,24,71108,224408,2338.0,297854.0,2338.0
2020,FL,25,190679,118903,2128.0,311710.0,2128.0
2020,FL,26,184019,164356,2643.0,351018.0,2643.0
2020,FL,27,167420,178642,2702.0,348764.0,2702.0
2020,GA,1,184821,143607,4492.0,332920.0,4492.0
2020,GA,2,120713,155087,2361.0,278161.0,2361.0
2020,GA,3,235907,140164,4667.0,380738.0,4667.0
2020,GA,4,72374,281769,3591.0,357734.0,3591.0
2020,GA,5,45867,313230,4154.0,363251.0,4154.0
2020,GA,6,175203,220636,6191.0,402030.0,6191.0
2020,GA,7,175253,199035,5401.0,379689.0,5401.0
2020,GA,8,195888,116946,3334.0,316168.0,3334.0
2020,GA,9,291950,85463,4805.0,382218.0,4805.0
2020,GA,10,230785,151614,4824.0,387223.0,4824.0
2020,GA,11,234956,171688,6644.0,413288.0,6644.0
2020,GA,12,177097,136635,3805.0,317537.0,3805.0
2020,GA,13,85815,277573,3861.0,367249.0,3861.0
2020,GA,14,235208,81060,4008.0,320276.0,4008.0
2020,HI,1,96986,179411,4703.0,281100.0,4703.0
2020,HI,2,99814,186659,6786.0,293259.0,6786.0
2020,ID,1,313559,140452,13546.0,467557.0,13546.0
2020,ID,2,240560,146569,13651.0,400780.0,13651.0
2020,IL,1,85028,246954,4855.0,336837.0,4855.0
2020,IL,2,65329,236640,4080.0,306049.0,4080.0
2020,IL,3,138158,175934,5293.0,319385.0,5293.0
2020,IL,4,43898,184645,4825.0,233368.0,4825.0
2020,IL,5,101619,267680,7178.0,376477.0,7178.0
2020,IL,6,176221,226804,8802.0,411827.0,8802.0
2020,IL,7,41975,274291,5282.0,321548.0,5282.0
2020,IL,8,115348,171840,5501.0,292689.0,5501.0
2020,IL,9,107388,269568,6380.0,383336.0,6380.0
2020,IL,10,110582,207379,5687.0,323648.0,5687.0
2020,IL,11,115078,195555,6247.0,316880.0,6247.0
2020,IL,12,184811,137911,6481.0,329203.0,6481.0
2020,IL,13,170480,158871,8318.0,337669.0,8318.0
2020,IL,14,195286,203744,8428.0,407458.0,8428.0
2020,IL,15,246927,88670,6322.0,341919.0,6322.0
2020,IL,16,197197,140938,7477.0,345612.0,7477.0
2020,IL,17,151009,146349,5723.0,303081.0,5723.0
2020,IL,18,218172,146098,5945.0,370215.0,5945.0
2020,IN,1,147926,177424,6241.0,331591.0,6241.0
2020,IN,2,179007,116992,5115.0,301114.0,5115.0
2020,IN,3,211169,112346,7545.0,331060.0,7545.0
2020,IN,4,219424,117151,7897.0,344472.0,7897.0
2020,IN,5,210257,200457,8673.0,419387.0,8673.0
2020,IN,6,231540,96000,4053.0,331593.0,4053.0
2020,IN,7,99811,177925,5589.0,283325.0,5589.0
2020,IN,8,212167,108018,6116.0,326301.0,6116.0
2020,IN,9,218208,136088,10300.0,364596.0,10300.0
2020,IA,1,213601,199259,8736.0,421596.0,8736.0
2020,IA,2,209858,193437,8410.0,411705.0,8410.0
2020,IA,3,224726,224159,9611.0,458496.0,9611.0
2020,IA,4,249487,142206,7381.0,399074.0,7381.0
2020,KS,1,207727,83890,6513.0,298130.0,6513.0
2020,KS,2,191030,140303,8024.0,339357.0,8024.0
2020,KS,3,179583,223114,8542.0,411239.0,8542.0
2020,KS,4,193066,123016,7495.0,323577.0,7495.0
2020,KY,1,244122,85228,4830.0,334180.0,4830.0
2020,KY,2,246865,111859,6584.0,365308.0,6584.0
2020,KY,3,141027,221843,7300.0,370170.0,7300.0
2020,KY,4,250481,129335,7313.0,387129.0,7313.0
2020,KY,5,241712,56153,3806.0,301671.0,3806.0
2020,KY,6,202439,168056,7764.0,378259.0,7764.0
2020,LA,1,266348,119830,7490.0,393668.0,7490.0
2020,LA,2,80094,258112,5082.0,343288.0,5082.0
2020,LA,3,242734,107458,6131.0,356323.0,6131.0
2020,LA,4,202016,121380,4974.0,328370.0,4974.0
2020,LA,5,214686,113525,4927.0,333138.0,4927.0
2020,LA,6,249898,135729,7526.0,393153.0,7526.0
2020,ME,1,164045,266376,12691.0,443112.0,12691.0
2020,ME,2,196692,168696,10961.0,376349.0,10961.0
2020,MD,1,236906,157430,10873.0,405209.0,10873.0
2020,MD,2,110901,225433,8244.0,344578.0,8244.0
2020,MD,3,112328,263027,10389.0,385744.0,10389.0
2020,MD,4,69533,286724,8443.0,364700.0,8443.0
2020,MD,5,119771,276896,9339.0,406006.0,9339.0
2020,MD,6,140735,227214,9481.0,377430.0,9481.0
2020,MD,7,66703,261237,7842.0,335782.0,7842.0
2020,MD,8,119537,287062,10983.0,417582.0,10983.0
2020,MA,1,135655,224939,8630.0,369224.0,8630.0
2020,MA,2,140377,240547,10314.0,391238.0,10314.0
2020,MA,3,132757,243303,9539.0,385599.0,9539.0
2020,MA,4,144654,276820,9957.0,431431.0,9957.0
2020,MA,5,97562,304072,8843.0,410477.0,8843.0
2020,MA,6,159252,279782,9959.0,448993.0,9959.0
2020,MA,7,43074,276091,5938.0,325103.0,5938.0
2020,MA,8,137738,283426,9396.0,430560.0,9396.0
2020,MA,9,176133,253222,9422.0,438777.0,9422.0
2020,MI,1,244455,171402,6554.0,422411.0,6554.0
2020,MI,2,225408,177044,7418.0,409870.0,7418.0
2020,MI,3,207762,194575,7882.0,410219.0,7882.0
2020,MI,4,234439,142631,6438.0,383508.0,6438.0
2020,MI,5,173212,189227,5416.0,367855.0,5416.0
2020,MI,6,197508,180142,7105.0,384755.0,7105.0
2020,MI,7,224583,164941,6768.0,396292.0,6768.0
2020,MI,8,215649,212085,7004.0,434738.0,7004.0
2020,MI,9,175081,229258,5764.0,410103.0,5764.0
2020,MI,10,273871,146887,5704.0,426462.0,5704.0
2020,MI,11,216799,237696,6248.0,460743.0,6248.0
2020,MI,12,134892,251770,5417.0,392079.0,5417.0
2020,MI,13,58162,229535,3435.0,291132.0,3435.0
2020,MI,14,68031,276847,3167.0,348045.0,3167.0
2020,MN,1,202121,164139,8904.0,375164.0,8904.0
2020,MN,2,197004,226589,10622.0,434215.0,10622.0
2020,MN,3,178214,265537,10393.0,454144.0,10393.0
2020,MN,4,123300,273204,9474.0,405978.0,9474.0
2020,MN,5,72323,328764,9788.0,410875.0,9788.0
2020,MN,6,251056,165370,10421.0,426847.0,10421.0
2020,MN,7,234753,126528,7667.0,368948.0,7667.0
2020,MN,8,225291,166939,8762.0,400992.0,8762.0
2020,MS,1,222287,115883,4957.0,343127.0,4957.0
2020,MS,2,105474,191701,3501.0,300676.0,3501.0
2020,MS,3,210914,135179,4421.0,350514.0,4421.0
2020,MS,4,218056,96731,4687.0,319474.0,4687.0
2020,MO,1,57522,254122,6265.0,317909.0,6265.0
2020,MO,2,223991,220318,8841.0,453150.0,8841.0
2020,MO,3,275741,129115,8149.0,413005.0,8149.0
2020,MO,4,243733,117921,8173.0,369827.0,8173.0
2020,MO,5,142648,206288,8038.0,356974.0,8038.0
2020,MO,6,247238,138964,7220.0,393422.0,7220.0
2020,MO,7,260930,103924,7838.0,372692.0,7838.0
2020,MO,8,260651,72321,4952.0,337924.0,4952.0
2020,MT,AL,343602,244786,15286.0,603674.0,15286.0
2020,NE,1,180290,132261,9335.0,321886.0,9335.0
2020,NE,2,154377,176468,8821.0,339666.0,8821.0
2020,NE,3,222179,65854,6798.0,294831.0,6798.0
2020,NV,1,84964,143410,4960.0,233334.0,4960.0
2020,NV,2,210255,171024,11338.0,392617.0,11338.0
2020,NV,3,213257,214147,8366.0,435770.0,8366.0
2020,NV,4,161358,174857,7398.0,343613.0,7398.0
2020,NH,1,188999,213662,6863.0,409524.0,6863.0
2020,NH,2,176655,211259,6900.0,394814.0,6900.0
2020,NJ,1,142821,242185,6734.0,391740.0,6734.0
2020,NJ,2,192184,181602,5839.0,379625.0,5839.0
2020,NJ,3,218016,217223,7262.0,442501.0,7262.0
2020,NJ,4,236896,191273,6115.0,434284.0,6115.0
2020,NJ,5,202253,225231,8176.0,435660.0,8176.0
2020,NJ,6,139170,191859,5051.0,336080.0,5051.0
2020,NJ,7,195246,239104,9380.0,443730.0,9380.0
2020,NJ,8,69201,182963,3150.0,255314.0,3150.0
2020,NJ,9,118533,199644,4184.0,322361.0,4184.0
2020,NJ,10,45312,254721,2848.0,302881.0,2848.0
2020,NJ,11,208009,237919,7627.0,453555.0,7627.0
2020,NJ,12,113426,242782,6014.0,362222.0,6014.0
2020,NM,1,122226,195608,7544.0,325378.0,7544.0
2020,NM,2,148487,116315,5418.0,270220.0,5418.0
2020,NM,3,130955,187927,5658.0,324540.0,5658.0
2020,NY,1,198826,182793,4710.0,386329.0,4710.0
2020,NY,2,183204,168779,4141.0,356124.0,4141.0
2020,NY,3,175089,216247,4100.0,395436.0,4100.0
2020,NY,4,165073,211700,3924.0,380697.0,3924.0
2020,NY,5,44495,229459,1554.0,275508.0,1554.0
2020,NY,6,92371,152725,2159.0,247255.0,2159.0
2020,NY,7,40366,190811,2044.0,233221.0,2044.0
2020,NY,8,46711,234960,1883.0,283554.0,1883.0
2020,NY,9,50873,232347,2130.0,285350.0,2130.0
2020,NY,10,65611,218141,2775.0,286527.0,2775.0
2020,NY,11,163857,132366,2640.0,298863.0,2640.0
2020,NY,12,49337,280012,3471.0,332820.0,3471.0
2020,NY,13,29526,233234,2112.0,264872.0,2112.0
2020,NY,14,57174,161973,1835.0,220982.0,1835.0
2020,NY,15,25855,171328,1015.0,198198.0,1015.0
2020,NY,16,73665,232782,2723.0,309170.0,2723.0
2020,NY,17,140332,212254,3617.0,356203.0,3617.0
2020,NY,18,166448,184181,5087.0,355716.0,5087.0
2020,NY,19,177569,182965,6948.0,367482.0,6948.0
2020,NY,20,141619,217340,7423.0,366382.0,7423.0
2020,NY,21,175345,141679,6252.0,323276.0,6252.0
2020,NY,22,176465,139592,6727.0,322784.0,6727.0
2020,NY,23,175243,139037,6996.0,321276.0,6996.0
2020,NY,24,155222,186983,7756.0,349961.0,7756.0
2020,NY,25,137342,218504,7759.0,363605.0,7759.0
2020,NY,26,119410,209957,5889.0,335256.0,5889.0
2020,NY,27,224305,162337,8169.0,394811.0,8169.0
2020,NC,1,160225,190636,2898.0,353759.0,2898.0
2020,NC,2,172408,327277,8133.0,507818.0,8133.0
2020,NC,3,226647,140468,5152.0,372267.0,5152.0
2020,NC,4,159083,326921,6264.0,492268.0,6264.0
2020,NC,5,266629,124924,4103.0,395656.0,4103.0
2020,NC,6,155373,257242,5095.0,417710.0,5095.0
2020,NC,7,266887,189064,5567.0,461518.0,5567.0
2020,NC,8,207285,178219,5335.0,390839.0,5335.0
2020,NC,9,214159,176512,4543.0,395214.0,4543.0
2020,NC,10,283446,130911,4624.0,418981.0,4624.0
2020,NC,11,252075,197059,5948.0,455082.0,5948.0
2020,NC,12,126477,316999,6214.0,449690.0,6214.0
2020,NC,13,266419,127555,4531.0,398505.0,4531.0
2020,ND,AL,235595,114902,11322.0,361819.0,11322.0
2020,OH,1,198433,185947,5846.0,390226.0,5846.0
2020,OH,2,214600,165593,5723.0,385916.0,5723.0
2020,OH,3,93890,231278,5326.0,330494.0,5326.0
2020,OH,4,237144,110336,5793.0,353273.0,5793.0
2020,OH,5,237762,141528,6584.0,385874.0,6584.0
2020,OH,6,248554,91296,4389.0,344239.0,4389.0
2020,OH,7,237313,120706,5338.0,363357.0,5338.0
2020,OH,8,243068,119846,5443.0,368357.0,5443.0
2020,OH,9,124569,184337,4634.0,313540.0,4634.0
2020,OH,10,188673,172471,6158.0,367302.0,6158.0
2020,OH,11,60902,252725,3178.0,316805.0,3178.0
2020,OH,12,232901,206386,6885.0,446172.0,6885.0
2020,OH,13,159938,171245,4713.0,335896.0,4713.0
2020,OH,14,222983,185689,5169.0,413841.0,5169.0
2020,OH,15,221898,166098,5953.0,393949.0,5953.0
2020,OH,16,232207,173685,5247.0,411139.0,5247.0
2020,OK,1,202879,125905,8711.0,337495.0,8711.0
2020,OK,2,221123,64353,5099.0,290575.0,5099.0
2020,OK,3,232416,72141,7068.0,311625.0,7068.0
2020,OK,4,208407,102925,8140.0,319472.0,8140.0
2020,OK,5,155455,138566,7511.0,301532.0,7511.0
2020,OR,1,160808,298753,16602.0,476163.0,16602.0
2020,OR,2,261602,197922,13673.0,473197.0,13673.0
2020,OR,3,112555,356659,14239.0,483453.0,14239.0
2020,OR,4,219851,238619,15764.0,474234.0,15764.0
2020,OR,5,203631,248430,15212.0,467273.0,15212.0
2020,PA,1,207433,233446,4687.0,445566.0,4687.0
2020,PA,2,86047,207155,2897.0,296099.0,2897.0
2020,PA,3,31693,356349,3614.0,391656.0,3614.0
2020,PA,4,168203,276497,4703.0,449403.0,4703.0
2020,PA,5,137570,263290,3520.0,404380.0,3520.0
2020,PA,6,170600,232017,5205.0,407822.0,5205.0
2020,PA,7,180615,199073,4584.0,384272.0,4584.0
2020,PA,8,184335,168580,3808.0,356723.0,3808.0
2020,PA,9,232092,122509,5316.0,359917.0,5316.0
2020,PA,10,199207,188308,6595.0,394110.0,6595.0
2020,PA,11,233073,148521,6119.0,387713.0,6119.0
2020,PA,12,232289,107863,5283.0,345435.0,5283.0
2020,PA,13,266382,101991,4667.0,373040.0,4667.0
2020,PA,14,240182,135799,4484.0,380465.0,4484.0
2020,PA,15,250188,96658,4851.0,351697.0,4851.0
2020,PA,16,212103,144530,4943.0,361576.0,4943.0
2020,PA,17,209491,221394,6729.0,437614.0,6729.0
2020,PA,18,134830,252857,5849.0,393536.0,5849.0
2020,RI,1,83607,154430,4773.0,242810.0,4773.0
2020,RI,2,116315,153056,5576.0,274947.0,5576.0
2020,SC,1,222708,197288,7598.0,427594.0,7598.0
2020,SC,2,200210,158948,5777.0,364935.0,5777.0
2020,SC,3,228058,102331,4729.0,335118.0,4729.0
2020,SC,4,215237,140939,6567.0,362743.0,6567.0
2020,SC,5,211989,150853,4917.0,367759.0,4917.0
2020,SC,6,92192,194414,3489.0,290095.0,3489.0
2020,SC,7,214709,146768,3608.0,365085.0,3608.0
2020,SD,AL,261043,150471,11095.0,422609.0,11095.0
2020,TN,1,242684,70462,5407.0,318553.0,5407.0
2020,TN,2,228992,124230,6902.0,360124.0,6902.0
2020,TN,3,219242,110460,5892.0,335594.0,5892.0
2020,TN,4,239420,108746,6428.0,354594.0,6428.0
2020,TN,5,127525,209961,10372.0,347858.0,10372.0
2020,TN,6,273647,96366,6457.0,376470.0,6457.0
2020,TN,7,245870,115156,6556.0,367582.0,6556.0
2020,TN,8,225471,114529,4844.0,344844.0,4844.0
2020,TN,9,48919,193596,3963.0,246478.0,3963.0
2020,TX,1,219683,83200,3718.0,306601.0,3718.0
2020,TX,2,174980,170430,5050.0,350460.0,5050.0
2020,TX,3,214359,209859,7811.0,432029.0,7811.0
2020,TX,4,257487,84709,4284.0,346480.0,4284.0
2020,TX,5,172395,107494,3470.0,283359.0,3470.0
2020,TX,6,175101,164746,4864.0,344711.0,4864.0
2020,TX,7,143176,170060,4329.0,317565.0,4329.0
2020,TX,8,274224,109291,5213.0,388728.0,5213.0
2020,TX,9,54944,178908,2514.0,236366.0,2514.0
2020,TX,10,210815,203922,7031.0,421768.0,7031.0
2020,TX,11,235070,58487,3656.0,297213.0,3656.0
2020,TX,12,224477,140677,6227.0,371381.0,6227.0
2020,TX,13,220060,54081,3946.0,278087.0,3946.0
2020,TX,14,185961,124630,4417.0,315008.0,4417.0
2020,TX,15,115200,120031,2725.0,237956.0,2725.0
2020,TX,16,77673,161215,4322.0,243210.0,4322.0
2020,TX,17,172297,137685,6082.0,316064.0,6082.0
2020,TX,18,57669,189823,3348.0,250840.0,3348.0
2020,TX,19,195938,71250,3992.0,271180.0,3992.0
2020,TX,20,96914,177548,4971.0,279433.0,4971.0
2020,TX,21,232811,220450,8087.0,461348.0,8087.0
2020,TX,22,210011,206114,6198.0,422323.0,6198.0
2020,TX,23,151578,145969,4321.0,301868.0,4321.0
2020,TX,24,161671,180609,5509.0,347789.0,5509.0
2020,TX,25,216248,177875,6885.0,401008.0,6885.0
2020,TX,26,248196,185956,7321.0,441473.0,7321.0
2020,TX,27,170876,104470,3711.0,279057.0,3711.0
2020,TX,28,115266,125463,3051.0,243780.0,3051.0
2020,TX,29,52937,106229,1916.0,161082.0,1916.0
2020,TX,30,50270,212373,3371.0,266014.0,3371.0
2020,TX,31,204096,192599,8512.0,405207.0,8512.0
2020,TX,32,151944,187919,5440.0,345303.0,5440.0
2020,TX,33,41209,117340,2232.0,160781.0,2232.0
2020,TX,34,98386,106812,2006.0,207204.0,2006.0
2020,TX,35,84766,187992,5527.0,278285.0,5527.0
2020,TX,36,221600,82881,3712.0,308193.0,3712.0
2020,UT,1,230315,113344,15161.0,358820.0,15161.0
2020,UT,2,207621,148903,13597.0,370121.0,13597.0
2020,UT,3,225831,131844,17014.0,374689.0,17014.0
2020,UT,4,201373,166191,16483.0,384047.0,16483.0
2020,VT,AL,112704,242820,11904.0,367428.0,11904.0
2020,VA,1,233151,213139,8455.0,454745.0,8455.0
2020,VA,2,168746,184886,7883.0,361515.0,7883.0
2020,VA,3,107942,230143,6629.0,344714.0,6629.0
2020,VA,4,146803,245932,6784.0,399519.0,6784.0
2020,VA,5,217584,183170,6594.0,407348.0,6594.0
2020,VA,6,231005,149404,8858.0,389267.0,8858.0
2020,VA,7,223199,228179,8422.0,459800.0,8422.0
2020,VA,8,84711,311470,8600.0,404781.0,8600.0
2020,VA,9,244958,98609,5037.0,348604.0,5037.0
2020,VA,10,189314,281722,9720.0,480756.0,9720.0
2020,VA,11,112774,280187,8012.0,400973.0,8012.0
2020,WA,1,166460,257631,15068.0,439159.0,15068.0
2020,WA,2,145138,257291,14504.0,416933.0,14504.0
2020,WA,3,214391,198429,13369.0,426189.0,13369.0
2020,WA,4,179022,122691,9623.0,311336.0,9623.0
2020,WA,5,215706,178895,14847.0,409448.0,14847.0
2020,WA,6,168250,244141,15731.0,428122.0,15731.0
2020,WA,7,58832,410067,12304.0,481203.0,12304.0
2020,WA,8,190801,218274,13463.0,422538.0,13463.0
2020,WA,9,88993,265393,9817.0,364203.0,9817.0
2020,WA,10,157058,216800,14642.0,388500.0,14642.0
2020,WV,1,183904,81849,4757.0,270510.0,4757.0
2020,WV,2,184784,92623,5149.0,282556.0,5149.0
2020,WV,3,176694,61512,3380.0,241586.0,3380.0
2020,WI,1,220664,182938,6853.0,410455.0,6853.0
2020,WI,2,136439,323807,7890.0,468136.0,7890.0
2020,WI,3,202659,184306,7689.0,394654.0,7689.0
2020,WI,4,71698,242003,4970.0,318671.0,4970.0
2020,WI,5,255819,187858,7518.0,451195.0,7518.0
2020,WI,6,232818,170457,7465.0,410740.0,7465.0
2020,WI,7,248822,165104,7101.0,421027.0,7101.0
2020,WI,8,241140,174136,7135.0,422411.0,7135.0
2020,WY,AL,193559,73491,9715.0,276765.0,9715.0
