year,state,district,R_votes,D_votes,other_votes,total_votes,T_votes
2004,AL,1,168117,91832,1934.0,261883.0,1934.0
2004,AL,2,170427,84043,1314.0,255784.0,1314.0
2004,AL,3,146380,103456,1618.0,251454.0,1618.0
2004,AL,4,186509,73504,1972.0,261985.0,1972.0
2004,AL,5,167552,110633,2389.0,280574.0,2389.0
2004,AL,6,248095,69449,2217.0,319761.0,2217.0
2004,AL,7,88433,160875,1086.0,250394.0,1086.0
2004,AK,AL,190889,111025,10684.0,312598.0,10684.0
2004,AZ,1,139221,117673,2132.0,259026.0,2132.0
2004,AZ,2,182326,112620,1741.0,296687.0,1741.0
2004,AZ,3,150511,107881,1612.0,260004.0,1612.0
2004,AZ,4,43967,71805,930.0,116702.0,930.0
2004,AZ,5,152576,127811,1620.0,282007.0,1620.0
2004,AZ,6,188372,102902,1459.0,292733.0,1459.0
2004,AZ,7,79674,105532,1242.0,186448.0,1242.0
2004,AZ,8,167647,147300,2014.0,316961.0,2014.0
2004,AR,1,127179,115994,3020.0,246193.0,3020.0
2004,AR,2,145392,134478,2785.0,282655.0,2785.0
2004,AR,3,171853,100656,3449.0,275958.0,3449.0
2004,AR,4,128474,118825,2840.0,250139.0,2840.0
2004,CA,1,111754,173926,6324.0,292004.0,6324.0
2004,CA,2,173528,102254,4272.0,280054.0,4272.0
2004,CA,3,176512,123671,3017.0,303200.0,3017.0
2004,CA,4,216838,132267,4758.0,353863.0,4758.0
2004,CA,5,77788,125378,2172.0,205338.0,2172.0
2004,CA,6,90432,226051,4980.0,321463.0,4980.0
2004,CA,7,72994,153988,2300.0,229282.0,2300.0
2004,CA,8,40558,244009,4024.0,288591.0,4024.0
2004,CA,9,33450,228642,4082.0,266174.0,4082.0
2004,CA,10,117037,169373,3098.0,289508.0,3098.0
2004,CA,11,151397,127102,2306.0,280805.0,2306.0
2004,CA,12,73740,193689,2646.0,270075.0,2646.0
2004,CA,13,60559,153598,2378.0,216535.0,2378.0
2004,CA,14,83326,188864,3981.0,276171.0,3981.0
2004,CA,15,82742,145007,2903.0,230652.0,2903.0
2004,CA,16,70190,125415,2089.0,197694.0,2089.0
2004,CA,17,75005,149029,3253.0,227287.0,3253.0
2004,CA,18,80157,79764,1692.0,161613.0,1692.0
2004,CA,19,151603,93918,2375.0,247896.0,2375.0
2004,CA,20,56045,58534,1040.0,115619.0,1040.0
2004,CA,21,133004,68501,1767.0,203272.0,1767.0
2004,CA,22,180584,82356,2747.0,265687.0,2747.0
2004,CA,23,101817,147361,3464.0,252642.0,3464.0
2004,CA,24,165430,127875,3473.0,296778.0,3473.0
2004,CA,25,142052,96355,3081.0,241488.0,3081.0
2004,CA,26,148352,117532,3202.0,269086.0,3202.0
2004,CA,27,86397,130567,3034.0,219998.0,3034.0
2004,CA,28,49220,125351,2011.0,176582.0,2011.0
2004,CA,29,83448,136796,3097.0,223341.0,3097.0
2004,CA,30,109014,220181,3660.0,332855.0,3660.0
2004,CA,31,26054,92894,1815.0,120763.0,1815.0
2004,CA,32,58341,99286,1756.0,159383.0,1756.0
2004,CA,33,33132,172382,2631.0,208145.0,2631.0
2004,CA,34,35926,82942,1654.0,120522.0,1654.0
2004,CA,35,33110,130764,1726.0,165600.0,1726.0
2004,CA,36,103425,154010,3558.0,260993.0,3558.0
2004,CA,37,43160,126068,2281.0,171509.0,2281.0
2004,CA,38,54869,106652,1846.0,163367.0,1846.0
2004,CA,39,70635,102660,2110.0,175405.0,2110.0
2004,CA,40,138766,88631,2740.0,230137.0,2740.0
2004,CA,41,149673,89424,2729.0,241826.0,2729.0
2004,CA,42,164998,98108,2578.0,265684.0,2578.0
2004,CA,43,55952,79946,1497.0,137395.0,1497.0
2004,CA,44,139476,94374,2562.0,236412.0,2562.0
2004,CA,45,132288,101679,2102.0,236069.0,2102.0
2004,CA,46,168158,122991,3734.0,294883.0,3734.0
2004,CA,47,56226,54623,1393.0,112242.0,1393.0
2004,CA,48,178739,123664,3364.0,305767.0,3364.0
2004,CA,49,149283,86998,2389.0,238670.0,2389.0
2004,CA,50,169935,135007,2891.0,307833.0,2891.0
2004,CA,51,85762,100062,1731.0,187555.0,1731.0
2004,CA,52,177055,108806,2509.0,288370.0,2509.0
2004,CA,53,89890,146160,2953.0,239003.0,2953.0
2004,CO,1,81265,180064,2817.0,264146.0,2817.0
2004,CO,2,132642,188538,1975.0,323155.0,1975.0
2004,CO,3,171115,135755,3787.0,310657.0,3787.0
2004,CO,4,180017,128002,2637.0,310656.0,2637.0
2004,CO,5,190190,93684,3248.0,287122.0,3248.0
2004,CO,6,223156,144683,2553.0,370392.0,2553.0
2004,CO,7,122772,130984,1150.0,254906.0,1150.0
2004,CT,1,121263,187089,5814.0,314166.0,5814.0
2004,CT,2,147819,180235,6214.0,334268.0,6214.0
2004,CT,3,128960,174382,5981.0,309323.0,5981.0
2004,CT,4,143280,162166,4121.0,309567.0,4121.0
2004,CT,5,152504,153616,5325.0,311445.0,5325.0
2004,DE,AL,171660,200152,3458.0,375270.0,3458.0
2004,DC,AL,21256,202970,3360.0,227586.0,3360.0
2004,FL,1,231199,88686,2135.0,322020.0,2135.0
2004,FL,2,181300,153164,1346.0,335810.0,1346.0
2004,FL,3,81778,151466,42.0,233286.0,42.0
2004,FL,4,227431,100414,744.0,328589.0,744.0
2004,FL,5,221259,156632,1948.0,379839.0,1948.0
2004,FL,6,210101,136622,838.0,347561.0,838.0
2004,FL,7,204454,155302,964.0,360720.0,964.0
2004,FL,8,160722,133328,261.0,294311.0,261.0
2004,FL,9,196837,148694,953.0,346484.0,953.0
2004,FL,10,158082,150761,0.0,308843.0,0.0
2004,FL,11,103748,145831,1764.0,251343.0,1764.0
2004,FL,12,167216,119825,798.0,287839.0,798.0
2004,FL,13,200932,156727,2642.0,360301.0,2642.0
2004,FL,14,222234,136049,2631.0,360914.0,2631.0
2004,FL,15,195076,146914,2128.0,344118.0,2128.0
2004,FL,16,183339,154632,1312.0,339283.0,1312.0
2004,FL,17,35642,178605,0.0,214247.0,0.0
2004,FL,18,127746,107073,0.0,234819.0,0.0
2004,FL,19,107348,210695,0.0,318043.0,0.0
2004,FL,20,104039,183510,0.0,287549.0,0.0
2004,FL,21,127326,96232,0.0,223558.0,0.0
2004,FL,22,153265,169161,0.0,322426.0,0.0
2004,FL,23,50138,155915,28.0,206081.0,28.0
2004,FL,24,188973,153130,476.0,342579.0,476.0
2004,FL,25,122342,95001,0.0,217343.0,0.0
2004,GA,1,158216,72658,1136.0,232010.0,1136.0
2004,GA,2,108128,92769,955.0,201852.0,955.0
2004,GA,3,125362,99930,1184.0,226476.0,1184.0
2004,GA,4,70600,183190,1829.0,255619.0,1829.0
2004,GA,5,65488,176332,2121.0,243941.0,2121.0
2004,GA,6,229990,96456,2627.0,329073.0,2627.0
2004,GA,7,225342,72100,2174.0,299616.0,2174.0
2004,GA,8,231269,83292,1606.0,316167.0,1606.0
2004,GA,9,200604,75971,1763.0,278338.0,1763.0
2004,GA,10,197988,58876,1783.0,258647.0,1783.0
2004,GA,11,121610,97105,1223.0,219938.0,1223.0
2004,GA,12,103295,120563,1588.0,225446.0,1588.0
2004,GA,13,76327,136912,1089.0,214328.0,1089.0
2004,HI,1,99305,110916,1247.0,211468.0,1247.0
2004,HI,2,94886,120790,1867.0,217543.0,1867.0
2004,ID,1,215069,94915,4446.0,314430.0,4446.0
2004,ID,2,194166,86183,3668.0,284017.0,3668.0
2004,IL,1,47533,234086,565.0,282184.0,565.0
2004,IL,2,43822,230613,353.0,274788.0,353.0
2004,IL,3,100257,144657,533.0,245447.0,533.0
2004,IL,4,27684,105419,809.0,133912.0,809.0
2004,IL,5,79349,161348,1539.0,242236.0,1539.0
2004,IL,6,139028,121344,0.0,260372.0,0.0
2004,IL,7,45071,227018,887.0,272976.0,887.0
2004,IL,8,153245,121710,0.0,274955.0,0.0
2004,IL,9,81138,175288,677.0,257103.0,677.0
2004,IL,10,134536,150267,0.0,284803.0,0.0
2004,IL,11,162779,140619,1018.0,304416.0,1018.0
2004,IL,12,139710,152055,1600.0,293365.0,1600.0
2004,IL,13,175705,142397,0.0,318102.0,0.0
2004,IL,14,158428,125269,1828.0,285525.0,1828.0
2004,IL,15,174928,121814,2227.0,298969.0,2227.0
2004,IL,16,168303,133701,1539.0,303543.0,1539.0
2004,IL,17,139251,148562,1333.0,289146.0,1333.0
2004,IL,18,181058,130669,1954.0,313681.0,1954.0
2004,IL,19,192678,123172,1287.0,317137.0,1287.0
2004,IN,1,118417,148698,2214.0,269329.0,2214.0
