year,state,district,R_votes,D_votes,other_votes,total_votes,T_votes
1992,KY,3,105520,143824,35902,285246,35902
1992,KY,4,106685,94323,40437,241445,40437
1992,KY,5,95843,109607,23890,229340,23890
1992,KY,6,105210,101659,39659,246528,39659
1992,LA,1,154584,87429,35725,277738,35725
1992,LA,2,55362,153134,15334,223830,15334
1992,LA,3,105982,115063,42757,263802,42757
1992,LA,4,57286,150800,21025,229111,21025
1992,LA,5,125965,94936,42149,263050,42149
1992,LA,6,134222,91273,40691,266186,40691
1992,LA,7,99985,123336,42723,266044,42723
1992,ME,1,115697,145191,104312,365200,104312
1992,ME,2,90807,118229,105263,314299,105263
1992,MD,1,109039,93165,48032,250236,48032
1992,MD,2,121087,98267,53526,272880,53526
1992,MD,3,82494,136829,35807,255130,35807
1992,MD,4,37716,149262,15420,202398,15420
1992,MD,5,95356,107618,38634,241608,38634
1992,MD,6,125494,88196,47151,260841,47151
1992,MD,7,32431,159191,14078,205700,14078
1992,MD,8,103477,156043,36340,295860,36340
1992,MA,1,72238,130308,70178,272724,70178
1992,MA,2,76277,121759,67280,265316,67280
1992,MA,3,85047,123724,64093,272864,64093
1992,MA,4,74769,143595,64333,282697,64333
1992,MA,5,85366,113073,72378,270817,72378
1992,MA,6,96857,134424,77874,309155,77874
1992,MA,7,87418,150073,63922,301413,63922
1992,MA,8,39368,136438,27342,203148,27342
1992,MA,9,85901,131644,57992,275537,57992
1992,MA,10,101798,133601,82519,317918,82519
1992,MI,1,101110,118983,65402,285495,65402
1992,MI,2,126969,95351,58238,280558,58238
1992,MI,3,128670,94715,52773,276158,52773
1992,MI,4,102284,104228,67263,273775,67263
1992,MI,5,85603,119086,61544,266233,61544
1992,MI,6,97234,100677,55682,253593,55682
1992,MI,7,96253,96872,62657,255782,62657
1992,MI,8,104437,118391,68340,291168,68340
1992,MI,9,92262,117872,55077,265211,55077
1992,MI,10,115849,100587,60927,277363,60927
1992,MI,11,147786,116266,50385,314437,50385
1992,MI,12,115065,119055,49519,283639,49519
1992,MI,13,89040,129113,43946,262099,43946
1992,MI,14,31360,165363,11992,208715,11992
1992,MI,15,24552,159284,8998,192834,8998
1992,MI,16,96466,115339,52070,263875,52070
1992,MN,1,98384,109829,75227,283440,75227
1992,MN,2,97867,103246,79442,280555,79442
1992,MN,3,117975,129171,79877,327023,79877
1992,MN,4,79137,147266,58850,285253,58850
1992,MN,5,68072,167941,52374,288387,52374
1992,MN,6,102265,120759,82587,305611,82587
1992,MN,7,103624,104359,63610,271593,63610
1992,MN,8,80517,138426,70539,289482,70539
1992,MS,1,101252,84765,17984,204001,17984
1992,MS,2,66905,105185,9879,181969,9879
1992,MS,3,116973,67411,16049,200433,16049
1992,MS,4,102666,84089,16758,203513,16758
1992,MS,5,99997,58808,24956,183761,24956
1992,MO,1,45231,161447,29682,236360,29682
1992,MO,2,126621,114612,72885,314118,72885
1992,MO,3,87155,121213,64415,272783,64415
1992,MO,4,96770,94948,65233,256951,65233
1992,MO,5,67511,134862,55799,258172,55799
1992,MO,6,88980,110137,75150,274267,75150
1992,MO,7,118817,96621,48824,264262,48824
1992,MO,8,89238,109858,41558,240654,41558
1992,MO,9,90836,110175,65195,266206,65195
1992,MT,AL,144207,154507,111897,410611,111897
1992,NE,1,107360,80938,61227,249525,61227
1992,NE,2,115380,78816,49686,243882,49686
1992,NE,3,121606,57590,66675,245871,66675
1992,NV,1,70440,98700,55964,225104,55964
1992,NV,2,105388,90448,76616,272452,76616
1992,NH,1,104653,101415,63583,269651,63583
1992,NH,2,97831,107625,62108,267564,62108
1992,NJ,1,78095,118060,48252,244407,48252
1992,NJ,2,97696,101718,50773,250187,50773
1992,NJ,3,113583,114503,54996,283082,54996
1992,NJ,4,109907,105335,50721,265963,50721
1992,NJ,5,146004,99733,48661,294398,48661
1992,NJ,6,98397,110821,41867,251085,41867
1992,NJ,7,125592,115846,40690,282128,40690
1992,NJ,8,99974,107304,27703,234981,27703
1992,NJ,9,102578,122676,31534,256788,31534
1992,NJ,10,36299,126415,14887,177601,14887
1992,NJ,11,153731,97697,46407,297835,46407
1992,NJ,12,130651,121447,50357,302455,50357
1992,NJ,13,64358,94651,14981,173990,14981
1992,NM,1,81038,95754,33034,209826,33034
1992,NM,2,68754,70630,31780,171164,31780
1992,NM,3,63032,95233,27081,185346,27081
1992,NY,1,101160,96890,54128,252178,54128
1992,NY,2,92762,91430,44603,228795,44603
1992,NY,3,121176,126112,40450,287738,40450
1992,NY,4,106016,119947,30476,256439,30476
1992,NY,5,88505,131042,30459,250006,30459
1992,NY,6,28033,115526,9380,152939,9380
1992,NY,7,57343,91319,14979,163641,14979
1992,NY,8,37558,168838,12197,218593,12197
1992,NY,9,67034,121361,17606,206001,17606
1992,NY,10,19200,125300,5720,150220,5720
1992,NY,11,11686,104584,3907,120177,3907
1992,NY,12,25664,67274,5133,98071,5133
1992,NY,13,100761,82796,26317,209874,26317
1992,NY,14,53830,160596,16467,230893,16467
1992,NY,15,15505,123846,4700,144051,4700
1992,NY,16,19029,101195,4123,124347,4123
1992,NY,17,30215,119964,7961,158140,7961
1992,NY,18,94652,117572,21986,234210,21986
1992,NY,19,109965,104949,45088,260002,45088
1992,NY,20,107107,116694,37014,260815,37014
1992,NY,21,99094,140251,51086,290431,51086
1992,NY,22,116283,99984,62533,278800,62533
1992,NY,23,99495,92554,55887,247936,55887
1992,NY,24,86311,85078,54537,225926,54537
1992,NY,25,95476,108335,58232,262043,58232
1992,NY,26,91462,116450,53675,261587,53675
1992,NY,27,115432,90194,67721,273347,67721
1992,NY,28,103544,119055,48467,271066,48467
1992,NY,29,86730,103528,70231,260489,70231
1992,NY,30,73333,119115,68174,260622,68174
1992,NY,31,97447,82671,62325,242443,62325
1992,NC,1,53019,109657,18266,180942,18266
1992,NC,2,99256,88141,30669,218066,30669
1992,NC,3,89877,74702,28195,192774,28195
1992,NC,4,105612,126577,38878,271067,38878
1992,NC,5,99408,98056,30631,228095,30631
1992,NC,6,119874,75651,38180,233705,38180
1992,NC,7,70159,71334,22194,163687,22194
1992,NC,8,86493,81736,27296,195525,27296
1992,NC,9,130798,81731,36454,248983,36454
1992,NC,10,127910,76262,35572,239744,35572
1992,NC,11,103849,105006,34643,243498,34643
1992,NC,12,48406,125189,16886,190481,16886
1992,ND,AL,136244,99168,72721,308133,72721
1992,OH,1,104339,104494,34531,243364,34531
1992,OH,2,143964,78117,51356,273437,51356
1992,OH,3,104215,107659,47465,259339,47465
1992,OH,4,118142,77975,58900,255017,58900
1992,OH,5,108421,88773,66051,263245,66051
1992,OH,6,102481,99761,50532,252774,50532
1992,OH,7,112701,84098,54307,251106,54307
1992,OH,8,121174,75375,60172,256721,60172
1992,OH,9,81784,118713,50151,250648,50151
1992,OH,10,92846,107465,58092,258403,58092
1992,OH,11,37886,169870,23428,231184,23428
1992,OH,12,108359,105852,47080,261291,47080
1992,OH,13,96037,101854,72038,269929,72038
1992,OH,14,81232,118715,60000,259947,60000
1992,OH,15,119588,94232,52316,266136,52316
1992,OH,16,98824,95157,60639,254620,60639
1992,OH,17,67858,131983,64339,264180,64339
1992,OH,18,87512,110491,58605,256608,58605
1992,OH,19,106947,114358,66424,287729,66424
1992,OK,1,122137,73509,52077,247723,52077
1992,OK,2,81432,96486,49124,227042,49124
1992,OK,3,77040,94753,55973,227766,55973
1992,OK,4,90975,72551,53894,217420,53894
1992,OK,5,129379,62251,59542,251172,59542
1992,OK,6,91966,73516,49268,214750,49268
1992,OR,1,99304,136630,73134,309068,73134
1992,OR,2,106696,97458,74346,278500,74346
1992,OR,3,72338,146835,58900,278073,58900
1992,OR,4,94032,123593,74640,292265,74640
1992,OR,5,103387,116798,73071,293256,73071
1992,PA,1,39086,150091,17052,206229,17052
1992,PA,2,31878,183758,14514,230150,14514
1992,PA,3,75388,125078,39582,240048,39582
1992,PA,4,76291,118701,50654,245646,50654
1992,PA,5,89385,78057,48100,215542,48100
1992,PA,6,90140,78776,50333,219249,50333
1992,PA,7,124751,111511,49798,286060,49798
1992,PA,8,99269,101630,56261,257160,56261
1992,PA,9,97764,66923,40200,204887,40200
1992,PA,10,95803,88193,46881,230877,46881
1992,PA,11,84199,91616,42950,218765,42950
1992,PA,12,72664,102768,44846,220278,44846
1992,PA,13,107439,118579,44148,270166,44148
1992,PA,14,66016,145419,38460,249895,38460
1992,PA,15,81349,92363,47740,221452,47740
1992,PA,16,109019,72724,43271,225014,43271
1992,PA,17,114245,72594,40495,227334,40495
1992,PA,18,80795,137507,46754,265056,46754
1992,PA,19,105647,75515,44373,225535,44373
1992,PA,20,69811,121823,48251,239885,48251
1992,PA,21,80902,105538,48004,234444,48004
1992,RI,1,62758,107141,51887,221786,51887
1992,RI,2,68843,106158,55146,230147,55146
1992,SC,1,101830,63318,26620,191768,26620
1992,SC,2,119658,82652,25853,228163,25853
1992,SC,3,101962,69161,26424,197547,26424
1992,SC,4,107970,65106,24131,197207,24131
1992,SC,5,86118,81192,23462,190772,23462
1992,SC,6,59970,118085,12292,190347,12292
1992,SD,AL,136718,124888,74648,336254,74648
1992,TN,1,107515,76113,24358,207986,24358
1992,TN,2,107920,92752,25157,225829,25157
1992,TN,3,97073,97112,25719,219904,25719
1992,TN,4,83923,100292,23838,208053,23838
1992,TN,5,79398,112795,21531,213724,21531
1992,TN,6,93036,109895,28151,231082,28151
1992,TN,7,114544,91644,22486,228674,22486
1992,TN,8,89533,101328,19328,210189,19328
1992,TN,9,68358,151590,9400,229348,9400
1992,TX,1,84545,85771,50567,220883,50567
1992,TX,2,76365,91731,47157,215253,47157
1992,TX,3,133834,58398,84097,276329,84097
1992,TX,4,95182,65522,69648,230352,69648
1992,TX,5,59588,70298,45131,175017,45131
1992,TX,6,127158,65846,83633,276637,83633
1992,TX,7,137541,52501,49201,239243,49201
1992,TX,8,134184,55917,55199,245300,55199
1992,TX,9,80813,98959,47418,227190,47418
1992,TX,10,84560,128813,54304,267677,54304
1992,TX,11,75545,66440,42305,184290,42305
1992,TX,12,70522,76637,55951,203110,55951
1992,TX,13,87492,73454,41187,202133,41187
1992,TX,14,86225,78706,47119,212050,47119
1992,TX,15,52102,80135,19995,152232,19995
1992,TX,16,45367,65614,18779,129760,18779
1992,TX,17,86490,73388,55834,215712,55834
1992,TX,18,40208,118493,20416,179117,20416
1992,TX,19,130639,50815,36068,217522,36068
1992,TX,20,57977,81381,28968,168326,28968
1992,TX,21,144073,70677,63454,278204,63454
1992,TX,22,116557,63092,50705,230354,50705
1992,TX,23,70576,72452,28846,171874,28846
1992,TX,24,59372,73635,46571,179578,46571
1992,TX,25,64962,85412,32515,182889,32515
1992,TX,26,118519,52727,81424,252670,81424
1992,TX,27,58780,78441,27468,164689,27468
1992,TX,28,51292,94113,27202,172607,27202
1992,TX,29,31839,54344,18427,104610,18427
1992,TX,30,33764,98103,25192,157059,25192
1992,UT,1,115627,50622,81873,248122,81873
1992,UT,2,101169,81233,83295,265697,83295
1992,UT,3,105836,51574,72840,230250,72840
1992,VT,AL,88122,133592,67987,289701,67987
1992,VA,1,120131,81826,41745,243702,41745
1992,VA,2,85773,62946,31266,179985,31266
1992,VA,3,48843,124857,18500,192200,18500
1992,VA,4,106392,90641,33313,230346,33313
1992,VA,5,104236,90769,30088,225093,30088
1992,VA,6,111405,84037,31699,227141,31699
1992,VA,7,154575,85357,44257,284189,44257
1992,VA,8,96799,133183,30202,260184,30202
1992,VA,9,93673,99099,29488,222260,29488
1992,VA,10,124783,83214,43078,251075,43078
1992,VA,11,103907,102721,35862,242490,35862
1992,WA,1,90537,118386,70340,279263,70340
1992,WA,2,85876,103405,71794,261075,71794
1992,WA,3,82648,104682,61609,248939,61609
1992,WA,4,87995,71914,45256,205165,45256
1992,WA,5,90294,99676,56472,246442,56472
1992,WA,6,77539,106370,60582,244491,60582
1992,WA,7,54478,191781,45167,291426,45167
1992,WA,8,92274,102859,72523,267656,72523
1992,WA,9,69593,93964,58037,221594,58037
1992,WV,1,86131,113756,46427,246314,46427
1992,WV,2,90375,104257,37529,232161,37529
1992,WV,3,65468,112988,26746,205202,26746
1992,WI,1,94712,109790,62465,266967,62465
1992,WI,2,94368,149340,52552,296260,52552
1992,WI,3,90813,119721,67134,277668,67134
1992,WI,4,108761,116048,59263,284072,59263
1992,WI,5,76935,142047,32138,251120,32138
1992,WI,6,114517,97121,69339,280977,69339
1992,WI,7,93156,117203,67558,277917,67558
1992,WI,8,115128,101493,69373,285994,69373
1992,WI,9,142465,88303,64657,295425,64657
1992,WY,AL,79347,68160,53118,200625,53118
