key,column,a_value,b_value
1980|MN,national_margin,-0.098979332225,-0.10315117538844643
1980|MN,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|MN,national_margin_str,R+9.9,R+10.3
1980|MN,national_margin_delta_str,R+12.1,R+12.6
1980|MN,relative_margin,0.132535939106,0.14742346653218238
1980|MN,relative_margin_delta,0.021295155023,0.037330736940267326
1980|MN,relative_margin_str,D+13.3,D+14.7
1980|MN,relative_margin_delta_str,D+2.1,D+3.7
1980|MO,D_votes,928363,931182
1980|MO,R_votes,1068028,1074181
1980|MO,pres_margin,-0.067346147578,-0.07130828682886839
1980|MO,pres_margin_delta,-0.103030666842,-0.10814642934404367
1980|MO,pres_margin_str,R+6.7,R+7.1
1980|MO,pres_margin_delta_str,R+10.3,R+10.8
1980|MO,national_margin,-0.098979332225,-0.10315117538844643
1980|MO,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|MO,national_margin_str,R+9.9,R+10.3
1980|MO,national_margin_delta_str,R+12.1,R+12.6
1980|MO,relative_margin,0.031633184647,0.031842888559578036
1980|MO,relative_margin_delta,0.017907297995,0.017751655891909655
1980|MS,pres_margin,-0.013228473483,-0.01356664407091237
1980|MS,pres_margin_delta,-0.031790139302,-0.03292441464597837
1980|MS,pres_margin_str,R+1.3,R+1.4
1980|MS,pres_margin_delta_str,R+3.2,R+3.3
1980|MS,national_margin,-0.098979332225,-0.10315117538844643
1980|MS,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|MS,national_margin_str,R+9.9,R+10.3
1980|MS,national_margin_delta_str,R+12.1,R+12.6
1980|MS,relative_margin,0.085750858742,0.08958453131753405
1980|MS,relative_margin_delta,0.089147825534,0.09297367058997495
1980|MS,relative_margin_str,D+8.6,D+9.0
1980|MS,relative_margin_delta_str,D+8.9,D+9.3
1980|MT,pres_margin,-0.243938761155,-0.27330488908590533
1980|MT,pres_margin_delta,-0.169580769588,-0.19761796616618105
1980|MT,pres_margin_str,R+24.4,R+27.3
1980|MT,pres_margin_delta_str,R+17.0,R+19.8
1980|MT,national_margin,-0.098979332225,-0.10315117538844643
1980|MT,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|MT,national_margin_str,R+9.9,R+10.3
1980|MT,national_margin_delta_str,R+12.1,R+12.6
1980|MT,relative_margin,-0.144959428930,-0.1701537136974589
1980|MT,relative_margin_delta,-0.048642804751,-0.07171988093022771
1980|MT,relative_margin_str,R+14.5,R+17.0
1980|MT,relative_margin_delta_str,R+4.9,R+7.2
1980|NC,D_votes,875628,875635
1980|NC,R_votes,915017,915018
1980|NC,pres_margin,-0.021367060042,-0.02199365259489136
1980|NC,pres_margin_delta,-0.132432910012,-0.13305950256419033
1980|NC,pres_margin_str,R+2.1,R+2.2
1980|NC,pres_margin_delta_str,R+13.2,R+13.3
1980|NC,national_margin,-0.098979332225,-0.10315117538844643
1980|NC,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|NC,national_margin_str,R+9.9,R+10.3
1980|NC,national_margin_delta_str,R+12.1,R+12.6
1980|NC,relative_margin,0.077612272183,0.08115752279355506
1980|NC,relative_margin_delta,-0.011494945175,-0.00716141732823701
1980|NC,relative_margin_str,D+7.8,D+8.1
1980|NC,relative_margin_delta_str,R+1.1,R+0.7
1980|ND,pres_margin,-0.379731051750,-0.4196141950425822
1980|ND,pres_margin_delta,-0.321125955479,-0.35885398493911796
1980|ND,pres_margin_str,R+38.0,R+42.0
1980|ND,pres_margin_delta_str,R+32.1,R+35.9
1980|ND,national_margin,-0.098979332225,-0.10315117538844643
1980|ND,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|ND,national_margin_str,R+9.9,R+10.3
1980|ND,national_margin_delta_str,R+12.1,R+12.6
1980|ND,relative_margin,-0.280751719525,-0.31646301965413576
1980|ND,relative_margin_delta,-0.200187990642,-0.23295589970316463
1980|ND,relative_margin_str,R+28.1,R+31.6
1980|ND,relative_margin_delta_str,R+20.0,R+23.3
1980|NE-01,pres_margin,-0.346434720933,-0.383283
1980|NE-01,pres_margin_delta,-0.177005019203,-0.20900899999999997
1980|NE-01,pres_margin_str,R+34.6,R+38.3
1980|NE-01,pres_margin_delta_str,R+17.7,R+20.9
1980|NE-01,national_margin,-0.098979332225,-0.10315117538844643
1980|NE-01,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|NE-01,national_margin_str,R+9.9,R+10.3
1980|NE-01,national_margin_delta_str,R+12.1,R+12.6
1980|NE-01,relative_margin,-0.247455388707,-0.28013225259296815
1980|NE-01,relative_margin_delta,-0.056067054366,-0.08311148382429945
1980|NE-01,relative_margin_str,R+24.7,R+28.0
1980|NE-01,relative_margin_delta_str,R+5.6,R+8.3
1980|NE-02,pres_margin,-0.309229245057,-0.340184
1980|NE-02,pres_margin_delta,-0.109057502793,-0.13530099999999998
1980|NE-02,pres_margin_str,R+30.9,R+34.0
1980|NE-02,pres_margin_delta_str,R+10.9,R+13.5
1980|NE-02,national_margin,-0.098979332225,-0.10315117538844643
1980|NE-02,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|NE-02,national_margin_str,R+9.9,R+10.3
1980|NE-02,national_margin_delta_str,R+12.1,R+12.6
1980|NE-02,relative_margin,-0.210249912832,-0.23703287039750637
1980|NE-02,relative_margin_delta,0.011880462043,-0.009403183863686437
1980|NE-02,relative_margin_str,R+21.0,R+23.7
1980|NE-02,relative_margin_delta_str,D+1.2,R+0.9
1980|NE-03,pres_margin,-0.522390225762,-0.560025
1980|NE-03,pres_margin_delta,-0.270943998466,-0.30325
1980|NE-03,pres_margin_str,R+52.2,R+56.0
1980|NE-03,pres_margin_delta_str,R+27.1,R+30.3
1980|NE-03,national_margin,-0.098979332225,-0.10315117538844643
1980|NE-03,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|NE-03,national_margin_str,R+9.9,R+10.3
1980|NE-03,national_margin_delta_str,R+12.1,R+12.6
1980|NE-03,relative_margin,-0.423410893537,-0.45687410660299654
1980|NE-03,relative_margin_delta,-0.150006033629,-0.17735182679994804
1980|NE-03,relative_margin_str,R+42.3,R+45.7
1980|NE-03,relative_margin_delta_str,R+15.0,R+17.7
1980|NE-AL,electoral_votes,5,2
1980|NE-AL,pres_margin,-0.395167139802,-0.431649
1980|NE-AL,pres_margin_delta,-0.187795680387,-0.219108
1980|NE-AL,pres_margin_str,R+39.5,R+43.2
1980|NE-AL,pres_margin_delta_str,R+18.8,R+21.9
1980|NE-AL,national_margin,-0.098979332225,-0.10315117538844643
1980|NE-AL,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|NE-AL,national_margin_str,R+9.9,R+10.3
1980|NE-AL,national_margin_delta_str,R+12.1,R+12.6
1980|NE-AL,relative_margin,-0.296187807577,-0.32849772717593634
1980|NE-AL,relative_margin_delta,-0.066857715550,-0.09320950972985659
1980|NE-AL,relative_margin_str,R+29.6,R+32.8
1980|NE-AL,relative_margin_delta_str,R+6.7,R+9.3
1980|NH,pres_margin,-0.293909582711,-0.34135384745696057
1980|NH,pres_margin_delta,-0.181134490990,-0.22656878840066225
1980|NH,pres_margin_str,R+29.4,R+34.1
1980|NH,pres_margin_delta_str,R+18.1,R+22.7
1980|NH,national_margin,-0.098979332225,-0.10315117538844643
1980|NH,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|NH,national_margin_str,R+9.9,R+10.3
1980|NH,national_margin_delta_str,R+12.1,R+12.6
1980|NH,relative_margin,-0.194930250486,-0.23820267206851414
1980|NH,relative_margin_delta,-0.060196526153,-0.10067070316470891
1980|NH,relative_margin_str,R+19.5,R+23.8
1980|NH,relative_margin_delta_str,R+6.0,R+10.1
1980|NJ,D_votes,1148060,1147364
1980|NJ,R_votes,1547201,1546557
1980|NJ,pres_margin,-0.136230060780,-0.14818289029262552
1980|NJ,pres_margin_delta,-0.114327027433,-0.1261695208136114
1980|NJ,pres_margin_str,R+13.6,R+14.8
1980|NJ,pres_margin_delta_str,R+11.4,R+12.6
1980|NJ,national_margin,-0.098979332225,-0.10315117538844643
1980|NJ,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|NJ,national_margin_str,R+9.9,R+10.3
1980|NJ,national_margin_delta_str,R+12.1,R+12.6
1980|NJ,relative_margin,-0.037250728555,-0.04503171490417909
1980|NJ,relative_margin_delta,0.006610937404,-0.00027143557765810233
1980|NJ,relative_margin_str,R+3.7,R+4.5
1980|NJ,relative_margin_delta_str,D+0.7,R+0.0
1980|NM,D_votes,167820,167826
1980|NM,pres_margin,-0.181835517534,-0.19816533486222096
1980|NM,pres_margin_delta,-0.157180581026,-0.17326998453124443
1980|NM,pres_margin_str,R+18.2,R+19.8
1980|NM,pres_margin_delta_str,R+15.7,R+17.3
1980|NM,national_margin,-0.098979332225,-0.10315117538844643
1980|NM,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|NM,national_margin_str,R+9.9,R+10.3
1980|NM,national_margin_delta_str,R+12.1,R+12.6
1980|NM,relative_margin,-0.082856185309,-0.09501415947377453
1980|NM,relative_margin_delta,-0.036242616189,-0.04737189929529109
1980|NM,relative_margin_str,R+8.3,R+9.5
1980|NM,relative_margin_delta_str,R+3.6,R+4.7
1980|NV,pres_margin,-0.356419307340,-0.3985465732600154
1980|NV,pres_margin_delta,-0.312857913217,-0.353158654683691
1980|NV,pres_margin_str,R+35.6,R+39.9
1980|NV,pres_margin_delta_str,R+31.3,R+35.3
1980|NV,national_margin,-0.098979332225,-0.10315117538844643
1980|NV,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|NV,national_margin_str,R+9.9,R+10.3
1980|NV,national_margin_delta_str,R+12.1,R+12.6
1980|NV,relative_margin,-0.257439975115,-0.295395397871569
1980|NV,relative_margin_delta,-0.191919948380,-0.2272605694477377
1980|NV,relative_margin_str,R+25.7,R+29.5
1980|NV,relative_margin_delta_str,R+19.2,R+22.7
1980|NY,D_votes,2719555,2728372
1980|NY,R_votes,2910931,2637700
1980|NY,pres_margin,-0.031385138864,0.016897276070839153
1980|NY,pres_margin_delta,-0.078371223171,-0.0520066161031988
1980|NY,pres_margin_str,R+3.1,D+1.7
1980|NY,pres_margin_delta_str,R+7.8,R+5.2
1980|NY,national_margin,-0.098979332225,-0.10315117538844643
1980|NY,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|NY,national_margin_str,R+9.9,R+10.3
1980|NY,national_margin_delta_str,R+12.1,R+12.6
1980|NY,relative_margin,0.067594193361,0.12004845145928558
1980|NY,relative_margin_delta,0.042566741666,0.07389146913275452
1980|NY,relative_margin_str,D+6.8,D+12.0
1980|NY,relative_margin_delta_str,D+4.3,D+7.4
1980|OH,D_votes,1719409,1752414
1980|OH,R_votes,2154599,2206545
1980|OH,pres_margin,-0.105555802149,-0.11470970020149236
1980|OH,pres_margin_delta,-0.112170232707,-0.11703679213446473
1980|OH,pres_margin_str,R+10.6,R+11.5
1980|OH,pres_margin_delta_str,R+11.2,R+11.7
1980|OH,national_margin,-0.098979332225,-0.10315117538844643
1980|OH,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|OH,national_margin_str,R+9.9,R+10.3
1980|OH,national_margin_delta_str,R+12.1,R+12.6
1980|OH,relative_margin,-0.006576469924,-0.011558524813045937
1980|OH,relative_margin_delta,0.008767732130,0.008861293101488584
1980|OH,relative_margin_str,R+0.7,R+1.2
1980|OK,D_votes,400313,402026
1980|OK,R_votes,680220,695570
1980|OK,pres_margin,-0.251459624177,-0.26744266560738195
1980|OK,pres_margin_delta,-0.241456292532,-0.25513825527486794
1980|OK,pres_margin_str,R+25.1,R+26.7
1980|OK,pres_margin_delta_str,R+24.1,R+25.5
1980|OK,national_margin,-0.098979332225,-0.10315117538844643
1980|OK,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|OK,national_margin_str,R+9.9,R+10.3
1980|OK,national_margin_delta_str,R+12.1,R+12.6
1980|OK,relative_margin,-0.152480291951,-0.16429149021893552
1980|OK,relative_margin_delta,-0.120518327696,-0.12924017003891458
1980|OK,relative_margin_str,R+15.2,R+16.4
1980|OK,relative_margin_delta_str,R+12.1,R+12.9
1980|OR,D_votes,456879,456890
1980|OR,R_votes,571037,571044
1980|OR,pres_margin,-0.100111899985,-0.11105187687147229
1980|OR,pres_margin_delta,-0.098400949802,-0.10930841333306571
1980|OR,pres_margin_str,R+10.0,R+11.1
1980|OR,pres_margin_delta_str,R+9.8,R+10.9
1980|OR,national_margin,-0.098979332225,-0.10315117538844643
1980|OR,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|OR,national_margin_str,R+9.9,R+10.3
1980|OR,national_margin_delta_str,R+12.1,R+12.6
1980|OR,relative_margin,-0.001132567760,-0.007900701483025865
1980|OR,relative_margin_delta,0.022537015035,0.016589671902887605
1980|OR,relative_margin_str,R+0.1,R+0.8
1980|OR,relative_margin_delta_str,D+2.3,D+1.7
1980|PA,D_votes,1931421,1937540
1980|PA,R_votes,2255862,2261872
1980|PA,pres_margin,-0.072469187177,-0.07723271734233268
1980|PA,pres_margin_delta,-0.099849559055,-0.10437549918580466
1980|PA,pres_margin_str,R+7.2,R+7.7
1980|PA,pres_margin_delta_str,R+10.0,R+10.4
1980|PA,national_margin,-0.098979332225,-0.10315117538844643
1980|PA,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|PA,national_margin_str,R+9.9,R+10.3
1980|PA,national_margin_delta_str,R+12.1,R+12.6
1980|PA,relative_margin,0.026510145048,0.025918458046113743
1980|PA,relative_margin_delta,0.021088405782,0.021522586050148652
1980|PA,relative_margin_str,D+2.7,D+2.6
1980|PA,relative_margin_delta_str,D+2.1,D+2.2
1980|RI,D_votes,197095,198342
1980|RI,R_votes,154477,154793
1980|RI,pres_margin,0.103709075335,0.12332110949070468
1980|RI,pres_margin_delta,-0.008374075843,0.00987356311458426
1980|RI,pres_margin_str,D+10.4,D+12.3
1980|RI,pres_margin_delta_str,R+0.8,D+1.0
1980|RI,national_margin,-0.098979332225,-0.10315117538844643
1980|RI,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|RI,national_margin_str,R+9.9,R+10.3
1980|RI,national_margin_delta_str,R+12.1,R+12.6
1980|RI,relative_margin,0.202688407560,0.2264722848791511
1980|RI,relative_margin_delta,0.112563888994,0.13577164835053757
1980|RI,relative_margin_str,D+20.3,D+22.6
1980|RI,relative_margin_delta_str,D+11.3,D+13.6
1980|SC,D_votes,427559,428220
1980|SC,R_votes,441206,439277
1980|SC,pres_margin,-0.015331899046,-0.01274586540356912
1980|SC,pres_margin_delta,-0.146654079944,-0.14406804630188721
1980|SC,pres_margin_str,R+1.5,R+1.3
1980|SC,pres_margin_delta_str,R+14.7,R+14.4
1980|SC,national_margin,-0.098979332225,-0.10315117538844643
1980|SC,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|SC,national_margin_str,R+9.9,R+10.3
1980|SC,national_margin_delta_str,R+12.1,R+12.6
1980|SC,relative_margin,0.083647433179,0.09040530998487731
1980|SC,relative_margin_delta,-0.025716115107,-0.018169961065933896
1980|SC,relative_margin_str,D+8.4,D+9.0
1980|SC,relative_margin_delta_str,R+2.6,R+1.8
1980|SD,pres_margin,-0.288334253882,-0.3126691771619931
1980|SD,pres_margin_delta,-0.273577603911,-0.29780848982589775
1980|SD,pres_margin_str,R+28.8,R+31.3
1980|SD,pres_margin_delta_str,R+27.4,R+29.8
1980|SD,national_margin,-0.098979332225,-0.10315117538844643
1980|SD,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|SD,national_margin_str,R+9.9,R+10.3
1980|SD,national_margin_delta_str,R+12.1,R+12.6
1980|SD,relative_margin,-0.189354921657,-0.20951800177354668
1980|SD,relative_margin_delta,-0.152639639074,-0.17191040458994444
1980|SD,relative_margin_str,R+18.9,R+21.0
1980|SD,relative_margin_delta_str,R+15.3,R+17.2
1980|TN,D_votes,783101,783051
1980|TN,R_votes,792756,787761
1980|TN,pres_margin,-0.005950102948,-0.0029984492097081
1980|TN,pres_margin_delta,-0.137407804651,-0.13445734082034153
1980|TN,pres_margin_str,R+0.6,R+0.3
1980|TN,pres_margin_delta_str,R+13.7,R+13.4
1980|TN,national_margin,-0.098979332225,-0.10315117538844643
1980|TN,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|TN,national_margin_str,R+9.9,R+10.3
1980|TN,national_margin_delta_str,R+12.1,R+12.6
1980|TN,relative_margin,0.093029229277,0.10015272617873833
1980|TN,relative_margin_delta,-0.016469839814,-0.008559255584388206
1980|TN,relative_margin_str,D+9.3,D+10.0
1980|TN,relative_margin_delta_str,R+1.6,R+0.9
1980|TX,D_votes,1865877,1881147
1980|TX,R_votes,2425075,2510705
1980|TX,pres_margin,-0.127141253255,-0.14334681587630912
1980|TX,pres_margin_delta,-0.164895393270,-0.1753168804438513
1980|TX,pres_margin_str,R+12.7,R+14.3
1980|TX,pres_margin_delta_str,R+16.5,R+17.5
1980|TX,national_margin,-0.098979332225,-0.10315117538844643
1980|TX,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|TX,national_margin_str,R+9.9,R+10.3
1980|TX,national_margin_delta_str,R+12.1,R+12.6
1980|TX,relative_margin,-0.028161921030,-0.0401956404878627
1980|TX,relative_margin_delta,-0.043957428433,-0.049418795207897985
1980|TX,relative_margin_str,R+2.8,R+4.0
1980|TX,relative_margin_delta_str,R+4.4,R+4.9
1980|UT,pres_margin,-0.522028327337,-0.5593037008403182
1980|UT,pres_margin_delta,-0.234152171105,-0.25970253318842923
1980|UT,pres_margin_str,R+52.2,R+55.9
1980|UT,pres_margin_delta_str,R+23.4,R+26.0
1980|UT,national_margin,-0.098979332225,-0.10315117538844643
1980|UT,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|UT,national_margin_str,R+9.9,R+10.3
1980|UT,national_margin_delta_str,R+12.1,R+12.6
1980|UT,relative_margin,-0.423048995112,-0.4561525254518718
1980|UT,relative_margin_delta,-0.113214206269,-0.13380444795247592
1980|UT,relative_margin_str,R+42.3,R+45.6
1980|UT,relative_margin_delta_str,R+11.3,R+13.4
1980|VA,D_votes,752179,752174
1980|VA,pres_margin,-0.127237562814,-0.13631721058248933
1980|VA,pres_margin_delta,-0.111977539070,-0.1225888334732161
1980|VA,pres_margin_str,R+12.7,R+13.6
1980|VA,pres_margin_delta_str,R+11.2,R+12.3
1980|VA,national_margin,-0.098979332225,-0.10315117538844643
1980|VA,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|VA,national_margin_str,R+9.9,R+10.3
1980|VA,national_margin_delta_str,R+12.1,R+12.6
1980|VA,relative_margin,-0.028258230589,-0.0331660351940429
1980|VA,relative_margin_delta,0.008960425767,0.0033092517627372198
1980|VA,relative_margin_str,R+2.8,R+3.3
1980|VA,relative_margin_delta_str,D+0.9,D+0.3
1980|VT,D_votes,81891,81952
1980|VT,R_votes,94598,94628
1980|VT,pres_margin,-0.059599356494,-0.07178615924793295
1980|VT,pres_margin_delta,0.054844713257,0.054986576953206315
1980|VT,pres_margin_str,R+6.0,R+7.2
1980|VT,national_margin,-0.098979332225,-0.10315117538844643
1980|VT,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|VT,national_margin_str,R+9.9,R+10.3
1980|VT,national_margin_delta_str,R+12.1,R+12.6
1980|VT,relative_margin,0.039379975731,0.03136501614051347
1980|VT,relative_margin_delta,0.175782678094,0.1808846621891596
1980|VT,relative_margin_str,D+3.9,D+3.1
1980|VT,relative_margin_delta_str,D+17.6,D+18.1
1980|WA,pres_margin,-0.126462649440,-0.141906921897776
1980|WA,pres_margin_delta,-0.086065865451,-0.10150105054187272
1980|WA,pres_margin_str,R+12.6,R+14.2
1980|WA,pres_margin_delta_str,R+8.6,R+10.2
1980|WA,national_margin,-0.098979332225,-0.10315117538844643
1980|WA,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|WA,national_margin_str,R+9.9,R+10.3
1980|WA,national_margin_delta_str,R+12.1,R+12.6
1980|WA,relative_margin,-0.027483317215,-0.038755746509329586
1980|WA,relative_margin_delta,0.034872099386,0.02439703469408061
1980|WA,relative_margin_str,R+2.7,R+3.9
1980|WA,relative_margin_delta_str,D+3.5,D+2.4
1980|WI,D_votes,979584,981584
1980|WI,R_votes,1087045,1088845
1980|WI,pres_margin,-0.048247508403,-0.051806171571205775
1980|WI,pres_margin_delta,-0.065480381753,-0.0690390449211991
1980|WI,pres_margin_str,R+4.8,R+5.2
1980|WI,pres_margin_delta_str,R+6.5,R+6.9
1980|WI,national_margin,-0.098979332225,-0.10315117538844643
1980|WI,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|WI,national_margin_str,R+9.9,R+10.3
1980|WI,national_margin_delta_str,R+12.1,R+12.6
1980|WI,relative_margin,0.050731823822,0.05134500381724065
1980|WI,relative_margin_delta,0.055457583084,0.05685904031475422
1980|WI,relative_margin_delta_str,D+5.5,D+5.7
1980|WV,pres_margin,0.045079739466,0.047395634402594956
1980|WV,pres_margin_delta,-0.116310633441,-0.11399473850405181
1980|WV,pres_margin_str,D+4.5,D+4.7
1980|WV,pres_margin_delta_str,R+11.6,R+11.4
1980|WV,national_margin,-0.098979332225,-0.10315117538844643
1980|WV,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|WV,national_margin_str,R+9.9,R+10.3
1980|WV,national_margin_delta_str,R+12.1,R+12.6
1980|WV,relative_margin,0.144059071691,0.15054680979104137
1980|WV,relative_margin_delta,0.004627331396,0.011903346731901493
1980|WV,relative_margin_str,D+14.4,D+15.1
1980|WV,relative_margin_delta_str,D+0.5,D+1.2
1980|WY,pres_margin,-0.346737365106,-0.3826525195625972
1980|WY,pres_margin_delta,-0.151794195281,-0.18596442745903233
1980|WY,pres_margin_str,R+34.7,R+38.3
1980|WY,pres_margin_delta_str,R+15.2,R+18.6
1980|WY,national_margin,-0.098979332225,-0.10315117538844643
1980|WY,national_margin_delta,-0.120937964837,-0.1258980852359533
1980|WY,national_margin_str,R+9.9,R+10.3
1980|WY,national_margin_delta_str,R+12.1,R+12.6
1980|WY,relative_margin,-0.247758032881,-0.2795013441741508
1980|WY,relative_margin_delta,-0.030856230444,-0.060066342223078995
1980|WY,relative_margin_str,R+24.8,R+28.0
1980|WY,relative_margin_delta_str,R+3.1,R+6.0
1984|AK,pres_margin,-0.367862045712,-0.38111825295432766
1984|AK,pres_margin_delta,-0.088459098317,-0.03513454005750538
1984|AK,pres_margin_str,R+36.8,R+38.1
1984|AK,pres_margin_delta_str,R+8.8,R+3.5
1984|AK,national_margin,-0.181121922575,-0.18246702384049396
1984|AK,national_margin_delta,-0.082142590350,-0.07931584845204753
1984|AK,national_margin_str,R+18.1,R+18.2
1984|AK,national_margin_delta_str,R+8.2,R+7.9
1984|AK,relative_margin,-0.186740123137,-0.1986512291138337
1984|AK,relative_margin_delta,-0.006316507967,0.04418130839454215
1984|AK,relative_margin_str,R+18.7,R+19.9
1984|AK,relative_margin_delta_str,R+0.6,D+4.4
1984|AL,pres_margin_delta,-0.213238107554,-0.21174114088557608
1984|AL,pres_margin_delta_str,R+21.3,R+21.2
1984|AL,national_margin,-0.181121922575,-0.18246702384049396
1984|AL,national_margin_delta,-0.082142590350,-0.07931584845204753
1984|AL,national_margin_str,R+18.1,R+18.2
1984|AL,national_margin_delta_str,R+8.2,R+7.9
1984|AL,relative_margin,-0.044145984452,-0.04280088318587141
1984|AL,relative_margin_delta,-0.131095517204,-0.13242529243352855
1984|AL,relative_margin_str,R+4.4,R+4.3
1984|AL,relative_margin_delta_str,R+13.1,R+13.2
1984|AR,pres_margin_delta,-0.218435345975,-0.2181576431804122
1984|AR,national_margin,-0.181121922575,-0.18246702384049396
1984|AR,national_margin_delta,-0.082142590350,-0.07931584845204753
1984|AR,national_margin_str,R+18.1,R+18.2
1984|AR,national_margin_delta_str,R+8.2,R+7.9
1984|AR,relative_margin,-0.043429839464,-0.04208473819838768
1984|AR,relative_margin_delta,-0.136292755625,-0.13884179472836466
1984|AR,relative_margin_str,R+4.3,R+4.2
1984|AR,relative_margin_delta_str,R+13.6,R+13.9
1984|AZ,pres_margin_delta,-0.011917685377,0.02190718524658164
1984|AZ,pres_margin_delta_str,R+1.2,D+2.2
1984|AZ,national_margin,-0.181121922575,-0.18246702384049396
1984|AZ,national_margin_delta,-0.082142590350,-0.07931584845204753
1984|AZ,national_margin_str,R+18.1,R+18.2
1984|AZ,national_margin_delta_str,R+8.2,R+7.9
1984|AZ,relative_margin,-0.161212628825,-0.1598675275596262
1984|AZ,relative_margin_delta,0.070224904973,0.10122303369862917
1984|AZ,relative_margin_str,R+16.1,R+16.0
1984|AZ,relative_margin_delta_str,D+7.0,D+10.1
1984|CA,D_votes,3922495,3922519
1984|CA,R_votes,5466977,5467009
1984|CA,pres_margin_delta,0.008060353899,0.024841794740236095
1984|CA,pres_margin_delta_str,D+0.8,D+2.5
1984|CA,national_margin,-0.181121922575,-0.18246702384049396
1984|CA,national_margin_delta,-0.082142590350,-0.07931584845204753
1984|CA,national_margin_str,R+18.1,R+18.2
1984|CA,national_margin_delta_str,R+8.2,R+7.9
1984|CA,relative_margin,0.016631097106,0.017976327396540648
1984|CA,relative_margin_delta,0.090202944249,0.10415764319228363
1984|CA,relative_margin_str,D+1.7,D+1.8
1984|CA,relative_margin_delta_str,D+9.0,D+10.4
1984|CO,D_votes,444564,454975
1984|CO,R_votes,797340,821817
1984|CO,pres_margin,-0.284060603718,-0.287315396713012
1984|CO,pres_margin_delta,-0.038548732853,-0.008708592455720088
1984|CO,pres_margin_str,R+28.4,R+28.7
1984|CO,pres_margin_delta_str,R+3.9,R+0.9
1984|CO,national_margin,-0.181121922575,-0.18246702384049396
1984|CO,national_margin_delta,-0.082142590350,-0.07931584845204753
1984|CO,national_margin_str,R+18.1,R+18.2
1984|CO,national_margin_delta_str,R+8.2,R+7.9
1984|CO,relative_margin,-0.102938681143,-0.10484837287251803
1984|CO,relative_margin_delta,0.043593857497,0.07060725599632744
1984|CO,relative_margin_str,R+10.3,R+10.5
1984|CO,relative_margin_delta_str,D+4.4,D+7.1
1984|CT,pres_margin,-0.219019701411,-0.2199833752603607
1984|CT,pres_margin_delta,-0.122682188034,-0.10883944880610774
1984|CT,pres_margin_str,R+21.9,R+22.0
1984|CT,pres_margin_delta_str,R+12.3,R+10.9
1984|CT,national_margin,-0.181121922575,-0.18246702384049396
1984|CT,national_margin_delta,-0.082142590350,-0.07931584845204753
1984|CT,national_margin_str,R+18.1,R+18.2
1984|CT,national_margin_delta_str,R+8.2,R+7.9
1984|CT,relative_margin,-0.037897778836,-0.03751635141986673
1984|CT,relative_margin_delta,-0.040539597684,-0.02952360035406021
1984|CT,relative_margin_delta_str,R+4.1,R+3.0
1984|DC,pres_margin,0.716552762107,0.7229546789420153
1984|DC,pres_margin_delta,0.101689257227,0.026620077785343588
1984|DC,pres_margin_str,D+71.7,D+72.3
1984|DC,pres_margin_delta_str,D+10.2,D+2.7
1984|DC,national_margin,-0.181121922575,-0.18246702384049396
1984|DC,national_margin_delta,-0.082142590350,-0.07931584845204753
1984|DC,national_margin_str,R+18.1,R+18.2
1984|DC,national_margin_delta_str,R+8.2,R+7.9
1984|DC,relative_margin,0.897674684681,0.9054217027825092
1984|DC,relative_margin_delta,0.183831847577,0.10593592623739112
1984|DC,relative_margin_str,D+89.8,D+90.5
1984|DC,relative_margin_delta_str,D+18.4,D+10.6
1984|DE,pres_margin,-0.198505727260,-0.19907345398391152
1984|DE,pres_margin_delta,-0.175176297723,-0.17373774898036323
1984|DE,pres_margin_delta_str,R+17.5,R+17.4
1984|DE,national_margin,-0.181121922575,-0.18246702384049396
1984|DE,national_margin_delta,-0.082142590350,-0.07931584845204753
1984|DE,national_margin_str,R+18.1,R+18.2
1984|DE,national_margin_delta_str,R+8.2,R+7.9
